w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
50,5.8,4.6,11.6,23.6,18.4,0,0.5,14,25,0.175,0.1,2,19,0.105,0.06,0.1,0.4,2.8,1.7,4.6,3.2,11,7,4.8,1.6,3.2,0.2,1.16,2.8,780.868771590437
48.8,10.6,5.8,8,4.4,7.6,0,0.51,14,33,0.175,0.07,2,24,0.175,0.1,0.1,0.25,0.4,3,3.1,4.4,10,8,4.5,0.5,4.6,1.7,0.12,1.1,780.965494706397
40.4,4.6,8.2,22.4,6.8,17.2,0,0.51,14,28,0.14,0.1,2,35,0.105,0.05,0.1,0.5,0.6,3.1,3.8,4.8,10,21,4.2,0.1,0.9,1.9,0.3,1.2,781.401085332832
41.6,7,7,14,9.2,17.2,0,0.5,14,28,0.035,0.01,2,30,0.175,0.07,0.1,0.19,1.1,1.3,3.2,1.8,25,2,4.1,3.3,2.4,3.4,0.59,1.5,781.583979407461
34.4,8.2,7,22.4,8,53.2,0,0.51,14,28,0.14,0.07,2,10,0.035,0.03,0.1,0.07,1,1.5,2.5,1.9,7,10,2.8,1.9,3.6,0.1,0.66,1.4,781.666444733812
23.6,13,8.2,22.4,6.8,7.6,0,0.5,14,28,0.14,0.02,2,35,0.175,0.04,0.1,0.18,0.8,3.6,4.5,3.3,30,5,2.3,4,1.5,1.7,0.63,1.2,781.877478868611
28.4,11.8,4.6,23.6,11.6,42.4,0,0.51,14,22,0.175,0.04,2,14,0.07,0.02,0.1,0.04,1.4,2.4,2.5,2.3,2,29,1.4,4.3,4.9,0.4,0.5,1.1,782.779616710412
48.8,3.4,10.6,26,14,22,0,0.51,14,25,0.035,0.01,2,18,0.105,0.01,0.1,0.34,0.6,2.3,3.2,4.5,26,22,2.4,4.9,2.5,1.9,0.23,2.6,783.114247213259
26,11.8,8.2,24.8,16.4,31.6,0,0.5,14,32,0.14,0.06,2,8,0.14,0.09,0.1,0.33,2.1,4.1,4.5,3.8,22,4,1.9,2.4,1.3,1.7,0.53,2.2,783.355453028934
39.2,5.8,8.2,22.4,3.2,44.8,0,0.51,14,14,0.105,0.1,2,15,0.105,0.01,0.1,0.27,0.4,0.4,2,1.4,21,16,2.5,3.7,0.7,1.1,0.27,1,783.62611715965
40.4,7,3.4,15.2,4.4,29.2,0,0.5,14,34,0.175,0.08,2,29,0.14,0.07,0.1,0.1,0.5,2.9,1.2,3,6,1,2.5,4.7,1.4,2.1,0.31,1.1,783.812661592239
44,4.6,8.2,18.8,4.4,14.8,0,0.51,14,10,0.07,0.01,2,32,0.07,0.07,0.1,0.46,0.3,0.7,2.2,1.9,6,24,3.5,5,4.6,1.1,0.14,1,783.861749795906
50,11.8,4.6,8,8,20.8,0,0.5,14,7,0.105,0.05,2,15,0.07,0.07,0.1,0.32,0.7,0.4,1.4,3.8,7,21,1.9,2.2,1,1.8,0.21,1.2,783.898843082138
46.4,5.8,2.2,21.2,24.8,20.8,0,0.51,14,31,0.14,0.1,2,30,0.105,0.02,0.1,0.14,1.8,3.2,4.7,4.4,26,1,4,2.7,3.9,2.7,0.89,4,784.053952318007
29.6,9.4,5.8,24.8,22.4,12.4,0,0.51,14,28,0.105,0.03,2,13,0.14,0.01,0.1,0.17,2,1.4,3.9,3.3,5,27,4.4,1,3.5,4.1,0.64,3.1,784.130243119125
48.8,4.6,3.4,16.4,10.4,41.2,0,0.5,14,33,0.105,0.09,2,14,0.07,0.02,0.1,0.36,0.8,1.4,3.2,5,24,11,3.2,4.9,3.6,3,0.42,1.3,784.158791943497
42.8,8.2,8.2,11.6,21.2,8.8,0,0.5,14,14,0.07,0.07,2,33,0.175,0.03,0.1,0.03,2.5,1,3.7,3.3,27,7,4.5,0.1,4,1.7,0.76,2.9,784.262011095378
22.4,11.8,11.8,26,12.8,5.2,0,0.5,14,25,0.175,0.1,2,26,0.175,0.01,0.1,0.01,0.9,1.6,3.8,2.8,22,29,0.9,1.5,2.7,1.2,0.62,2.7,784.469448550957
45.2,5.8,9.4,15.2,17.6,25.6,0,0.5,14,22,0.105,0.01,2,35,0.105,0.02,0.1,0.37,2.2,2.7,3.2,3.1,14,16,4.2,4.1,2.2,4,0.61,2.2,784.484720183052
24.8,10.6,13,26,16.4,14.8,0,0.51,14,33,0.175,0.04,2,23,0.14,0.1,0.1,0.42,1.9,1,3.9,2.3,28,18,4.5,0.6,2.5,4.5,0.18,2.1,784.65516376853
32,8.2,9.4,20,26,22,0,0.5,14,14,0.14,0.01,2,35,0.175,0.06,0.1,0.38,1.4,1.3,4.6,4.7,17,27,3.4,3.8,1.4,0.3,0.54,4.2,784.69356138619
46.4,3.4,13,26,18.8,16,0,0.5,14,35,0.175,0.07,2,22,0.105,0.09,0.1,0.44,2,3.7,3.9,4.1,6,13,0.2,0.6,0.6,2.6,0.34,1.8,785.362641463311
47.6,8.2,2.2,15.2,18.8,49.6,0,0.51,14,27,0.175,0.06,2,15,0.105,0.05,0.1,0.09,1.6,2.8,4.9,3.7,17,21,3.9,1.6,0.1,2.7,0.46,3.2,785.547253971276
27.2,10.6,10.6,22.4,16.4,19.6,0,0.51,14,33,0.105,0.07,2,35,0.105,0.1,0.1,0.42,1.6,3.4,3.8,4.6,28,23,1.1,2.9,2.6,1.5,0.53,3,785.65678371576
42.8,9.4,4.6,12.8,9.2,47.2,0,0.5,14,33,0.105,0.05,2,17,0.175,0.05,0.1,0.42,0.8,2,4.4,4.9,22,15,4.3,0.9,1,3.9,0.27,1,785.758306580878
29.6,11.8,8.2,18.8,8,35.2,0,0.51,14,19,0.175,0.09,2,25,0.14,0.05,0.1,0.25,1,2.5,3.4,2.8,19,28,0.7,2.4,2.6,2.1,0.41,1.3,785.801765325604
50,7,11.8,10.4,3.2,31.6,0,0.5,14,11,0.105,0.02,2,16,0.035,0.03,0.1,0.09,0.2,1.3,1.9,5,7,17,1.7,3.7,2.5,0.4,0.11,1.1,785.898089367892
20,2.2,9.4,18.8,22.4,12.4,0,0.51,14,6,0.14,0.03,2,26,0.105,0.01,0.1,0.29,1.3,0.4,4.6,4.5,6,11,2,3.5,2.5,1.1,0.12,3.5,785.903237815396
39.2,11.8,4.6,15.2,24.8,47.2,0,0.51,14,28,0.07,0.07,2,27,0.175,0.09,0.1,0.5,2.8,3.5,4.9,4.3,23,5,2.3,3.8,3.6,1.5,0.28,2.6,786.028566260005
50,10.6,4.6,9.2,9.2,44.8,0,0.51,14,34,0.14,0.08,2,26,0.07,0.01,0.1,0.21,0.7,0.9,3.3,4.1,13,19,4.1,4.5,4.3,4.5,0.37,2.7,786.037021480081
40.4,10.6,11.8,11.6,18.8,23.2,0,0.51,14,29,0.105,0.01,2,11,0.035,0.02,0.1,0.5,2,3.2,3.2,4.7,13,12,1.9,2.1,4.2,0.2,1.29,3.1,786.26999462676
46.4,4.6,4.6,22.4,8,42.4,0,0.51,14,21,0.035,0.03,2,19,0.035,0.03,0.1,0.4,1,2.6,3.8,3.1,16,4,0.5,2.4,4.8,1.8,0.34,2.8,786.443801001653
38,5.8,8.2,24.8,22.4,34,0,0.51,14,24,0.105,0.06,2,34,0.105,0.06,0.1,0.29,2.6,3.2,4.5,5,9,6,2.1,0.3,4.7,1.9,0.43,4,786.614709919353
34.4,10.6,4.6,15.2,5.6,22,0,0.51,14,20,0.14,0.06,2,6,0.105,0.05,0.1,0.28,0.5,0.5,1.2,4.5,26,11,0.4,2.4,4.4,3.2,0.11,1,786.729705497356
46.4,7,11.8,11.6,22.4,26.8,0,0.51,14,19,0.175,0.04,2,29,0.175,0.05,0.1,0.43,2.3,2,5,3.6,16,18,2.7,1.8,0.8,3.1,1.2,3,786.813501210505
32,8.2,11.8,21.2,15.2,29.2,0,0.5,14,34,0.175,0.05,2,22,0.035,0.03,0.1,0.24,1.4,3.2,3.4,1.9,5,21,3.8,1.3,1.3,1.8,0.68,1.3,786.828885482097
36.8,7,5.8,23.6,17.6,53.2,0,0.51,14,32,0.105,0.08,2,10,0.105,0.07,0.1,0.09,0.8,2.3,4.6,4.4,7,18,2.3,1.1,4.2,2,0.41,3,786.829952781533
42.8,11.8,9.4,10.4,20,23.2,0,0.51,14,29,0.175,0.07,2,30,0.175,0.06,0.1,0.17,2.6,0.9,4.4,5,24,1,1.9,2.9,4.2,2.3,0.11,3.1,786.848918661417
45.2,13,2.2,11.6,16.4,32.8,0,0.5,14,29,0.07,0.06,2,25,0.07,0.03,0.1,0.32,1.7,1.8,2.8,3.9,29,10,3.9,3.3,1.6,1.8,1.29,2.4,787.384140365756
34.4,7,13,23.6,6.8,46,0,0.5,14,24,0.105,0.01,2,17,0.14,0.02,0.1,0.23,0.6,2.6,3.5,4.6,4,7,3.2,4.8,4.8,3.6,0.36,1.2,787.54108181373
48.8,4.6,8.2,14,8,8.8,0,0.5,14,10,0.07,0.02,2,16,0.035,0.01,0.1,0.41,0.6,0.5,2.4,4.7,15,27,3.8,1.1,3.4,0.8,0.2,1.2,787.720315652715
52.4,13,1,9.2,6.8,38.8,0,0.51,14,35,0.07,0.06,2,5,0.105,0.06,0.1,0.3,0.8,1.1,1.5,2.7,13,14,0.4,4,3.3,2.4,0.38,1.1,788.021241524165
32,9.4,3.4,20,6.8,20.8,0,0.51,14,32,0.105,0.01,2,35,0.105,0.04,0.1,0.24,0.6,1.7,3.9,4.8,27,3,1.6,1.6,1.4,0.9,0.23,1.2,788.332980823257
42.8,5.8,8.2,16.4,12.8,31.6,0,0.51,14,16,0.14,0.02,2,24,0.175,0.05,0.1,0.21,1.5,1.2,3.9,4.8,6,3,0.2,4,0.2,3.8,0.19,2,788.494906609589
48.8,3.4,13,26,14,20.8,0,0.51,14,24,0.105,0.05,2,24,0.175,0.06,0.1,0.29,1,2.5,4.2,3.9,25,12,3.8,2.9,2.1,0.9,0.9,2.5,788.584495054507
30.8,10.6,3.4,22.4,8,41.2,0,0.5,14,31,0.105,0.03,2,16,0.105,0.03,0.1,0.17,0.9,3.5,2.2,2.9,29,27,2.3,2.7,4.9,0.3,0.2,1.1,789.367885741465
44,4.6,5.8,23.6,6.8,35.2,0,0.51,14,35,0.175,0.1,2,25,0.14,0.03,0.1,0.04,0.3,0.4,3,5,19,21,4.5,2.3,0.1,0.2,0.15,2,789.626228217853
27.2,11.8,2.2,24.8,5.6,13.6,0,0.5,14,18,0.14,0.01,2,10,0.105,0.1,0.1,0.27,0.7,2.2,2.8,2.9,15,16,1.8,2.9,1.3,3.7,0.37,2.4,790.077464342858
36.8,8.2,7,16.4,22.4,23.2,0,0.5,14,35,0.105,0.01,2,34,0.14,0.1,0.1,0.29,1.2,1.1,4.3,3.5,21,29,2.5,2.1,3.2,0.3,0.39,3.1,790.157702517375
42.8,10.6,7,11.6,11.6,46,0,0.51,14,34,0.14,0.09,2,22,0.07,0.01,0.1,0.4,1.3,3.8,4.1,3.8,5,15,1.3,0.4,4.4,4.3,0.27,3,790.216880755299
46.4,7,4.6,10.4,14,8.8,0,0.51,14,28,0.175,0.1,2,14,0.14,0.04,0.1,0.37,1,2.5,4,2.7,17,24,4.8,2.6,0.7,0.5,0.36,1.7,790.563181277957
34.4,11.8,4.6,17.6,22.4,34,0,0.5,14,33,0.14,0.01,2,31,0.07,0.03,0.1,0.16,1.2,1.3,4.4,4.3,5,29,4.8,2.6,3.4,3.6,1.17,4.1,790.680553673758
47.6,4.6,7,16.4,4.4,24.4,0,0.5,14,18,0.105,0.05,2,19,0.07,0.02,0.1,0.36,0.3,2.2,1.7,2.4,17,16,2.6,4.5,2.3,5,0.23,1.1,790.969551051074
45.2,5.8,5.8,15.2,18.8,28,0,0.5,14,19,0.14,0.03,2,26,0.105,0.04,0.1,0.1,2.2,1.6,4.3,4.4,9,25,4.3,1.2,2.5,2.2,0.33,4.1,792.849307380994
46.4,7,4.6,11.6,6.8,20.8,0,0.5,14,33,0.14,0.1,2,8,0.105,0.06,0.1,0.41,0.5,3.7,3.8,2.9,9,22,4.7,0.2,1.2,0.8,0.47,1.4,793.209343422982
38,11.8,8.2,14,23.6,47.2,0,0.51,14,26,0.175,0.02,2,19,0.07,0.04,0.1,0.28,1.7,1.7,4.6,4.4,5,12,3.8,2.4,0.1,1.8,0.44,3.2,793.351703371928
42.8,8.2,3.4,15.2,12.8,41.2,0,0.51,14,12,0.035,0.01,2,35,0.175,0.01,0.1,0.04,1.3,1.1,4.3,1.6,11,21,4.7,1.6,0.4,1.2,0.36,1.1,793.513510123994
45.2,4.6,8.2,18.8,4.4,18.4,0,0.51,14,33,0.105,0.03,2,8,0.035,0.03,0.1,0.14,0.5,2.6,2.7,1.4,0,21,0.6,4.8,3.8,1.7,0.46,1,793.728012384221
46.4,8.2,5.8,10.4,16.4,12.4,0,0.51,14,35,0.07,0.04,2,30,0.175,0.1,0.1,0.22,1.3,3.8,3.2,2.8,6,5,4.2,3.5,3.5,1.1,0.54,2.1,794.35991305821
46.4,4.6,8.2,17.6,18.8,17.2,0,0.51,14,7,0.14,0.09,2,24,0.14,0.07,0.1,0.24,1.8,0.5,4.6,4.4,14,21,2.4,3.4,4.1,0.9,0.25,3.4,794.990312116844
34.4,11.8,5.8,18.8,22.4,53.2,0,0.5,14,20,0.105,0.09,2,33,0.14,0.02,0.1,0.08,2.7,2.7,4.8,4.4,14,17,2.7,4.4,2.4,2.2,0.31,2.7,795.201642112571
28.4,10.6,9.4,24.8,16.4,34,0,0.51,14,28,0.035,0.01,2,26,0.105,0.03,0.1,0.23,2,1.5,4.7,3.6,11,9,2.5,3.1,3.9,1,1.3,1.4,795.753435590901
32,10.6,8.2,15.2,3.2,10,0,0.5,14,23,0.14,0.03,2,7,0.14,0.01,0.1,0.24,0.3,3.1,1.3,3.4,16,26,3.6,3.4,2.8,4.9,0.13,1.2,795.84280637034
42.8,8.2,5.8,12.8,9.2,32.8,0,0.51,14,22,0.105,0.08,2,26,0.07,0.07,0.1,0.26,0.6,1.2,1.7,2,9,18,2.2,2.2,0.3,2.4,0.49,1.1,796.479337094878
51.2,10.6,3.4,10.4,23.6,46,0,0.51,14,33,0.14,0.08,2,24,0.175,0.09,0.1,0.45,2.9,3.2,4.1,5,9,19,1.3,3.6,4.6,4.5,0.53,3.9,796.517903850264
51.2,8.2,9.4,10.4,16.4,49.6,0,0.51,14,19,0.175,0.03,2,16,0.105,0.05,0.1,0.11,0.8,1.1,4,3.6,30,30,1.6,0.5,1.4,1.6,0.42,2.6,797.208778718638
29.6,8.2,10.6,23.6,16.4,10,0,0.51,14,33,0.105,0.09,2,16,0.175,0.03,0.1,0.24,1.2,3,2.9,3,0,24,0.8,1.6,2.7,0.8,0.6,2.8,797.365943151857
30.8,11.8,8.2,16.4,4.4,18.4,0,0.5,14,21,0.175,0.08,2,31,0.175,0.02,0.1,0.21,0.2,2.2,2.2,2.6,19,28,1.5,0.7,4.9,0.3,0.15,1.6,797.388924634003
36.8,13,11.8,11.6,14,12.4,0,0.5,14,28,0.105,0.03,2,17,0.14,0.05,0.1,0.31,1.2,0.8,3.3,4.1,20,1,2.9,0.6,1.4,3.5,0.48,1.4,797.598920273486
34.4,10.6,5.8,16.4,6.8,32.8,0,0.5,14,22,0.07,0.02,2,29,0.105,0.07,0.1,0.27,0.8,2.1,4.5,1.5,18,28,4.2,4.4,1.1,0.7,0.23,1.2,797.924672579991
40.4,9.4,9.4,12.8,14,31.6,0,0.5,14,34,0.035,0.03,2,16,0.035,0.03,0.1,0.21,0.6,3.5,2.6,3.2,0,7,4.8,4.3,0.2,3.8,0.22,1.7,797.92703440174
45.2,5.8,1,18.8,3.2,23.2,0,0.51,14,23,0.105,0.01,2,33,0.175,0.03,0.1,0.38,0.4,0.4,1.9,3.8,23,29,0.2,0.7,1.2,2.8,0.25,1,797.989770268979
38,7,13,16.4,24.8,14.8,0,0.51,14,29,0.175,0.02,2,26,0.105,0.07,0.1,0.08,2.5,2.1,4.6,4.7,23,29,2.3,3,3.4,4.7,1.85,3.7,798.218736775435
32,9.4,3.4,24.8,16.4,23.2,0,0.51,14,27,0.14,0.08,2,9,0.14,0.04,0.1,0.17,0.8,1.3,4.5,4.5,13,24,0.1,3.9,4.6,1.1,0.11,1.7,798.335606490565
47.6,9.4,8.2,10.4,18.8,44.8,0,0.5,14,22,0.07,0.07,2,29,0.035,0.01,0.1,0.27,1.7,2.2,4,3.7,19,6,2.1,1.5,1.4,2.9,1.17,3.5,798.363918665649
35.6,7,11.8,18.8,14,13.6,0,0.51,14,11,0.035,0.03,2,17,0.07,0.02,0.1,0.33,1.5,1.3,4.2,4.7,0,14,2.1,0.1,2.3,2.8,0.17,2.9,798.479793570145
33.2,9.4,9.4,16.4,22.4,16,0,0.5,14,30,0.175,0.05,2,7,0.105,0.07,0.1,0.33,2,1.6,3.9,3.8,1,28,2.1,1,4.7,1.4,0.46,2.9,798.692591171146
30.8,8.2,7,22.4,10.4,10,0,0.51,14,23,0.105,0.08,2,19,0.105,0.06,0.1,0.47,0.5,2.8,4.6,3.7,14,21,4.9,3.4,0.2,4.1,0.14,3.1,799.265899318401
47.6,13,5.8,8,11.6,4,0,0.51,14,32,0.175,0.02,2,14,0.035,0.02,0.1,0.26,1.3,1.5,4.6,2.5,10,21,3.6,0.9,2.1,2,0.56,2.3,799.367907631488
38,11.8,8.2,12.8,3.2,40,0,0.5,14,17,0.105,0.05,2,21,0.14,0.08,0.1,0.4,0.4,0.9,2,1.7,1,13,0.9,0.4,3.9,2.6,0.27,1.1,799.574531143889
33.2,8.2,11.8,18.8,24.8,7.6,0,0.5,14,25,0.14,0.03,2,31,0.175,0.06,0.1,0.24,1.5,3.2,3.8,4.2,6,28,4,3.3,1.1,3.3,0.51,3.7,800.155450226164
42.8,9.4,7,12.8,10.4,50.8,0,0.5,14,21,0.105,0.04,2,13,0.175,0.08,0.1,0.26,1.1,0.8,2.3,4.9,14,30,1.4,3.1,3.1,3.1,0.28,1.6,800.294513585885
46.4,10.6,5.8,10.4,3.2,44.8,0,0.5,14,25,0.175,0.1,2,21,0.035,0.02,0.1,0.2,0.3,3.1,2.1,3.1,9,28,3.8,3.4,2.9,0.1,0.21,1,800.338591759653
36.8,13,2.2,14,11.6,7.6,0,0.5,14,18,0.105,0.07,2,10,0.14,0.06,0.1,0.4,0.8,1,4.5,4.9,30,8,2.9,3.6,1.2,1.4,0.17,1,800.491848266096
28.4,11.8,4.6,22.4,14,18.4,0,0.51,14,25,0.105,0.02,2,19,0.14,0.04,0.1,0.37,1.8,0.6,3.6,4.7,8,1,2.4,4.4,1.9,5,0.51,1.7,800.558324207768
46.4,9.4,3.4,10.4,16.4,14.8,0,0.51,14,12,0.14,0.05,2,24,0.07,0.05,0.1,0.1,0.9,0.7,4.2,4.4,14,9,1.9,1.3,3.2,1,0.59,1.2,800.560454271306
36.8,10.6,10.6,15.2,20,43.6,0,0.51,14,25,0.105,0.04,2,33,0.175,0.03,0.1,0.27,1.9,1.3,4,4.1,21,1,2.6,4,4,4.9,0.56,3.4,800.677745810994
38,10.6,13,12.8,23.6,19.6,0,0.51,14,20,0.14,0.07,2,14,0.105,0.03,0.1,0.22,1.8,1.8,4.3,4.1,18,1,3.4,2.5,2.4,1.2,1.52,3.9,800.818627592355
29.6,13,7,18.8,9.2,35.2,0,0.51,14,32,0.175,0.08,2,35,0.14,0.06,0.1,0.45,1.1,1.3,4.8,3.4,15,7,4.4,2.7,4.7,2,0.32,1.4,801.119869563577
48.8,4.6,2.2,18.8,5.6,24.4,0,0.5,14,34,0.14,0.03,2,20,0.07,0.02,0.1,0.35,0.3,2.5,3.8,4.9,11,17,3.9,2.1,1.8,1.3,0.13,1.1,801.331575371112
35.6,9.4,13,16.4,22.4,32.8,0,0.5,14,19,0.14,0.05,2,19,0.105,0.1,0.1,0.47,1.8,1.2,4.6,4.3,24,30,4.5,1.2,2.3,2.3,0.53,2.6,801.414549773894
30.8,13,11.8,15.2,20,6.4,0,0.51,14,9,0.105,0.09,2,27,0.14,0.06,0.1,0.25,1.2,0.9,4.7,4,22,20,3.3,3,3.3,1.3,0.29,2.5,801.470029172741
23.6,13,13,23.6,3.2,8.8,0,0.5,14,34,0.14,0.02,2,34,0.14,0.03,0.1,0.39,0.3,0.8,2,2.3,13,0,4.6,0.9,1,2.7,0.19,1,801.501546333818
33.2,10.6,3.4,20,5.6,50.8,0,0.5,14,35,0.175,0.02,2,17,0.14,0.02,0.1,0.41,0.5,2.2,2.6,2.3,17,7,4.1,4.7,3.9,3.7,0.35,2.2,802.347867985928
41.6,5.8,8.2,22.4,20,44.8,0,0.51,14,32,0.07,0.04,2,32,0.175,0.01,0.1,0.23,1.4,1.9,4.4,4.4,5,8,2.6,2.6,1.5,2.8,0.75,1.8,802.824418805568
35.6,8.2,13,20,21.2,36.4,0,0.51,14,23,0.14,0.02,2,20,0.105,0.06,0.1,0.22,2.7,1.2,3.9,4.7,2,27,2.6,2.6,0.8,1.7,0.66,3.4,804.063468503863
26,10.6,4.6,26,6.8,10,0,0.51,14,31,0.07,0.02,2,9,0.105,0.03,0.1,0.43,0.6,2.8,3.6,2,10,5,4.8,1.7,1.3,4.2,0.5,1,804.629482381894
29.6,8.2,8.2,24.8,10.4,12.4,0,0.51,14,26,0.175,0.06,2,31,0.07,0.02,0.1,0.21,1.1,2.4,4.6,2.5,15,16,3.2,3.7,4.1,1.9,0.1,2.3,804.968470390822
47.6,4.6,4.6,21.2,5.6,41.2,0,0.51,14,13,0.105,0.04,2,9,0.07,0.04,0.1,0.44,0.7,0.6,2.5,3.7,24,14,0.2,1.8,0.3,4.1,0.39,1.2,805.244343401
45.2,5.8,5.8,21.2,23.6,49.6,0,0.51,14,24,0.105,0.06,2,14,0.14,0.03,0.1,0.28,3.1,1.8,4.8,3.6,9,30,1.4,3.9,1.6,4.7,0.57,2.4,805.472026870175
27.2,11.8,5.8,21.2,3.2,17.2,0,0.51,14,30,0.175,0.01,2,10,0.105,0.09,0.1,0.21,0.4,1,1.6,4.8,26,20,0.2,1.1,1.5,1.3,0.3,1.1,805.589640354972
30.8,9.4,13,20,21.2,13.6,0,0.5,14,27,0.14,0.02,2,20,0.07,0.07,0.1,0.13,1.9,1.3,4.7,4.8,14,0,2.1,3.2,1.8,3.4,0.43,2.9,805.608251266255
48.8,5.8,4.6,15.2,17.6,46,0,0.5,14,21,0.175,0.06,2,12,0.035,0.01,0.1,0.37,1.9,2,3.8,2.9,17,24,4.8,3.4,2.1,2.8,1.31,2.3,805.674755638439
46.4,3.4,7,23.6,12.8,12.4,0,0.5,14,13,0.175,0.1,2,14,0.105,0.09,0.1,0.47,0.6,1.6,3.8,3.2,10,25,4.2,0.7,0.5,3.9,0.51,1.2,805.955810063324
35.6,8.2,13,20,4.4,52,0,0.5,14,31,0.175,0.04,2,21,0.07,0.07,0.1,0.36,0.4,0.7,1.4,1.7,10,27,2.1,3.1,0.8,4.8,0.25,1,806.074096555167
46.4,5.8,7,15.2,26,22,0,0.51,14,35,0.035,0.01,2,33,0.14,0.01,0.1,0.46,1.7,1.1,4.5,3.9,18,18,1.3,2.9,0.1,2.5,0.66,3.7,806.331995699408
42.8,5.8,7,20,16.4,41.2,0,0.51,14,24,0.14,0.09,2,25,0.07,0.05,0.1,0.43,1.8,3,4,3.2,13,17,4.3,2.4,2,0.9,1.43,3.1,806.85515309154
41.6,7,4.6,14,21.2,7.6,0,0.51,14,29,0.175,0.05,2,31,0.105,0.1,0.1,0.21,1.6,1.7,4.8,3.1,14,3,3.9,2.9,3.8,2.6,1.04,2.5,806.894910552275
27.2,10.6,5.8,23.6,3.2,18.4,0,0.5,14,17,0.105,0.03,2,32,0.035,0.01,0.1,0.35,0.4,0.9,1.9,2.1,10,16,3.5,1.2,3.7,1.1,0.19,1,807.399748313336
32,10.6,7,21.2,18.8,41.2,0,0.51,14,30,0.07,0.02,2,15,0.175,0.07,0.1,0.29,2,1.7,4.4,5,6,29,0.2,2.7,2.2,1.3,1.03,3.7,807.430182627272
48.8,9.4,9.4,10.4,5.6,53.2,0,0.51,14,32,0.105,0.07,2,9,0.14,0.02,0.1,0.27,0.6,2.9,2.1,4.8,19,10,4.4,0.7,2.5,2.8,0.31,1.8,807.642670155157
42.8,7,13,12.8,24.8,5.2,0,0.51,14,12,0.105,0.03,2,13,0.14,0.03,0.1,0.36,2.8,1.4,3.8,4.5,30,20,1.5,0.1,1.4,4.3,0.84,3.7,807.975109678767
45.2,7,9.4,11.6,10.4,8.8,0,0.51,14,13,0.14,0.03,2,30,0.14,0.05,0.1,0.17,1.3,0.8,4.5,4.2,1,28,4.6,4.2,4.2,4.9,0.37,3.3,808.016312382664
48.8,13,3.4,9.2,6.8,38.8,0,0.51,14,35,0.105,0.01,2,32,0.035,0.03,0.1,0.32,0.8,3.4,4.4,2.5,8,18,4.6,3.3,2,4.2,0.2,2.1,808.471727843753
48.8,4.6,13,14,18.8,7.6,0,0.51,14,22,0.14,0.09,2,23,0.175,0.04,0.1,0.45,2,0.6,4.4,4.9,16,2,0.4,1,1.3,5,0.34,1.3,808.694284960227
44,11.8,7,11.6,16.4,53.2,0,0.5,14,35,0.175,0.07,2,12,0.14,0.01,0.1,0.26,1.3,2.4,3,2.8,17,20,5,4,0.9,2.9,1.27,2.5,808.841409101697
36.8,9.4,11.8,14,18.8,11.2,0,0.5,14,24,0.14,0.06,2,12,0.105,0.08,0.1,0.19,2,1.5,4.9,4.3,2,28,0.3,0.2,2.4,4.3,0.96,3.6,808.970058036547
35.6,7,9.4,17.6,15.2,11.2,0,0.51,14,29,0.14,0.04,2,13,0.07,0.04,0.1,0.5,1.1,3.1,4.6,2.3,14,14,0.8,0.3,0.6,2.1,1.09,1.4,808.977018657362
40.4,7,13,15.2,5.6,25.6,0,0.5,14,33,0.175,0.06,2,16,0.175,0.05,0.1,0.42,0.6,1.4,3.7,3,8,17,2.8,1.6,0.8,2.7,0.37,1.6,809.167986614167
45.2,11.8,13,9.2,3.2,18.4,0,0.51,14,35,0.175,0.04,2,22,0.105,0.06,0.1,0.18,0.3,3.9,1.5,4.1,19,5,3.8,2.9,1.3,1,0.2,1.4,809.287037215197
46.4,4.6,9.4,16.4,8,6.4,0,0.5,14,28,0.105,0.04,2,28,0.175,0.02,0.1,0.23,0.9,1.9,4.3,3.4,1,16,3.2,2.7,2.5,4.8,0.57,2.6,809.30459065134
40.4,8.2,2.2,20,18.8,13.6,0,0.51,14,20,0.14,0.06,2,22,0.105,0.04,0.1,0.45,2.2,2.3,4.1,3.6,16,15,1.3,0.9,2.2,4.4,1.95,3.1,809.855038543313
33.2,8.2,10.6,22.4,9.2,40,0,0.51,14,23,0.14,0.03,2,31,0.14,0.1,0.1,0.43,1,2.6,2.5,3.6,4,8,1.2,3.6,4.1,0.3,0.33,1.2,809.934509960446
35.6,10.6,13,15.2,5.6,38.8,0,0.51,14,23,0.14,0.05,2,25,0.175,0.05,0.1,0.46,0.6,0.9,2.7,3.1,14,23,3.3,4.7,4.2,5,0.58,2,810.332196147012
38,11.8,3.4,14,14,18.4,0,0.51,14,23,0.14,0.08,2,27,0.105,0.01,0.1,0.3,0.8,2.9,4.9,1.8,26,30,4.1,4.1,3.2,1.4,0.15,1.4,810.340825737018
33.2,8.2,5.8,22.4,17.6,7.6,0,0.51,14,27,0.07,0.07,2,14,0.14,0.09,0.1,0.29,2,2.4,4.1,2.5,1,25,0.9,3.8,5,2.2,1.48,1.5,810.598098703777
