w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
18.8,8.2,1.0,6.8,10.4,18.4,0.0,0.5,14.0,17.0,0.175,0.1,2.0,33.0,0.175,0.1,0.1,0.38,0.5,1.1,4.4,4.8,2.0,27.0,2.5,3.3,2.8,1.0,0.35,4.0,1.4568190559443883
44.0,10.6,5.8,6.8,14.0,53.2,0.0,0.51,14.0,23.0,0.105,0.06,2.0,19.0,0.105,0.06,0.1,0.09,1.0,2.5,3.2,4.7,8.0,2.0,4.7,0.6,4.4,4.4,0.15,2.6,0.5744661357939844
8.0,10.6,13.0,21.2,14.0,17.2,0.0,0.5,14.0,33.0,0.105,0.07,2.0,19.0,0.14,0.05,0.1,0.31,0.8,1.7,2.5,2.8,14.0,28.0,2.4,3.7,0.8,2.4,0.65,2.1,1.2664737464313671
14.0,4.6,8.2,23.6,24.8,11.2,0.0,0.5,14.0,14.0,0.035,0.02,2.0,30.0,0.105,0.01,0.1,0.09,1.9,1.6,4.0,4.3,30.0,13.0,3.1,3.7,4.3,3.0,0.87,3.5,1.1443558205570064
33.2,13.0,5.8,23.6,20.0,43.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,20.0,0.175,0.06,0.1,0.36,1.2,4.4,5.0,4.5,11.0,22.0,1.7,0.5,2.5,2.7,0.76,2.2,0.330125520810847
16.4,13.0,8.2,17.6,4.4,13.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,14.0,0.07,0.04,0.1,0.27,0.4,2.4,2.3,4.9,13.0,2.0,2.5,2.5,3.0,2.1,0.31,1.3,0.6573602133877844
28.4,5.8,3.4,9.2,22.4,48.4,0.0,0.5,14.0,22.0,0.14,0.03,2.0,15.0,0.175,0.05,0.1,0.04,1.8,2.7,3.6,3.5,7.0,8.0,1.1,1.1,0.5,4.0,1.33,3.4,0.8898164622413255
29.6,9.4,9.4,21.2,11.6,28.0,0.0,0.5,14.0,25.0,0.14,0.1,2.0,16.0,0.14,0.09,0.1,0.29,1.4,2.7,4.3,5.0,17.0,11.0,1.7,2.6,2.6,3.0,1.15,3.1,0.3998909572662635
29.6,11.8,7.0,14.0,21.2,47.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,20.0,0.07,0.05,0.1,0.06,1.8,2.2,4.4,4.9,3.0,2.0,1.9,5.0,4.7,0.5,1.35,3.5,0.5176022013066368
39.2,4.6,3.4,4.4,10.4,30.4,0.0,0.51,14.0,30.0,0.175,0.08,2.0,12.0,0.175,0.1,0.1,0.01,1.1,1.4,3.5,4.2,0.0,29.0,1.1,2.9,3.3,2.3,0.42,1.8,1.0042423933254816
29.6,13.0,3.4,14.0,24.8,14.8,0.0,0.51,14.0,16.0,0.14,0.01,2.0,9.0,0.14,0.05,0.1,0.49,1.4,1.8,4.8,4.7,24.0,14.0,1.2,1.6,4.2,1.5,1.03,2.8,0.5120116115034572
52.4,8.2,9.4,20.0,16.4,20.8,0.0,0.51,14.0,20.0,0.175,0.07,2.0,21.0,0.07,0.02,0.1,0.07,0.7,1.5,4.4,2.3,30.0,0.0,3.8,1.9,4.1,2.3,0.55,1.0,0.2437453944658275
46.4,10.6,4.6,24.8,11.6,43.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,33.0,0.14,0.06,0.1,0.26,1.0,2.7,3.4,4.3,2.0,16.0,3.9,2.6,4.4,3.6,0.17,1.9,0.2452208017877735
52.4,2.2,11.8,20.0,23.6,17.2,0.0,0.5,14.0,35.0,0.105,0.07,2.0,22.0,0.14,0.09,0.1,0.43,2.5,3.3,4.3,4.5,7.0,22.0,0.2,0.2,4.4,1.3,0.73,3.2,0.5126332853874557
28.4,4.6,5.8,26.0,16.4,6.4,0.0,0.5,14.0,29.0,0.035,0.03,2.0,13.0,0.175,0.01,0.1,0.11,1.7,3.8,4.6,2.7,23.0,0.0,4.9,0.4,3.4,2.8,1.26,1.3,0.5702989385339711
38.0,10.6,11.8,3.2,3.2,46.0,0.0,0.51,14.0,33.0,0.105,0.02,2.0,9.0,0.14,0.01,0.1,0.23,0.2,2.7,2.0,3.0,6.0,11.0,2.9,1.4,0.9,2.1,0.16,1.0,1.1927116016471029
17.6,11.8,13.0,8.0,5.6,8.8,0.0,0.51,14.0,18.0,0.14,0.02,2.0,31.0,0.07,0.01,0.1,0.03,0.6,1.6,2.7,2.3,24.0,15.0,2.6,1.8,4.7,2.4,0.49,1.9,1.0682709581468195
40.4,4.6,8.2,15.2,10.4,7.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.07,0.04,0.1,0.06,1.2,2.7,4.3,4.6,24.0,20.0,0.5,2.5,3.3,4.9,0.25,1.9,0.4566725338775789
27.2,7.0,2.2,16.4,11.6,32.8,0.0,0.5,14.0,21.0,0.105,0.08,2.0,25.0,0.035,0.03,0.1,0.37,0.6,0.7,4.1,3.7,0.0,26.0,2.1,2.5,0.2,0.5,0.33,2.2,0.6225548811865942
42.8,4.6,7.0,22.4,12.8,50.8,0.0,0.5,14.0,19.0,0.14,0.09,2.0,26.0,0.14,0.02,0.1,0.34,1.2,1.6,2.7,2.2,4.0,17.0,3.4,1.6,4.2,4.4,1.11,1.7,0.4363603003399836
14.0,3.4,13.0,22.4,6.8,12.4,0.0,0.51,14.0,23.0,0.105,0.1,2.0,15.0,0.14,0.1,0.1,0.07,0.4,2.2,2.7,4.5,19.0,15.0,3.1,0.2,2.9,1.5,0.35,2.1,1.3459573238989544
28.4,5.8,5.8,8.0,21.2,50.8,0.0,0.5,14.0,24.0,0.105,0.01,2.0,28.0,0.175,0.02,0.1,0.26,0.9,2.7,4.5,3.4,26.0,21.0,0.5,1.0,1.2,3.3,0.24,2.0,0.8915326859119072
26.0,9.4,8.2,17.6,10.4,26.8,0.0,0.5,14.0,20.0,0.14,0.05,2.0,19.0,0.105,0.05,0.1,0.07,0.8,0.8,3.3,1.7,14.0,29.0,4.1,0.4,1.5,1.9,0.79,1.1,0.5048612899991262
33.2,4.6,8.2,3.2,16.4,44.8,0.0,0.51,14.0,25.0,0.14,0.03,2.0,16.0,0.175,0.08,0.1,0.43,1.2,2.6,4.8,4.2,9.0,9.0,2.3,4.5,5.0,3.5,0.9,3.4,1.4645644430408955
42.8,9.4,4.6,26.0,6.8,49.6,0.0,0.51,14.0,22.0,0.14,0.04,2.0,13.0,0.14,0.08,0.1,0.14,0.6,1.1,3.8,2.7,10.0,23.0,2.0,2.6,4.4,3.6,0.34,1.1,0.2777478544161419
15.2,7.0,8.2,8.0,16.4,48.4,0.0,0.5,14.0,27.0,0.105,0.06,2.0,22.0,0.07,0.07,0.1,0.44,1.5,3.5,3.7,2.8,13.0,14.0,1.6,1.0,3.1,2.6,0.47,2.4,1.5976455589436334
28.4,4.6,10.6,22.4,15.2,14.8,0.0,0.51,14.0,24.0,0.14,0.08,2.0,15.0,0.175,0.07,0.1,0.1,1.7,2.4,4.3,3.5,1.0,30.0,2.2,2.7,1.8,1.9,0.28,1.1,0.5935407781505282
36.8,9.4,4.6,16.4,21.2,24.4,0.0,0.5,14.0,28.0,0.175,0.01,2.0,32.0,0.175,0.02,0.1,0.29,1.5,2.5,4.5,4.8,20.0,13.0,0.7,1.2,1.2,2.9,0.15,2.0,0.4044802500161426
38.0,9.4,13.0,26.0,14.0,32.8,0.0,0.5,14.0,29.0,0.14,0.05,2.0,31.0,0.175,0.01,0.1,0.11,1.5,0.6,4.2,2.9,18.0,28.0,3.9,1.6,1.4,3.5,0.16,1.8,0.2888302448537838
50.0,4.6,2.2,18.8,21.2,49.6,0.0,0.51,14.0,31.0,0.07,0.02,2.0,22.0,0.07,0.04,0.1,0.35,1.9,2.3,4.9,4.9,13.0,3.0,1.6,1.0,2.0,1.6,1.18,1.5,0.4474674511464744
39.2,11.8,4.6,20.0,12.8,12.4,0.0,0.5,14.0,13.0,0.105,0.08,2.0,24.0,0.105,0.09,0.1,0.05,0.6,0.4,4.7,4.4,21.0,3.0,3.5,3.6,2.3,1.6,0.18,2.4,0.2969863224726699
42.8,11.8,4.6,17.6,17.6,49.6,0.0,0.5,14.0,34.0,0.105,0.05,2.0,31.0,0.175,0.06,0.1,0.37,1.6,3.8,4.1,3.2,26.0,6.0,1.0,3.3,4.9,1.4,0.75,2.2,0.3239152400479904
36.8,3.4,13.0,24.8,22.4,37.6,0.0,0.5,14.0,33.0,0.105,0.06,2.0,24.0,0.07,0.02,0.1,0.45,2.4,4.0,4.7,5.0,7.0,7.0,2.1,2.5,0.8,3.4,2.1,3.1,0.5651297531969128
38.0,13.0,11.8,23.6,26.0,32.8,0.0,0.51,14.0,18.0,0.175,0.03,2.0,14.0,0.175,0.08,0.1,0.39,2.4,1.0,4.5,3.6,21.0,26.0,4.8,4.7,0.8,4.8,0.35,3.4,0.2715240301392175
11.6,7.0,5.8,16.4,6.8,23.2,0.0,0.51,14.0,31.0,0.14,0.01,2.0,14.0,0.105,0.01,0.1,0.22,0.7,2.4,2.7,1.7,6.0,16.0,3.7,2.7,1.7,0.8,0.16,1.5,1.3263737341123971
17.6,10.6,8.2,11.6,24.8,52.0,0.0,0.51,14.0,30.0,0.175,0.09,2.0,26.0,0.07,0.01,0.1,0.09,3.1,2.0,4.8,3.7,18.0,4.0,0.8,2.3,2.0,0.2,0.39,2.8,1.003591093330162
32.0,10.6,8.2,15.2,16.4,40.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,25.0,0.105,0.1,0.1,0.34,0.9,3.4,3.7,3.5,5.0,17.0,3.8,2.5,4.0,4.9,0.24,1.9,0.4411715880038694
34.4,11.8,7.0,26.0,14.0,32.8,0.0,0.5,14.0,27.0,0.035,0.03,2.0,27.0,0.175,0.08,0.1,0.33,1.4,3.3,4.4,4.5,26.0,19.0,0.1,0.6,1.0,2.7,0.3,3.4,0.2980911117353579
26.0,7.0,4.6,10.4,9.2,47.2,0.0,0.51,14.0,21.0,0.105,0.05,2.0,34.0,0.07,0.03,0.1,0.45,1.0,1.2,3.6,4.3,23.0,25.0,3.0,1.7,0.5,4.8,0.82,3.1,0.7747142591211134
40.4,8.2,11.8,5.6,11.6,17.2,0.0,0.5,14.0,30.0,0.105,0.05,2.0,34.0,0.175,0.07,0.1,0.41,1.0,1.4,3.0,1.8,3.0,29.0,3.5,0.2,2.0,3.5,0.86,1.6,0.6694057376358094
40.4,3.4,4.6,18.8,14.0,22.0,0.0,0.51,14.0,25.0,0.035,0.03,2.0,20.0,0.105,0.04,0.1,0.18,1.0,1.1,4.0,2.6,26.0,25.0,4.6,4.3,2.9,1.5,0.91,1.4,0.5382532515650437
23.6,13.0,10.6,18.8,15.2,49.6,0.0,0.51,14.0,21.0,0.105,0.01,2.0,30.0,0.175,0.03,0.1,0.19,1.8,0.7,3.0,3.3,19.0,5.0,2.3,4.6,4.5,0.2,0.4,2.4,0.5152770998820491
41.6,13.0,10.6,14.0,12.8,35.2,0.0,0.5,14.0,16.0,0.105,0.1,2.0,31.0,0.07,0.05,0.1,0.16,1.5,0.5,3.6,2.6,28.0,9.0,4.9,0.9,3.1,2.9,0.11,2.3,0.3308082231839512
50.0,9.4,4.6,17.6,16.4,5.2,0.0,0.51,14.0,25.0,0.07,0.04,2.0,31.0,0.105,0.06,0.1,0.08,1.7,3.2,3.4,3.5,19.0,27.0,2.6,1.1,2.1,4.6,0.6,2.4,0.2713663289133372
23.6,4.6,13.0,11.6,24.8,29.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,17.0,0.175,0.06,0.1,0.26,1.0,2.6,5.0,4.9,28.0,30.0,2.9,2.6,1.7,3.4,0.46,3.2,0.8793356292714074
14.0,11.8,9.4,17.6,23.6,35.2,0.0,0.5,14.0,33.0,0.175,0.04,2.0,24.0,0.105,0.06,0.1,0.06,2.8,3.8,4.7,2.5,19.0,30.0,3.9,0.5,4.0,1.3,2.41,2.4,0.9135885238572836
9.2,3.4,7.0,15.2,14.0,44.8,0.0,0.51,14.0,20.0,0.07,0.05,2.0,22.0,0.07,0.07,0.1,0.25,1.5,1.4,4.8,3.8,5.0,4.0,4.7,4.9,2.5,0.5,0.4,3.5,2.4357358811456424
40.4,7.0,10.6,16.4,6.8,32.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,21.0,0.07,0.01,0.1,0.01,0.3,3.5,2.9,2.2,10.0,18.0,3.7,0.8,3.5,4.3,0.19,1.5,0.389432110482335
50.0,9.4,4.6,26.0,5.6,6.4,0.0,0.5,14.0,29.0,0.14,0.08,2.0,25.0,0.175,0.08,0.1,0.43,0.6,3.0,3.7,5.0,25.0,16.0,2.9,3.1,5.0,4.3,0.32,1.6,0.2120537793316127
28.4,8.2,5.8,4.4,17.6,5.2,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.175,0.06,0.1,0.11,1.6,2.6,4.5,3.3,27.0,16.0,3.8,3.4,1.4,0.9,1.41,2.7,1.1200945627553214
32.0,4.6,7.0,6.8,17.6,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,16.0,0.105,0.07,0.1,0.28,2.2,3.7,3.9,4.8,15.0,16.0,1.6,2.9,2.8,3.5,0.8,2.4,0.9422580670692192
52.4,11.8,9.4,5.6,8.0,52.0,0.0,0.51,14.0,35.0,0.07,0.07,2.0,19.0,0.14,0.01,0.1,0.3,0.8,4.6,4.2,2.3,17.0,27.0,0.5,4.9,0.2,4.2,0.59,1.7,0.5339905019334342
17.6,7.0,10.6,9.2,9.2,18.4,0.0,0.5,14.0,32.0,0.14,0.01,2.0,18.0,0.175,0.09,0.1,0.43,0.4,1.3,2.7,2.9,29.0,5.0,3.0,1.3,2.5,4.8,0.11,1.1,1.1482669258241531
34.4,9.4,9.4,16.4,17.6,46.0,0.0,0.5,14.0,35.0,0.035,0.03,2.0,33.0,0.14,0.08,0.1,0.5,2.2,3.2,4.2,1.5,17.0,20.0,2.7,4.3,4.5,4.8,1.59,1.2,0.4331909365574154
40.4,13.0,8.2,8.0,9.2,5.2,0.0,0.5,14.0,28.0,0.07,0.01,2.0,23.0,0.14,0.09,0.1,0.41,0.7,1.7,4.8,1.5,27.0,2.0,1.4,0.3,3.6,1.7,0.27,1.2,0.4582980737273285
18.8,9.4,13.0,23.6,23.6,30.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,24.0,0.175,0.05,0.1,0.02,2.7,1.7,4.3,3.3,23.0,13.0,0.1,2.7,0.7,3.0,1.3,2.8,0.6287219375884453
33.2,11.8,8.2,23.6,14.0,36.4,0.0,0.5,14.0,8.0,0.14,0.01,2.0,8.0,0.07,0.01,0.1,0.29,0.9,0.8,3.4,4.7,0.0,22.0,0.3,4.4,0.2,1.7,0.46,2.4,0.3221186146704457
50.0,4.6,13.0,24.8,6.8,36.4,0.0,0.5,14.0,29.0,0.175,0.05,2.0,27.0,0.175,0.04,0.1,0.22,0.4,3.4,2.8,2.1,6.0,29.0,2.9,4.2,2.8,2.1,0.19,1.6,0.3399385923305452
16.4,3.4,4.6,17.6,4.4,50.8,0.0,0.51,14.0,32.0,0.14,0.06,2.0,32.0,0.035,0.03,0.1,0.44,0.4,3.9,1.6,4.1,5.0,20.0,0.9,2.8,0.7,1.4,0.23,1.5,1.400824628191931
41.6,7.0,7.0,14.0,9.2,17.2,0.0,0.5,14.0,28.0,0.035,0.01,2.0,30.0,0.175,0.07,0.1,0.19,1.1,1.3,3.2,1.8,25.0,2.0,4.1,3.3,2.4,3.4,0.59,1.5,0.401112370784824
32.0,11.8,11.8,18.8,12.8,32.8,0.0,0.5,14.0,35.0,0.175,0.04,2.0,23.0,0.175,0.04,0.1,0.02,1.4,3.0,2.7,3.9,11.0,0.0,0.7,3.2,3.3,3.9,0.81,2.2,0.3677902411935317
11.6,2.2,5.8,11.6,22.4,25.6,0.0,0.5,14.0,15.0,0.105,0.09,2.0,31.0,0.105,0.04,0.1,0.17,1.4,1.1,4.2,3.9,1.0,25.0,0.6,4.7,4.8,3.1,0.37,2.7,2.514583075961154
23.6,5.8,2.2,14.0,14.0,47.2,0.0,0.5,14.0,13.0,0.105,0.02,2.0,21.0,0.14,0.05,0.1,0.08,1.8,0.8,3.8,5.0,26.0,14.0,4.5,0.9,4.4,0.7,0.28,2.1,0.9038717236231688
27.2,5.8,13.0,18.8,12.8,41.2,0.0,0.51,14.0,19.0,0.105,0.1,2.0,25.0,0.175,0.07,0.1,0.28,1.2,0.9,3.5,4.3,19.0,9.0,2.8,1.3,5.0,0.5,0.67,1.8,0.5828698082113025
17.6,9.4,1.0,20.0,3.2,44.8,0.0,0.51,14.0,21.0,0.175,0.04,2.0,9.0,0.105,0.03,0.1,0.49,0.3,1.0,1.8,5.0,15.0,27.0,4.2,4.6,4.3,0.9,0.16,1.0,0.8107811993911261
27.2,3.4,4.6,22.4,4.4,43.6,0.0,0.5,14.0,17.0,0.14,0.1,2.0,25.0,0.175,0.06,0.1,0.25,0.5,1.0,2.4,4.9,17.0,5.0,5.0,2.8,3.3,5.0,0.1,1.4,0.7825805690649366
8.0,9.4,8.2,26.0,11.6,46.0,0.0,0.51,14.0,29.0,0.105,0.03,2.0,16.0,0.07,0.03,0.1,0.2,0.8,1.4,4.1,4.6,4.0,5.0,3.1,2.1,1.8,4.0,0.43,3.4,1.3894942621864783
11.6,11.8,4.6,17.6,14.0,22.0,0.0,0.5,14.0,33.0,0.105,0.1,2.0,18.0,0.105,0.1,0.1,0.01,1.9,2.5,4.7,2.5,7.0,28.0,3.1,0.5,2.3,3.2,0.13,2.2,1.1015474366901417
26.0,4.6,8.2,12.8,11.6,36.4,0.0,0.51,14.0,7.0,0.105,0.09,2.0,14.0,0.175,0.03,0.1,0.18,1.5,0.8,3.2,3.1,24.0,17.0,1.2,2.8,0.8,4.4,0.4,2.2,0.8405720336507295
41.6,3.4,13.0,23.6,16.4,35.2,0.0,0.5,14.0,23.0,0.105,0.1,2.0,34.0,0.105,0.09,0.1,0.4,1.9,1.7,4.7,4.1,27.0,6.0,0.1,1.2,2.4,0.6,0.46,2.3,0.4964064817554808
44.0,7.0,8.2,20.0,11.6,38.8,0.0,0.51,14.0,27.0,0.14,0.02,2.0,22.0,0.105,0.01,0.1,0.32,0.8,3.4,3.7,3.6,23.0,6.0,0.4,4.5,2.8,1.2,0.11,3.1,0.3361450773330228
30.8,9.4,7.0,23.6,10.4,6.4,0.0,0.51,14.0,19.0,0.14,0.07,2.0,23.0,0.14,0.03,0.1,0.32,0.9,1.9,2.8,3.7,2.0,27.0,2.9,0.2,1.6,1.4,0.23,1.7,0.3497913806472071
34.4,8.2,8.2,4.4,9.2,12.4,0.0,0.51,14.0,28.0,0.14,0.1,2.0,12.0,0.175,0.1,0.1,0.03,1.2,0.3,4.9,4.3,5.0,5.0,3.1,1.5,0.8,0.3,0.18,4.0,0.945692422332673
39.2,8.2,7.0,4.4,20.0,6.4,0.0,0.5,14.0,33.0,0.14,0.03,2.0,29.0,0.07,0.03,0.1,0.45,2.5,4.4,4.2,3.0,2.0,29.0,0.8,4.5,3.0,1.7,0.37,2.3,0.8171905173078107
35.6,11.8,8.2,9.2,11.6,24.4,0.0,0.5,14.0,14.0,0.105,0.05,2.0,13.0,0.105,0.04,0.1,0.45,0.8,0.7,3.4,3.2,25.0,13.0,3.3,4.9,3.8,0.2,0.65,2.2,0.5034051234841034
18.8,11.8,13.0,15.2,24.8,4.0,0.0,0.5,14.0,15.0,0.07,0.07,2.0,12.0,0.07,0.06,0.1,0.19,1.3,0.7,4.9,4.9,24.0,11.0,0.2,4.2,1.6,1.4,0.11,3.2,0.649090212769024
23.6,10.6,2.2,18.8,5.6,34.0,0.0,0.51,14.0,32.0,0.105,0.02,2.0,8.0,0.035,0.01,0.1,0.29,0.4,1.6,2.2,4.3,17.0,9.0,1.3,0.9,2.2,0.8,0.19,1.2,0.5581644849242239
52.4,5.8,11.8,8.0,6.8,31.6,0.0,0.51,14.0,23.0,0.105,0.07,2.0,29.0,0.105,0.1,0.1,0.38,0.4,2.3,2.4,1.7,17.0,12.0,1.7,2.6,3.7,4.4,0.27,1.6,0.4680046934944648
11.6,3.4,2.2,10.4,8.0,26.8,0.0,0.51,14.0,12.0,0.07,0.05,2.0,19.0,0.105,0.01,0.1,0.12,0.6,1.0,3.6,2.3,11.0,20.0,2.5,3.2,5.0,3.1,0.57,2.2,2.319969182457271
6.8,9.4,13.0,17.6,12.8,35.2,0.0,0.5,14.0,22.0,0.14,0.03,2.0,21.0,0.14,0.09,0.1,0.01,0.8,2.7,4.3,4.2,27.0,14.0,1.1,2.4,1.0,4.6,0.46,2.7,1.8887140399986797
35.6,3.4,5.8,15.2,17.6,37.6,0.0,0.51,14.0,23.0,0.14,0.06,2.0,20.0,0.07,0.05,0.1,0.5,1.3,2.4,4.8,4.8,28.0,24.0,3.8,3.8,1.7,4.6,0.44,1.4,0.6282378339700555
48.8,13.0,3.4,9.2,6.8,38.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,32.0,0.035,0.03,0.1,0.32,0.8,3.4,4.4,2.5,8.0,18.0,4.6,3.3,2.0,4.2,0.2,2.1,0.3877723761394808
16.4,8.2,3.4,26.0,5.6,31.6,0.0,0.51,14.0,14.0,0.175,0.05,2.0,29.0,0.105,0.03,0.1,0.08,0.3,0.6,2.9,1.6,13.0,13.0,1.3,1.9,0.3,0.8,0.16,1.0,0.7486549776215413
8.0,11.8,8.2,18.8,8.0,43.6,0.0,0.5,14.0,15.0,0.14,0.03,2.0,24.0,0.175,0.02,0.1,0.26,0.7,0.4,4.0,2.3,16.0,26.0,1.1,3.2,3.0,4.7,0.32,1.9,1.453083929646963
17.6,3.4,3.4,17.6,14.0,37.6,0.0,0.5,14.0,22.0,0.035,0.01,2.0,15.0,0.14,0.09,0.1,0.21,0.9,1.0,5.0,2.5,21.0,28.0,5.0,1.1,4.7,0.5,0.6,1.9,1.3121045990247389
47.6,8.2,3.4,17.6,14.0,40.0,0.0,0.5,14.0,32.0,0.175,0.08,2.0,14.0,0.175,0.1,0.1,0.03,1.4,1.2,4.8,4.8,10.0,18.0,4.0,1.1,2.5,1.5,0.21,4.2,0.3283614878342533
44.0,2.2,4.6,4.4,15.2,6.4,0.0,0.51,14.0,34.0,0.175,0.03,2.0,18.0,0.175,0.09,0.1,0.22,1.0,3.8,4.0,3.4,10.0,13.0,4.4,1.1,0.3,1.6,0.24,1.6,1.0059506431460117
20.0,3.4,1.0,6.8,6.8,17.2,0.0,0.5,14.0,35.0,0.105,0.04,2.0,30.0,0.07,0.07,0.1,0.48,0.8,4.3,4.2,3.3,8.0,21.0,3.1,1.8,1.8,3.2,0.6,2.1,1.696204213823551
33.2,10.6,2.2,10.4,20.0,37.6,0.0,0.51,14.0,26.0,0.175,0.01,2.0,20.0,0.105,0.05,0.1,0.27,2.4,1.6,4.4,3.3,22.0,2.0,0.4,1.7,2.4,3.6,0.52,3.0,0.6224646193330133
11.6,7.0,10.6,10.4,4.4,44.8,0.0,0.5,14.0,15.0,0.105,0.1,2.0,18.0,0.105,0.08,0.1,0.24,0.3,0.7,2.9,1.5,3.0,26.0,3.5,1.5,4.6,1.1,0.27,1.1,1.7472143086483802
52.4,5.8,13.0,12.8,10.4,43.6,0.0,0.5,14.0,20.0,0.14,0.09,2.0,10.0,0.14,0.04,0.1,0.13,1.0,1.6,2.1,3.3,21.0,25.0,4.2,1.4,5.0,4.7,0.53,1.5,0.377280470060042
42.8,3.4,3.4,17.6,16.4,29.2,0.0,0.5,14.0,17.0,0.175,0.03,2.0,20.0,0.105,0.1,0.1,0.48,1.6,1.4,4.7,2.0,7.0,1.0,3.5,0.4,5.0,3.6,0.65,1.0,0.5416352634354207
22.4,7.0,2.2,9.2,5.6,7.6,0.0,0.5,14.0,30.0,0.175,0.01,2.0,27.0,0.14,0.09,0.1,0.3,0.7,1.0,2.5,2.5,14.0,26.0,0.4,0.1,3.3,2.9,0.28,2.1,0.9256077038537256
6.8,7.0,13.0,22.4,10.4,41.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,26.0,0.14,0.09,0.1,0.4,1.2,1.9,3.4,4.6,14.0,25.0,0.3,3.0,1.6,4.2,0.39,2.1,1.889917144686437
44.0,7.0,1.0,21.2,6.8,28.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,11.0,0.14,0.1,0.1,0.06,0.6,2.1,4.0,2.2,11.0,14.0,0.3,0.3,1.3,3.6,0.37,2.1,0.3772088342254632
17.6,3.4,2.2,16.4,8.0,20.8,0.0,0.51,14.0,8.0,0.14,0.05,2.0,20.0,0.105,0.08,0.1,0.01,0.7,0.8,3.9,4.8,19.0,3.0,2.9,4.6,4.6,2.4,0.52,1.5,1.2613789256757169
48.8,1.0,10.6,3.2,10.4,34.0,0.0,0.51,14.0,19.0,0.105,0.07,2.0,7.0,0.14,0.08,0.1,0.08,1.3,1.0,2.4,4.2,30.0,29.0,2.9,2.6,2.0,0.8,0.54,2.1,1.6132189879893617
10.4,9.4,4.6,9.2,3.2,16.0,0.0,0.51,14.0,24.0,0.14,0.1,2.0,32.0,0.175,0.01,0.1,0.08,0.4,0.3,1.6,3.4,25.0,21.0,4.3,2.8,3.4,1.1,0.22,1.2,1.7997060923116848
45.2,10.6,8.2,8.0,9.2,34.0,0.0,0.51,14.0,26.0,0.105,0.1,2.0,11.0,0.105,0.03,0.1,0.48,1.1,1.0,3.8,4.9,13.0,2.0,1.3,0.1,3.3,1.6,0.42,1.6,0.4647435793453739
9.2,11.8,11.8,15.2,4.4,49.6,0.0,0.51,14.0,25.0,0.105,0.09,2.0,8.0,0.175,0.08,0.1,0.22,0.5,2.4,2.6,2.0,27.0,10.0,1.5,1.3,0.8,3.2,0.25,1.2,1.4541994104626417
10.4,9.4,7.0,18.8,9.2,14.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,12.0,0.14,0.06,0.1,0.06,1.0,2.9,4.9,1.7,15.0,16.0,3.2,0.9,3.7,0.6,0.27,1.3,1.166900230552156
32.0,3.4,5.8,3.2,15.2,36.4,0.0,0.5,14.0,26.0,0.175,0.05,2.0,18.0,0.07,0.01,0.1,0.47,1.2,3.2,4.4,3.4,9.0,2.0,1.3,4.9,2.0,0.4,1.18,2.9,1.6296671192684742
11.6,9.4,5.8,5.6,18.8,47.2,0.0,0.5,14.0,18.0,0.07,0.04,2.0,27.0,0.14,0.09,0.1,0.13,0.8,2.1,3.4,4.6,29.0,26.0,4.8,0.7,4.5,1.5,0.47,3.2,2.48196022666276
28.4,7.0,5.8,17.6,20.0,31.6,0.0,0.51,14.0,31.0,0.175,0.1,2.0,31.0,0.105,0.04,0.1,0.32,2.5,2.9,3.6,3.6,3.0,16.0,1.4,3.1,4.1,4.5,1.7,2.8,0.5586008964810024
22.4,10.6,3.4,23.6,23.6,49.6,0.0,0.5,14.0,19.0,0.14,0.05,2.0,23.0,0.175,0.05,0.1,0.2,2.9,0.7,4.0,4.8,4.0,6.0,3.2,4.2,5.0,4.1,0.12,3.8,0.6142783348440806
17.6,3.4,3.4,11.6,14.0,12.4,0.0,0.51,14.0,23.0,0.105,0.05,2.0,21.0,0.175,0.07,0.1,0.08,1.5,3.0,3.6,4.8,3.0,28.0,2.0,2.9,0.7,2.9,1.11,1.7,1.4453780126173974
48.8,3.4,9.4,24.8,15.2,23.2,0.0,0.5,14.0,31.0,0.07,0.06,2.0,31.0,0.175,0.04,0.1,0.06,1.9,3.9,4.5,3.9,28.0,20.0,2.2,2.4,2.3,2.4,1.2,2.4,0.4188454481805973
