uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,seed,A,B,C,D,E,Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Copperloss_Tx,Copperloss_Rx_1,Copperloss_Rx_2,Coreloss_W,B_mean_leg_left,B_mean_leg_center,B_mean_leg_right,B_mean_leg_top_left,B_mean_leg_bottom_left,B_mean_leg_top_right,B_mean_leg_bottom_right
f16d2b5b-d457-497d-afe7-c61354cb6210,DESKTOP-RMS1URL,36.8,9.4,4.6,8.0,22.4,26.8,0.0,0.5,14.0,35.0,0.175,0.09,2.0,24.0,0.105,0.07,0.1,0.16,3.0,3.2,4.7,3.7,23.0,16.0,2.6,4.7,2.7,4.5,0.56,2.8,4263248104,71.6,52.8,8.0,18.0,13.4,526.509799105798,21.1456671023876,21.1482100545448,103.872593722925,103.872025314204,0.984435012749683,0.984370437936525,510.247119397315,20.4925259606797,20.4923016840311,16.2626797084832,0.653141141707864,0.65590837051367,5.792403741912,3.93346727427652,1.09984420448372,1.36256,0.0235001850835278,0.0686753919188301,0.0305390880709815,0.0633925019101852,0.0631732472678354,0.0634900024507205,0.0634082297859401
abf9bc9d-0136-4cda-814e-e62a0dc03117,DESKTOP-RMS1URL,52.4,7.0,7.0,18.8,16.4,5.2,0.0,0.51,14.0,35.0,0.105,0.1,2.0,35.0,0.035,0.03,0.1,0.23,1.9,4.8,4.1,4.8,7.0,3.0,0.3,0.7,3.4,1.8,0.17,1.8,2231400176,65.6,51.599999999999994,18.8,9.6,2.6,,,,,,,,,,,,,,14.9517021601891,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895f3309-d482-4c0c-ad18-f337cc70e120,DESKTOP-RMS1URL,11.6,13.0,4.6,14.0,17.6,38.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,23.0,0.14,0.03,0.1,0.28,1.8,3.7,4.8,3.8,29.0,21.0,1.7,1.2,1.2,2.7,0.43,2.7,1344222336,75.2,49.2,14.0,24.0,19.4,260.70625957874,10.4916871776335,10.4952170347203,51.1897365325005,51.1894861049859,0.978778674374155,0.978609276661791,249.75860239648,10.05111703302,10.0510186902556,10.9476571822597,0.440570144613465,0.444198344464696,4.98843924375599,2.23312887708303,0.445396704933561,7.34163,0.0475949178056103,0.124668319775468,0.0772412228838573,0.200950295682491,0.197643943139329,0.20253176479727,0.199364540194859
07fd043c-5bf4-4020-b252-ace89efa73c2,DESKTOP-RMS1URL,36.8,3.4,10.6,9.2,3.2,29.2,0.0,0.5,14.0,28.0,0.07,0.03,2.0,32.0,0.035,0.03,0.1,0.26,0.4,3.3,1.2,3.5,0.0,19.0,1.0,4.2,4.9,1.2,0.12,1.1,4183299660,22.4,15.6,9.2,25.2,14.6,414.132066063047,16.7697060884342,16.775435124716,82.0879071236504,82.0900822000495,0.985024489932627,0.984882371680883,401.8212639152,16.2711971569842,16.2720594415043,12.3108021478471,0.498508931449976,0.50337568321171,44.1854732705307,19.6059382961615,0.130645582502787,1.19283,0.063622730008001,0.0608772682391942,0.0773089761604596,0.0286122462107789,0.0288244746851831,0.029816828097992,0.030642170084556
da269293-3830-4f5f-875f-a28f4c0ab4fa,DESKTOP-RMS1URL,30.8,5.8,10.6,21.2,5.6,24.4,0.0,0.5,14.0,30.0,0.07,0.07,2.0,8.0,0.175,0.05,0.1,0.42,0.7,0.4,2.5,3.8,28.0,12.0,2.9,2.7,3.0,0.1,0.35,2.1,2253892045,44.0,32.4,21.2,22.799999999999997,12.2,658.291633181812,26.5327049783974,26.5390569475331,130.958194266918,130.958625560677,0.990906657911203,0.990791329969654,646.373924543886,26.0523570119798,26.0525286123528,11.9177086379256,0.48034796641756206,0.486528335180315,14.598601197232,,,0.000513146,0.0482215421424799,0.0310691807182675,0.0547897080215811,0.0309562842507967,0.0308972471980614,0.0316577489535361,0.030746943023249
f7990fef-12c5-4257-8555-7533413f8258,DESKTOP-RMS1URL,41.6,13.0,5.8,23.6,16.4,11.2,0.0,0.51,14.0,25.0,0.035,0.03,2.0,21.0,0.07,0.02,0.1,0.12,1.3,1.2,5.0,2.7,1.0,16.0,3.6,1.4,3.2,2.5,0.69,1.7,3881571212,82.4,56.4,23.6,11.399999999999999,5.6,1275.4740150716798,51.2909197015518,51.2943333580579,254.582988470517,254.582891103608,0.995344289940186,0.995310788464023,1263.62518737636,50.8144401632024,50.8144012945879,11.8488276953165,0.476479538349393,0.479932063470046,8.21585905297622,2.58992408355806,0.890106095837809,0.000371998,0.0168216499753272,0.020732386003566,0.0199206921548053,0.0432562057933102,0.043251543764429,0.0433999203197605,0.0434977807375131
faf1d935-4bd9-489e-bb5c-5b71498f54ca,DESKTOP-RMS1URL,44.0,13.0,5.8,21.2,12.8,50.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,23.0,0.14,0.09,0.1,0.4,0.8,2.3,4.2,4.7,28.0,18.0,3.1,3.9,2.7,1.6,0.34,2.0,2806883632,72.8,46.8,21.2,31.2,25.4,1177.09920740259,47.2888362165392,47.2938487100913,234.687852833214,234.689512446216,0.994728966820468,0.994683285599288,1164.72285372506,46.7916280302332,46.7922898136864,12.3763536775341,0.497208186306001,0.5015588964048691,36.9576851617338,4.79361184469186,0.909718366705838,0.000441846,0.0157129022821263,0.0220159824574498,0.0183125367301542,0.0405791076264838,0.0410921834493905,0.0402732236248145,0.0408297706382692
8536cda6-25a6-4b2a-be10-8d0a75511e2c,DESKTOP-RMS1URL,12.8,9.4,13.0,15.2,12.8,40.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,31.0,0.14,0.07,0.1,0.37,1.0,1.5,4.8,3.4,22.0,1.0,2.7,5.0,4.4,1.1,0.99,2.5,3441684620,59.60000000000001,40.8,15.2,33.0,20.0,294.692402702176,11.9449376283254,11.9517035203244,58.6188730913336,58.6198967224441,0.988009344501219,0.987746895730164,287.667662185994,11.6601997574079,11.6606069930578,7.02474051618246,0.284737870917465,0.291096527266552,2.5259519729515,2.32325116577814,0.412008852013616,3.00893,0.060885124062144,0.10058423049095,0.0853288921572083,0.0611024297603351,0.0618409589472114,0.0607742761774033,0.0597971595608109
9d7cb6fc-aebd-4023-a758-25430736b677,DESKTOP-RMS1URL,47.6,4.6,7.0,20.0,4.4,35.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,5.0,0.07,0.07,0.1,0.29,0.3,1.1,2.8,2.7,29.0,9.0,1.1,1.8,2.1,0.5,0.13,1.1,3669108812,38.0,28.8,20.0,24.6,17.6,836.906854962431,33.5971278752973,33.6091115996975,165.78970178083,165.787713935397,0.988707689044802,0.988519552994436,818.112349323352,32.8426336259492,32.8418460536554,18.7945056390793,0.75449424934808,0.767265546042138,14.0543469580728,4.10321987771167,,0.0004537830000000001,0.0378740038440714,0.0218221258184006,0.0468605997736316,0.0327157312310902,0.0332385286108503,0.0326032044210788,0.0323198505101045
83d95d37-8e8d-4fb1-a52a-7f3eb321dae9,DESKTOP-RMS1URL,48.8,5.8,2.2,26.0,5.6,48.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,10.0,0.105,0.09,0.1,0.36,0.3,0.6,2.3,2.0,24.0,10.0,1.9,4.9,4.9,1.5,0.19,1.6,2971947448,48.8,37.2,26.0,26.4,24.2,985.70853639239,39.5270408676527,39.5335578965202,195.8338104359,195.83135955315,0.99212470478738,0.992030510987068,970.244178871199,38.9069181141568,38.9059442711053,15.4643575211911,0.6201227534959499,0.627613625414887,20.5985608184737,7.73005766582901,1.7390044372738,0.000722607,0.0291939387635379,0.0163642992154415,0.0367855932544825,0.102693493041379,0.0992279435395461,0.0987225003205043,0.0962766765571473
7d7762a9-ad5b-4f04-8fdb-bba71bbc5204,DESKTOP-RMS1URL,47.6,9.4,9.4,14.0,4.4,42.4,0.0,0.5,14.0,17.0,0.175,0.01,2.0,34.0,0.14,0.01,0.1,0.26,0.5,1.6,2.9,4.1,7.0,10.0,0.2,3.9,0.2,2.4,0.19,1.3,3560772272,41.6,22.8,14.0,30.6,21.2,961.390275508548,38.7357301172175,38.7408477821451,191.671001151815,191.66929265589,0.993231937075612,0.99315747917613,948.420813842092,38.213172754536,38.212491516805,12.9694616664556,0.5225573626815381,0.5283562653400989,12.2483245090893,6.87379916297334,1.15253867644176,0.000354421,0.0210552792362471,0.0308297209877984,0.0229092718698512,0.02382399996456,0.0243093266099341,0.0244263223980284,0.0242528434037533
106a1ed9-dc82-4859-9026-2840896cf694,DESKTOP-RMS1URL,36.8,3.4,10.6,2.0,8.0,37.6,0.0,0.51,14.0,21.0,0.105,0.09,2.0,33.0,0.14,0.02,0.1,0.29,0.5,1.7,3.6,2.7,22.0,5.0,5.0,5.0,4.5,3.5,0.42,2.2,3330439604,24.8,18.0,2.0,29.4,18.8,163.08976199825,6.73433385630134,6.73699189446715,32.2752260614899,32.2746138313468,0.973887119451235,0.97367650988903,154.683483110295,6.38722016978267,6.38697785317597,8.40627888795488,0.347113686518674,0.350014041291184,3.97923304177813,2.83609397631668,0.395822067465926,8.98045,0.0643769217659,0.260618770258789,0.0823727278659722,0.0273287348237384,0.0269774993986779,0.0268405246548574,0.0267113083592362
28de76fa-07a5-4446-b3c4-c1447df67aa1,DESKTOP-RMS1URL,36.8,11.8,4.6,17.6,16.4,30.4,0.0,0.51,14.0,29.0,0.175,0.06,2.0,25.0,0.035,0.02,0.1,0.26,0.7,2.2,4.0,2.9,12.0,14.0,0.2,2.7,2.6,4.1,0.38,1.5,1650319788,74.0,50.4,17.6,19.799999999999997,15.2,901.546054015584,36.2893477839597,36.2951469404317,179.512425550791,179.513367134431,0.992455345503172,0.992381261439777,887.993664669057,35.7438322574825,35.7442072275811,13.5523893465274,0.545515526477213,0.550939712850648,6.73152779576836,16.4163898425097,0.500176802219534,0.000782265,0.0181110178495749,0.0316937175678145,0.0261658232564728,0.0629105533506485,0.0625462576999403,0.0612119948144288,0.0610346037375643
59c0a51d-0787-4dcb-95c1-9f5c236f39eb,DESKTOP-RMS1URL,22.4,8.2,5.8,20.0,20.0,24.4,0.0,0.5,14.0,24.0,0.14,0.08,2.0,19.0,0.105,0.02,0.1,0.47,2.4,2.5,4.6,2.9,20.0,30.0,4.2,1.9,2.6,4.3,0.93,2.8,1864354596,76.4,60.0,20.0,18.0,12.2,532.260050639379,21.5285602706832,21.532917541828,105.653753261445,105.65471173989,0.986996245271573,0.986905331927715,518.507296255722,20.9722964645215,20.97267698267,13.7527543836571,0.556263806161669,0.5602405591580469,4.24586923998375,3.25446826906347,0.626136439568446,1.54205,0.0431167858105809,0.045150284669845,0.0602156491325364,0.0812440566908264,0.0811479013062078,0.0793783082753654,0.079481858191555
3a305b42-a0ee-4e11-bf1e-886e291a6c72,DESKTOP-RMS1URL,12.8,9.4,5.8,10.4,10.4,13.6,0.0,0.51,14.0,15.0,0.105,0.03,2.0,13.0,0.105,0.04,0.1,0.41,0.9,1.0,5.0,2.3,18.0,1.0,1.0,2.1,3.3,4.2,0.14,1.5,2232644456,50.0,31.200000000000003,10.4,12.6,6.8,243.583757806687,9.93873378462742,9.94529792885414,48.3632898478441,48.3646546128879,0.982938041723013,0.982641334792311,235.342635751488,9.60247853127738,9.60302048415038,8.24112205519878,0.33625525335004,0.342277444703766,13.7312003089863,4.07547620058534,0.418770466233823,3.23071,0.0630951873930429,0.151921400976363,0.0887020243989426,0.144026589618309,0.145127411557428,0.141981380640585,0.142320737836589
997ead12-4c4b-47fb-8c75-2e4f4782818b,DESKTOP-RMS1URL,52.4,3.4,2.2,15.2,5.6,42.4,0.0,0.5,14.0,21.0,0.105,0.05,2.0,34.0,0.175,0.06,0.1,0.32,0.7,2.4,2.6,3.4,29.0,30.0,4.4,1.7,3.3,1.4,0.44,1.5,1099121564,33.2,26.4,15.2,23.4,21.2,671.548186210151,27.1891195042001,27.1957450567492,133.852795671188,133.852982472476,0.990583943917225,0.990464653521185,658.961056323472,26.6795016007773,26.6795760671897,12.5871298866792,0.509617903422812,0.516168989559549,10.455958803763,4.70930027782884,0.457488891287881,0.000936029,0.0455654751348106,0.0255179609159428,0.0541592881941295,0.0914527594906178,0.0912244394916256,0.0900578251998297,0.0904943764813169
6a80459b-2cbe-49d3-8e88-4ca69b0274a7,DESKTOP-RMS1URL,33.2,2.2,10.6,24.8,6.8,52.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,7.0,0.105,0.1,0.1,0.4,0.9,4.2,3.5,2.0,29.0,27.0,0.4,0.9,4.6,3.4,0.2,1.7,803317680,42.8,38.4,24.8,36.6,26.0,376.292717556732,15.3641542936473,15.3700147912106,74.2579315777929,74.2576267754476,0.976619994247463,0.976429778811179,358.902956636681,14.6541246878657,14.6540043881937,17.3897609200512,0.710029605781629,0.716010403016929,16.919136075248,5.29242990326745,0.353832129679133,2.89189,0.100687703466126,0.0257584838377146,0.12408889303658,0.0291798357469669,0.0308712476056739,0.0311423619663066,0.031895220944743
12f59364-18bb-4eb9-9559-ce3865365de3,DESKTOP-RMS1URL,45.2,13.0,7.0,5.6,18.8,53.2,0.0,0.5,14.0,25.0,0.035,0.02,2.0,8.0,0.105,0.05,0.1,0.24,1.4,2.5,4.3,3.2,20.0,29.0,2.1,1.3,5.0,0.8,0.84,3.0,4202243452,69.2,43.2,5.6,33.6,26.6,510.691255098126,20.5353932206729,20.5362904762446,101.543923704792,101.54355621402,0.991569634172302,0.991544384048049,502.116922260072,20.1906109384689,20.1904647977742,8.57433283805428,0.344782282204031,0.34582567847039003,14.9612236538169,4.58736043296401,1.75134288436353,1.55067,0.0145511674577156,0.077305459294426,0.0180120161329525,0.0333501196425741,0.0332788102024096,0.0327514302020348,0.0325966216765547
55bf083b-3543-4b27-979a-8cf7364281d4,DESKTOP-RMS1URL,17.6,9.4,11.8,8.0,8.0,14.8,0.0,0.51,14.0,30.0,0.105,0.01,2.0,11.0,0.175,0.03,0.1,0.27,0.7,1.2,4.8,3.0,20.0,13.0,3.0,1.1,2.2,4.6,0.33,1.8,3916495544,42.8,24.0,8.0,19.200000000000003,7.4,279.689313453227,11.3836808003858,11.3887357484241,55.6235391269742,55.6231919240689,0.985778465707737,0.985553518167318,271.790658861866,11.0621963592736,11.0620582589374,7.89865459136106,0.321484441112166,0.326677489486687,18.1608582511982,5.23917365246335,0.813474393309792,1.72234,0.0538285120871318,0.14338347745784,0.0621346040396112,0.0506257923793237,0.0510167457344424,0.0509417733075421,0.0507310665154147
d23d4337-ea78-41db-a22a-c27a2f8a7955,DESKTOP-RMS1URL,46.4,11.8,7.0,10.4,10.4,38.8,0.0,0.51,14.0,15.0,0.175,0.04,2.0,30.0,0.105,0.02,0.1,0.38,0.9,0.9,3.5,5.0,8.0,29.0,0.3,1.3,2.6,3.4,0.12,2.1,1771829900,54.800000000000004,31.200000000000003,10.4,26.4,19.4,842.673679899416,34.0180787722351,34.0243945843117,168.280431792839,168.278783134793,0.993914466403805,0.993812477379151,832.448649260498,33.6053022657175,33.604643800797,10.2250306389177,0.41277650651761,0.419750783514721,17.2573377031029,5.18046907593899,0.786327783911058,0.000500545,0.0163290378982746,0.041948569697642,0.0185857911054023,0.0315104084613793,0.0311333279018502,0.0322921199727503,0.0318967392407069
60afa2ec-1fec-400c-ac6a-dd8f1acddf1b,DESKTOP-RMS1URL,16.4,9.4,4.6,20.0,20.0,12.4,0.0,0.5,14.0,33.0,0.175,0.02,2.0,24.0,0.07,0.03,0.1,0.2,1.8,3.7,4.7,4.4,30.0,4.0,3.8,3.4,2.8,0.5,1.41,3.5,615207624,78.8,60.0,20.0,10.8,6.2,407.706097086021,16.4410218619104,16.4429816646397,80.7987181094544,80.79767182089,0.986884809333666,0.986813216542002,397.081939490377,16.0125955799814,16.0121808781752,10.6241575956438,0.428426281929032,0.430800786464464,3.56443209933589,3.77869717736349,0.773392584156194,3.2621,0.0508319071204658,0.0630243117647072,0.0742454515188687,0.142828825723448,0.142871664232379,0.141766160111002,0.141618682890435
f143d5cb-1945-4587-a5a8-16207b7cb8b1,DESKTOP-RMS1URL,32.0,13.0,2.2,3.2,6.8,44.8,0.0,0.51,14.0,30.0,0.035,0.02,2.0,11.0,0.175,0.06,0.1,0.33,0.5,1.5,3.8,4.5,12.0,24.0,3.8,2.7,0.5,3.2,0.2,2.1,125640220,42.800000000000004,16.8,3.2,24.599999999999998,22.4,233.607004642614,9.59981836778625,9.60211108580087,46.4179651316286,46.4173872343757,0.980193141724225,0.980063911447216,224.444609722127,9.22330000445563,9.22307034826366,9.16239492048725,0.376518363330617,0.379040737537211,37.8352063375902,3.66822904498373,1.33340343012335,6.32614,0.0220982832731599,0.192105845965118,0.0252224396936954,0.16409619555783,0.159162142004351,0.152702121343894,0.162254490558505
c3944a50-d792-45e4-9602-c26f56b44046,DESKTOP-RMS1URL,47.6,9.4,13.0,23.6,21.2,48.4,0.0,0.5,14.0,18.0,0.14,0.03,2.0,10.0,0.035,0.01,0.1,0.07,1.1,1.4,4.7,4.4,30.0,30.0,0.3,4.2,4.8,3.1,0.83,3.7,1088479692,84.80000000000001,66.0,23.6,37.2,24.2,1227.79736138264,49.2907178755919,49.2920690751814,245.258968801956,245.260039189938,0.996962856861174,0.99695354334278,1220.35069421428,48.9917666137194,48.9921942458903,7.44666716835939,0.298951261872475,0.299874829291066,5.36021021446146,9.07181811765592,1.20416920488252,0.00029744900000000003,0.0182690363318351,0.0184133713685771,0.023303173764571,0.0169032101758752,0.0169199293667489,0.0167507845312127,0.0168771490026352
531d73b7-a195-40be-a731-3a63eae61548,DESKTOP-RMS1URL,21.2,8.2,8.2,21.2,26.0,35.2,0.0,0.51,14.0,31.0,0.175,0.05,2.0,17.0,0.105,0.06,0.1,0.38,2.7,3.1,4.1,4.1,19.0,18.0,3.2,0.7,4.2,1.7,1.64,3.8,3283534884,89.60000000000001,73.2,21.2,25.8,17.6,503.604303041956,20.3491781898357,20.353004504944,99.9149375615197,99.9167599648717,0.986988898460846,0.986914118889217,490.584664146724,19.8230926297123,19.8238157648269,13.0196388952323,0.52608556012343,0.529188740117107,6.8325025677526,4.42330690718323,1.1897950837859,1.59524,0.0440991713173223,0.0457121046501645,0.0601267349141577,0.0606189730472532,0.0604941023101982,0.0598548202129491,0.0598695621605844
88854cb7-3e88-41ed-a2de-eb534915b5e0,DESKTOP-RMS1URL,52.4,11.8,9.4,8.0,15.2,43.6,0.0,0.51,14.0,35.0,0.07,0.03,2.0,9.0,0.14,0.04,0.1,0.48,1.2,1.4,4.5,2.0,1.0,13.0,0.5,2.0,2.6,2.4,0.71,1.4,3458590116,62.0,38.4,8.0,31.200000000000003,21.8,789.947462238273,31.8247957247516,31.8407139382848,157.249725052296,157.247598780709,0.991763174450114,0.991501829150213,776.98773757693,31.3026843063192,31.3018377858152,12.9597246613434,0.5221114184323761,0.538876152469558,10.6313212989009,6.17608744964289,0.953449318739335,0.0005942780000000001,0.0136618983509498,0.0479721696164264,0.0170255567773407,0.0211722788084666,0.020587582894861,0.0213774286445819,0.020979575202316
391f2d7a-fd85-42e1-a321-0fe197c97f8a,DESKTOP-RMS1URL,16.4,11.8,13.0,10.4,14.0,8.8,0.0,0.5,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.33,0.6,3.2,3.4,4.0,0.0,1.0,2.7,1.3,3.3,4.2,0.27,3.0,1020373373,62.0,38.4,10.4,17.4,4.4,342.322237190796,13.7727911259729,13.7749799459352,67.8055986939058,67.8048667971353,0.987499804912044,0.9874106875368,333.817537214283,13.4306180397988,13.4303280999382,8.50469997651341,0.342173086174068,0.344651845996985,15.312103749285,3.19224392068833,1.17946724108646,1.1319,0.0391643119104437,0.118194644918391,0.055457155152021,0.0493164038029607,0.0489179650756799,0.0502617417070249,0.0497236947407679
0945dfd7-460b-4ff7-9b1d-b8ce7e61395e,DESKTOP-RMS1URL,27.2,10.6,11.8,15.2,3.2,50.8,0.0,0.5,14.0,22.0,0.105,0.06,2.0,10.0,0.105,0.05,0.1,0.16,0.4,2.1,1.3,1.6,30.0,30.0,4.1,4.7,3.5,3.8,0.22,1.0,976080724,42.8,21.6,15.2,37.2,25.4,610.36839723556,24.6000157818483,24.6064568383857,121.335996571431,121.334592812421,0.990206901642835,0.990065839074137,598.472138983163,24.1205542925586,24.1199961853109,11.8962582523971,0.47946148928967397,0.48646065307484904,5.79175318594863,1.9021155039705,0.488063394601169,0.0008689020000000001,0.0306984552190506,0.0492247600879692,0.0363258826549613,0.0348270554844402,0.0347526836395658,0.0332739465153036,0.0325213578077445
9f3fde04-fec5-44f3-893b-e9f563e64f5a,DESKTOP-RMS1URL,14.0,4.6,10.6,11.6,17.6,30.4,0.0,0.51,14.0,35.0,0.105,0.02,2.0,20.0,0.175,0.01,0.1,0.28,1.4,2.3,4.8,2.0,21.0,25.0,3.2,2.4,0.9,1.3,0.89,1.0,3578710028,56.00000000000001,46.800000000000004,11.6,25.799999999999997,15.2,215.008956450283,8.78787031167265,8.79507802626374,42.2863690863541,42.2863433665128,0.972815095050165,0.972415802716525,203.477856077625,8.31656987703598,8.31655976026327,11.5311003726577,0.47130043463667404,0.47851826600047004,4.17325642371751,3.71675194635265,0.258186413803718,4.80917,0.111830827290079,0.126007542314167,0.158995036173543,0.0711117832935936,0.0705913532470439,0.071879080236575,0.0717478621969938
73c05872-87a0-41e8-8d3c-53c55bb1985e,DESKTOP-RMS1URL,52.4,9.4,8.2,23.6,24.8,30.4,0.0,0.51,14.0,21.0,0.07,0.02,2.0,20.0,0.105,0.04,0.1,0.43,1.4,2.8,4.5,4.6,29.0,23.0,4.3,4.3,2.0,5.0,0.29,4.2,1040174768,92.0,73.2,23.6,23.4,15.2,1359.0234214880502,54.5222411828375,54.5255492713733,271.018692347432,271.020239619471,0.995632179808754,0.995607660622649,1347.17740885591,54.0469946583315,54.0476117791774,11.8460126321405,0.47524652450604,0.477937492195927,26.0918512193453,3.30750944303553,0.717686635564921,0.00027848500000000003,0.0169400736496779,0.0167153384075486,0.020809182585203,0.0243049033583583,0.024350422228951,0.0242615231574165,0.0243012775898313
11e9125c-d469-49dc-8716-22454da2beea,DESKTOP-RMS1URL,32.0,1.0,2.2,15.2,15.2,47.2,0.0,0.5,14.0,32.0,0.14,0.07,2.0,8.0,0.035,0.03,0.1,0.41,0.9,2.2,3.1,3.2,3.0,5.0,2.7,0.6,2.0,4.7,0.23,1.8,1656084800,47.599999999999994,45.599999999999994,15.2,25.8,23.6,212.886734876179,8.7620578805602,8.76661186289009,42.0489802379308,42.0494713967894,0.973594492432707,0.97335295279716,201.792405751245,8.30543406134855,8.30562808799628,11.0943291249344,0.456623819211654,0.46098377489381104,11.069247185237,12.3739683496773,0.177323687317593,11.1819,0.162740089204565,0.0453348312065854,0.269888069559862,0.148977463865217,0.148858965799137,0.143825405147856,0.143808461713127
cd01ff56-4638-442e-bac1-0f3810d3c7b4,DESKTOP-RMS1URL,12.8,9.4,10.6,12.8,9.2,47.2,0.0,0.5,14.0,26.0,0.07,0.02,2.0,28.0,0.175,0.09,0.1,0.25,0.7,1.8,4.5,2.5,15.0,0.0,3.9,4.5,1.1,0.1,0.42,1.1,2580406340,50.0,31.2,12.8,34.2,23.6,255.323679211453,10.3697638727746,10.3749523462848,50.4629437931849,50.4628135009497,0.980714510661537,0.980466722717721,245.570557586166,9.97364875885711,9.97359725622113,9.75312162528702,0.396115113917493,0.401355090063672,8.38642158281343,3.91372248695765,0.647825441465654,4.38228,0.065227752455641,0.12471538069907,0.0897846921024622,0.0772006224739767,0.0815434345682218,0.0771307556776109,0.0815978821386331
1580cec0-7ef0-4b28-80dc-f1473f1211b4,DESKTOP-RMS1URL,30.8,3.4,9.4,14.0,16.4,12.4,0.0,0.51,14.0,15.0,0.175,0.06,2.0,21.0,0.105,0.05,0.1,0.11,0.7,0.6,3.4,3.0,23.0,13.0,4.1,1.1,2.4,0.7,0.26,1.9,3877670224,53.599999999999994,46.8,14.0,15.600000000000001,6.2,452.097774293242,18.2657508218797,18.2706206888844,90.0874768274541,90.0887401856404,0.991355623479886,0.991237396887051,444.315350640588,17.9513236795388,17.9518271704023,7.78242365265438,0.314427142340861,0.318793518482119,5.25737738192852,4.73579041226543,0.651667740922379,0.000752661,0.0680343046891066,0.0480734893070887,0.0947702515775634,0.0353795729001115,0.0354686350937968,0.0358019141941424,0.0358187792496611
ac52df80-51d0-4fee-95a8-8c7daba59397,DESKTOP-RMS1URL,20.0,9.4,13.0,16.4,18.8,37.6,0.0,0.51,14.0,23.0,0.14,0.1,2.0,21.0,0.105,0.03,0.1,0.41,2.2,2.4,4.0,3.9,10.0,21.0,2.5,4.3,1.1,4.8,2.07,3.1,1679214136,72.80000000000001,54.0,16.4,31.8,18.8,458.487300372697,18.5189749530219,18.5225963435677,91.0657677875425,91.0669330282272,0.988286871189939,0.988202899959862,447.809562017976,18.0876854298764,18.0881483182331,10.6777383547205,0.43128952314546304,0.434448025334636,4.21730361808094,2.92955532276159,0.688073260121689,1.4853,0.0417309958585244,0.0612162887216511,0.058199423420121,0.0406721015963117,0.0402097101167501,0.0416415796192245,0.0411096555619107
fad898e1-3441-48a3-a3a5-23ca045faa89,DESKTOP-RMS1URL,44.0,2.2,1.0,6.8,5.6,34.0,0.0,0.51,14.0,27.0,0.07,0.07,2.0,16.0,0.105,0.04,0.1,0.27,0.7,1.9,1.6,3.3,19.0,1.0,1.7,3.6,4.6,1.7,0.43,1.3,2017266120,22.4,18.0,6.8,18.0,17.0,335.310465927979,13.7423049176871,13.7481993852585,66.7638558924303,66.7647401815926,0.983531029863559,0.983333189506426,324.35697507252,13.2933889829213,13.2937411278806,10.9534908554591,0.448915934765807,0.45445825737794704,12.3499061960657,6.81366229519995,0.635604034938662,3.32164,0.0802913187654904,0.067456484399688,0.0979995363516813,0.234981914757326,0.23514915704366,0.232401869636807,0.233180174145593
3c1c5e3c-cbae-4cf2-9135-4f58d2e2d1bd,DESKTOP-RMS1URL,51.2,10.6,3.4,26.0,4.4,46.0,0.0,0.51,14.0,31.0,0.105,0.1,2.0,25.0,0.175,0.1,0.1,0.34,0.4,2.9,1.9,4.7,8.0,9.0,1.8,4.5,0.7,3.7,0.33,1.4,1229184364,56.0,34.8,26.0,26.4,23.0,1457.22116153019,58.5144284134503,58.5228584914269,290.438496809692,290.437645945413,0.994626353680552,0.994551800692735,1441.60205809485,57.887246394703,57.8869072239763,15.6191034353443,0.627182018747258,0.635951267450611,14.8843562013398,5.84720110117364,1.10860836674775,0.00030441199999999994,0.0155872123170792,0.015401105704275,0.0195558600837381,0.0605339729493714,0.0601748742319915,0.0576239286354948,0.0610342214389249
e2ada5c7-1f4c-4319-b4ac-dc2580da2341,DESKTOP-RMS1URL,12.8,7.0,2.2,17.6,17.6,52.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,17.0,0.105,0.03,0.1,0.21,0.8,1.7,4.3,3.1,2.0,20.0,1.9,4.2,1.2,0.9,0.74,2.4,315096876,66.80000000000001,52.800000000000004,17.6,28.2,26.0,230.943221227801,9.38612524470667,9.3886162884935,45.8048153447219,45.8048497206373,0.983819337600758,0.983689550774526,223.530056766213,9.08483521451594,9.0848488506213,7.41316446158762,0.30129003019073597,0.303767437872206,5.50392359702252,3.15250733195014,0.58114442052387,14.5927,0.076669249206577,0.0916458345101147,0.114542663555483,0.361982545507596,0.360425187943595,0.366697011262634,0.369885571489666
