w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
47.6,3.4,7.0,4.4,16.4,36.4,0.0,0.5,14.0,22.0,0.07,0.04,2.0,21.0,0.175,0.07,0.1,0.24,2.1,1.5,5.0,5.0,7.0,10.0,2.9,0.4,4.7,3.9,1.1,2.9,1.91843
34.4,4.6,9.4,21.2,20.0,37.6,0.0,0.51,14.0,19.0,0.14,0.02,2.0,9.0,0.175,0.05,0.1,0.48,1.7,2.1,5.0,3.9,25.0,26.0,4.0,1.4,0.8,1.7,1.48,2.4,0.000879038
36.8,4.6,9.4,2.0,5.6,29.2,0.0,0.5,14.0,31.0,0.07,0.05,2.0,19.0,0.035,0.03,0.1,0.28,0.5,2.2,2.8,4.9,0.0,22.0,3.6,1.4,0.5,3.2,0.43,1.7,6.67654
30.8,2.2,10.6,11.6,20.0,53.2,0.0,0.5,14.0,30.0,0.175,0.09,2.0,21.0,0.175,0.02,0.1,0.2,1.8,1.1,3.8,4.2,1.0,26.0,4.7,1.9,1.5,4.5,0.31,2.6,3.95254
39.2,5.8,8.2,26.0,15.2,29.2,0.0,0.51,14.0,29.0,0.105,0.1,2.0,23.0,0.175,0.01,0.1,0.45,1.5,2.2,3.5,2.7,15.0,13.0,0.4,3.0,4.3,1.4,1.45,1.3,0.000480455
35.6,7.0,9.4,10.4,21.2,11.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,18.0,0.105,0.06,0.1,0.33,1.9,0.6,4.8,3.8,18.0,11.0,0.6,1.7,4.8,4.9,0.11,2.3,0.000493373
24.8,3.4,13.0,8.0,14.0,53.2,0.0,0.5,14.0,21.0,0.14,0.1,2.0,13.0,0.14,0.04,0.1,0.17,0.8,1.6,3.0,2.4,23.0,25.0,1.6,0.8,3.1,2.1,0.15,2.1,4.23993
50.0,9.4,7.0,24.8,26.0,32.8,0.0,0.51,14.0,31.0,0.105,0.01,2.0,33.0,0.175,0.02,0.1,0.3,1.2,2.4,4.6,4.9,23.0,23.0,2.6,1.3,3.3,5.0,0.54,3.4,0.000404704
24.8,3.4,13.0,4.4,21.2,36.4,0.0,0.5,14.0,23.0,0.035,0.03,2.0,15.0,0.14,0.05,0.1,0.33,1.7,2.6,3.6,3.3,10.0,27.0,0.9,1.2,1.0,2.8,0.27,3.2,5.66585
46.4,11.8,7.0,10.4,10.4,38.8,0.0,0.51,14.0,15.0,0.175,0.04,2.0,30.0,0.105,0.02,0.1,0.38,0.9,0.9,3.5,5.0,8.0,29.0,0.3,1.3,2.6,3.4,0.12,2.1,0.000500545
35.6,7.0,9.4,15.2,24.8,22.0,0.0,0.5,14.0,18.0,0.105,0.08,2.0,11.0,0.175,0.1,0.1,0.25,2.6,1.1,4.5,4.4,20.0,4.0,5.0,0.4,4.3,2.0,0.47,3.5,2.84473
9.2,9.4,13.0,9.2,23.6,52.0,0.0,0.51,14.0,35.0,0.035,0.02,2.0,29.0,0.105,0.04,0.1,0.49,2.6,1.5,4.9,4.2,15.0,1.0,1.3,2.5,4.8,0.4,0.64,2.7,2.076
39.2,5.8,8.2,15.2,15.2,12.4,0.0,0.5,14.0,33.0,0.175,0.1,2.0,21.0,0.175,0.04,0.1,0.36,0.7,4.0,4.1,3.2,25.0,11.0,1.5,4.7,1.1,2.8,0.32,1.3,0.000367019
51.2,9.4,7.0,16.4,5.6,50.8,0.0,0.5,14.0,16.0,0.14,0.08,2.0,22.0,0.105,0.03,0.1,0.48,0.5,2.0,2.2,4.6,7.0,26.0,3.5,3.8,5.0,2.9,0.42,1.0,0.000341324
41.6,11.8,8.2,10.4,22.4,52.0,0.0,0.51,14.0,35.0,0.14,0.08,2.0,16.0,0.14,0.02,0.1,0.23,1.5,2.4,4.6,4.4,11.0,24.0,4.6,1.5,3.5,3.7,0.67,4.0,0.000815103
40.4,2.2,8.2,3.2,15.2,28.0,0.0,0.51,14.0,20.0,0.105,0.1,2.0,9.0,0.035,0.03,0.1,0.08,1.4,1.5,4.4,4.1,11.0,5.0,0.9,2.0,3.5,4.3,0.35,1.2,3.65934
52.4,5.8,7.0,11.6,8.0,34.0,0.0,0.5,14.0,19.0,0.07,0.07,2.0,25.0,0.14,0.09,0.1,0.37,1.0,2.5,4.9,4.7,11.0,21.0,3.5,3.4,3.6,4.7,0.23,1.2,0.000540358
47.6,2.2,7.0,10.4,8.0,13.6,0.0,0.5,14.0,25.0,0.105,0.05,2.0,11.0,0.07,0.02,0.1,0.11,0.6,1.5,3.4,4.2,11.0,19.0,0.5,2.2,0.5,1.7,0.23,3.3,0.000628672
26.0,7.0,13.0,15.2,11.6,23.2,0.0,0.51,14.0,33.0,0.105,0.07,2.0,10.0,0.175,0.09,0.1,0.28,1.5,3.3,4.5,4.8,28.0,6.0,3.0,3.4,1.7,4.6,0.67,1.1,0.000761991
30.8,5.8,10.6,21.2,14.0,46.0,0.0,0.51,14.0,13.0,0.14,0.1,2.0,9.0,0.14,0.09,0.1,0.19,1.4,1.2,2.7,4.4,13.0,8.0,4.1,4.3,1.1,1.2,0.5,1.9,0.000944261
33.2,7.0,11.8,15.2,3.2,40.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,5.0,0.035,0.02,0.1,0.22,0.4,1.4,1.4,1.3,19.0,12.0,2.4,4.7,3.6,4.9,0.28,1.2,0.000721679
45.2,3.4,7.0,18.8,26.0,48.4,0.0,0.51,14.0,18.0,0.175,0.05,2.0,14.0,0.105,0.02,0.1,0.3,1.9,1.8,4.8,4.0,6.0,26.0,2.2,0.3,2.7,2.4,0.64,3.6,0.00098047
28.4,5.8,11.8,21.2,10.4,46.0,0.0,0.51,14.0,12.0,0.175,0.07,2.0,30.0,0.175,0.01,0.1,0.15,0.8,1.2,4.3,4.9,22.0,9.0,1.3,1.2,2.0,3.1,0.41,3.3,1.04143
40.4,11.8,8.2,22.4,9.2,34.0,0.0,0.51,14.0,22.0,0.105,0.01,2.0,27.0,0.105,0.09,0.1,0.37,1.0,2.4,2.0,2.0,2.0,26.0,2.1,2.3,2.7,4.1,0.18,1.9,0.000305367
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,0.000922591
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,0.000922591
27.2,4.6,13.0,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.07,0.1,0.2,2.6,1.5,4.1,4.2,9.0,9.0,1.9,1.3,4.0,0.9,0.2,3.9,0.000922591
32.0,13.0,10.6,16.4,17.6,36.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,18.0,0.105,0.06,0.1,0.46,2.4,1.1,3.6,4.9,11.0,9.0,2.6,2.0,0.9,0.8,0.18,2.2,0.000570717
42.8,13.0,8.2,3.2,8.0,52.0,0.0,0.51,14.0,29.0,0.035,0.02,2.0,33.0,0.175,0.08,0.1,0.49,1.0,2.3,3.2,3.1,3.0,15.0,2.3,2.2,2.0,1.5,0.54,2.5,3.72519
28.4,11.8,11.8,14.0,15.2,23.2,0.0,0.51,14.0,13.0,0.175,0.09,2.0,23.0,0.175,0.1,0.1,0.44,0.7,1.2,3.8,4.9,3.0,7.0,3.6,4.6,3.5,0.5,0.15,1.1,0.000587092
30.8,8.2,11.8,16.4,4.4,7.6,0.0,0.5,14.0,28.0,0.14,0.05,2.0,6.0,0.175,0.01,0.1,0.36,0.4,0.7,2.5,4.5,14.0,19.0,1.8,2.8,2.3,0.7,0.12,1.1,0.000257372
36.8,3.4,3.4,23.6,10.4,40.0,0.0,0.51,14.0,14.0,0.105,0.04,2.0,11.0,0.035,0.02,0.1,0.32,0.4,1.4,4.3,2.9,8.0,9.0,3.5,1.3,3.9,4.7,0.38,1.3,0.000718362
35.6,13.0,10.6,26.0,3.2,23.2,0.0,0.5,14.0,9.0,0.175,0.09,2.0,6.0,0.14,0.06,0.1,0.4,0.4,1.0,1.6,3.3,25.0,5.0,1.4,1.0,3.3,4.2,0.21,1.5,0.000204038
48.8,8.2,7.0,4.4,9.2,19.6,0.0,0.51,14.0,19.0,0.14,0.02,2.0,23.0,0.07,0.04,0.1,0.49,1.1,0.5,4.3,3.3,19.0,6.0,1.9,3.7,0.5,5.0,0.26,1.8,0.000845534
32.0,9.4,10.6,17.6,18.8,18.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,11.0,0.105,0.1,0.1,0.31,1.9,2.1,4.9,4.6,11.0,11.0,2.5,5.0,4.9,3.4,0.8,3.0,0.000439991
50.0,2.2,7.0,11.6,16.4,19.6,0.0,0.51,14.0,33.0,0.175,0.04,2.0,23.0,0.035,0.02,0.1,0.0,1.7,3.3,4.1,2.0,9.0,7.0,0.8,1.3,3.5,1.2,1.24,1.2,0.000870991
35.6,8.2,9.4,26.0,18.8,35.2,0.0,0.51,14.0,15.0,0.14,0.07,2.0,22.0,0.175,0.1,0.1,0.36,2.4,1.9,4.6,2.5,29.0,29.0,2.7,4.5,0.9,5.0,0.81,1.3,0.000480007
52.4,5.8,7.0,11.6,5.6,50.8,0.0,0.51,14.0,27.0,0.175,0.08,2.0,17.0,0.105,0.03,0.1,0.19,0.6,2.4,2.4,3.2,1.0,27.0,2.3,0.5,0.4,1.0,0.18,1.1,0.000582325
35.6,7.0,9.4,10.4,21.2,36.4,0.0,0.5,14.0,25.0,0.07,0.02,2.0,21.0,0.105,0.07,0.1,0.15,1.3,3.0,5.0,3.1,26.0,6.0,2.9,0.2,3.3,3.4,0.45,2.1,0.000911772
29.6,2.2,10.6,17.6,18.8,5.2,0.0,0.5,14.0,16.0,0.14,0.08,2.0,21.0,0.175,0.03,0.1,0.42,1.2,1.8,4.1,4.1,14.0,4.0,0.6,3.0,4.1,2.9,1.17,1.7,0.000553873
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,0.000300366
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,0.000300366
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,0.000300366
47.6,2.2,7.0,8.0,14.0,24.4,0.0,0.5,14.0,9.0,0.105,0.05,2.0,33.0,0.14,0.1,0.1,0.27,1.7,1.1,5.0,3.8,3.0,5.0,0.3,3.2,0.4,3.3,0.99,2.0,1.10938
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,1.26566
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,1.26566
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,1.26566
26.0,13.0,13.0,18.8,17.6,46.0,0.0,0.51,14.0,29.0,0.14,0.07,2.0,30.0,0.105,0.09,0.1,0.39,2.0,3.4,4.4,3.2,23.0,21.0,3.0,3.0,1.3,0.6,0.94,2.1,0.000791632
32.0,13.0,10.6,18.8,24.8,31.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,31.0,0.105,0.02,0.1,0.49,2.4,4.5,4.5,4.7,10.0,11.0,0.2,4.3,2.8,0.8,0.67,3.5,0.000553775
50.0,7.0,7.0,6.8,6.8,32.8,0.0,0.51,14.0,15.0,0.105,0.08,2.0,25.0,0.035,0.01,0.1,0.3,0.5,2.0,3.1,3.1,18.0,23.0,2.0,1.9,3.6,2.4,0.27,1.5,0.000699865
26.0,3.4,13.0,17.6,11.6,48.4,0.0,0.51,14.0,27.0,0.175,0.1,2.0,9.0,0.14,0.09,0.1,0.38,1.1,0.3,2.9,3.6,14.0,28.0,1.1,2.3,2.9,4.8,0.25,1.6,2.52768
28.4,13.0,11.8,22.4,12.8,28.0,0.0,0.51,14.0,16.0,0.175,0.06,2.0,19.0,0.105,0.01,0.1,0.13,1.1,0.5,4.8,4.9,30.0,12.0,1.4,2.0,0.8,4.3,0.29,3.2,0.000439462
35.6,13.0,9.4,18.8,16.4,43.6,0.0,0.51,14.0,22.0,0.105,0.07,2.0,7.0,0.14,0.08,0.1,0.36,1.7,1.4,3.8,3.6,17.0,6.0,0.6,4.9,0.3,3.1,0.62,1.3,0.000486517
33.2,4.6,10.6,3.2,15.2,22.0,0.0,0.51,14.0,27.0,0.105,0.01,2.0,14.0,0.07,0.02,0.1,0.3,0.7,0.9,4.0,2.8,26.0,19.0,2.3,4.4,1.2,0.7,0.51,1.8,3.13025
32.0,8.2,10.6,12.8,18.8,48.4,0.0,0.5,14.0,26.0,0.07,0.06,2.0,6.0,0.035,0.02,0.1,0.27,1.2,1.0,4.5,2.9,30.0,10.0,3.5,3.6,4.8,3.0,0.5,2.7,0.000980832
36.8,10.6,9.4,10.4,22.4,44.8,0.0,0.5,14.0,29.0,0.14,0.09,2.0,19.0,0.105,0.01,0.1,0.31,1.0,1.7,4.5,3.8,16.0,8.0,4.6,3.0,3.9,1.5,0.15,2.4,0.000931352
28.4,7.0,13.0,20.0,4.4,6.4,0.0,0.5,14.0,22.0,0.175,0.06,2.0,12.0,0.07,0.06,0.1,0.31,0.3,2.4,1.6,2.9,22.0,14.0,2.6,2.8,1.5,4.2,0.19,1.1,0.000258525
45.2,11.8,7.0,10.4,4.4,49.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,24.0,0.105,0.08,0.1,0.43,0.4,2.3,2.3,3.0,11.0,12.0,3.2,4.2,3.3,0.9,0.17,1.1,0.000570697
42.8,7.0,8.2,6.8,17.6,37.6,0.0,0.5,14.0,29.0,0.105,0.02,2.0,18.0,0.105,0.02,0.1,0.46,0.7,2.7,4.4,3.7,22.0,13.0,3.8,0.4,1.0,0.7,0.69,2.1,1.13724
42.8,4.6,8.2,14.0,23.6,8.8,0.0,0.5,14.0,31.0,0.105,0.04,2.0,17.0,0.175,0.08,0.1,0.21,1.7,2.0,5.0,3.7,29.0,6.0,4.3,2.9,2.3,0.4,0.61,2.6,0.000406054
28.4,8.2,11.8,8.0,10.4,44.8,0.0,0.51,14.0,17.0,0.105,0.09,2.0,34.0,0.175,0.08,0.1,0.43,1.2,2.3,4.8,5.0,1.0,25.0,3.2,2.6,3.4,5.0,0.29,4.0,1.73962
33.2,7.0,10.6,12.8,16.4,46.0,0.0,0.5,14.0,18.0,0.105,0.05,2.0,28.0,0.14,0.07,0.1,0.47,1.8,1.5,4.4,3.1,14.0,4.0,3.8,3.2,0.9,3.9,1.41,3.0,1.02885
52.4,10.6,7.0,3.2,4.4,19.6,0.0,0.5,14.0,34.0,0.14,0.01,2.0,14.0,0.035,0.01,0.1,0.14,0.4,3.8,2.9,2.9,14.0,12.0,1.2,1.3,4.3,3.3,0.14,1.0,1.11997
50.0,2.2,7.0,9.2,18.8,5.2,0.0,0.51,14.0,17.0,0.035,0.01,2.0,25.0,0.175,0.1,0.1,0.48,2.2,1.2,4.6,3.4,18.0,4.0,2.4,1.3,4.4,3.5,0.64,2.6,0.000411427
29.6,5.8,11.8,6.8,18.8,11.2,0.0,0.5,14.0,15.0,0.14,0.08,2.0,14.0,0.105,0.05,0.1,0.49,2.5,0.8,5.0,3.4,24.0,29.0,1.3,5.0,2.8,4.2,0.6,2.8,0.000882081
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,0.000625638
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,0.000625638
39.2,4.6,9.4,26.0,8.0,34.0,0.0,0.5,14.0,12.0,0.07,0.03,2.0,22.0,0.175,0.03,0.1,0.28,1.0,1.2,4.8,2.8,25.0,12.0,4.4,0.3,0.3,2.9,0.25,1.9,0.000625638
26.0,13.0,13.0,12.8,16.4,41.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,26.0,0.14,0.02,0.1,0.14,1.5,1.8,4.6,3.7,27.0,23.0,4.1,1.8,3.4,2.0,0.97,2.7,1.01183
48.8,7.0,7.0,23.6,12.8,31.6,0.0,0.51,14.0,28.0,0.14,0.01,2.0,16.0,0.07,0.05,0.1,0.14,1.3,2.0,3.3,2.9,21.0,18.0,5.0,2.6,4.8,4.0,0.41,1.1,0.000322807
27.2,3.4,13.0,22.4,21.2,46.0,0.0,0.5,14.0,23.0,0.14,0.01,2.0,14.0,0.105,0.01,0.1,0.1,2.1,2.9,4.4,4.6,25.0,18.0,3.2,2.6,2.6,3.7,0.57,2.1,2.30979
32.0,9.4,10.6,21.2,10.4,24.4,0.0,0.51,14.0,26.0,0.14,0.1,2.0,12.0,0.105,0.02,0.1,0.33,1.1,2.9,4.5,3.9,22.0,25.0,3.8,1.4,3.6,1.9,0.68,3.7,0.00036933
50.0,4.6,7.0,11.6,3.2,40.0,0.0,0.51,14.0,25.0,0.105,0.1,2.0,21.0,0.14,0.06,0.1,0.43,0.4,2.5,1.3,3.5,9.0,2.0,4.6,0.9,3.9,3.1,0.21,1.2,0.00055099
36.8,3.4,9.4,26.0,22.4,25.6,0.0,0.51,14.0,30.0,0.175,0.05,2.0,18.0,0.105,0.03,0.1,0.36,1.7,1.6,4.6,4.6,9.0,15.0,2.4,1.1,2.5,0.1,0.86,4.0,0.000858277
27.2,9.4,13.0,6.8,6.8,13.6,0.0,0.5,14.0,18.0,0.14,0.1,2.0,11.0,0.175,0.04,0.1,0.33,0.6,1.7,2.4,2.6,18.0,25.0,4.9,2.9,2.6,3.7,0.2,1.8,0.00089334
50.0,7.0,7.0,12.8,18.8,12.4,0.0,0.51,14.0,33.0,0.105,0.05,2.0,26.0,0.175,0.08,0.1,0.29,2.1,3.3,5.0,4.8,9.0,7.0,3.5,1.0,2.3,2.2,0.75,2.7,0.000311622
27.2,7.0,13.0,14.0,26.0,48.4,0.0,0.5,14.0,30.0,0.105,0.08,2.0,30.0,0.14,0.06,0.1,0.28,3.3,2.5,4.5,4.8,12.0,16.0,0.7,0.8,1.9,3.8,0.74,3.8,1.40029
52.4,10.6,7.0,11.6,10.4,49.6,0.0,0.51,14.0,19.0,0.175,0.02,2.0,27.0,0.07,0.05,0.1,0.1,1.2,0.9,3.4,2.5,30.0,11.0,3.3,3.6,3.9,4.1,0.63,1.0,0.000456614
50.0,2.2,3.4,4.4,15.2,12.4,0.0,0.5,14.0,33.0,0.105,0.07,2.0,26.0,0.07,0.04,0.1,0.46,1.3,2.9,4.7,5.0,17.0,15.0,1.7,0.6,0.5,0.2,0.97,2.3,0.000167618
50.0,8.2,7.0,11.6,17.6,32.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,20.0,0.105,0.07,0.1,0.32,1.9,1.0,3.3,4.4,1.0,1.0,1.0,4.9,1.0,1.1,0.83,2.2,0.000478548
38.0,9.4,9.4,20.0,3.2,48.4,0.0,0.51,14.0,33.0,0.175,0.1,2.0,29.0,0.175,0.05,0.1,0.46,0.3,1.0,1.6,2.0,3.0,13.0,0.4,3.8,4.5,4.2,0.16,1.0,0.000437918
36.8,3.4,9.4,4.4,20.0,29.2,0.0,0.5,14.0,10.0,0.105,0.01,2.0,28.0,0.14,0.01,0.1,0.15,1.5,1.0,4.9,3.7,14.0,3.0,3.5,1.0,1.5,0.3,0.65,1.5,2.50364
27.2,2.2,13.0,16.4,23.6,29.2,0.0,0.51,14.0,24.0,0.175,0.07,2.0,34.0,0.175,0.07,0.1,0.44,1.3,3.0,4.8,3.0,30.0,4.0,0.7,1.7,1.6,0.5,0.79,2.5,2.62286
29.6,8.2,11.8,22.4,18.8,11.2,0.0,0.51,14.0,32.0,0.14,0.08,2.0,34.0,0.175,0.08,0.1,0.37,2.4,3.7,4.1,2.2,9.0,20.0,0.4,0.4,2.1,4.4,0.38,1.7,0.0003728349999999
39.2,4.6,9.4,22.4,14.0,20.8,0.0,0.5,14.0,34.0,0.14,0.08,2.0,30.0,0.105,0.07,0.1,0.2,1.3,2.5,3.7,4.0,1.0,19.0,4.6,2.8,0.6,0.4,1.0,3.0,0.000538004
50.0,1.0,7.0,6.8,20.0,36.4,0.0,0.51,14.0,33.0,0.175,0.04,2.0,28.0,0.105,0.09,0.1,0.27,1.4,2.3,4.9,3.8,1.0,7.0,4.4,4.9,3.0,2.5,1.09,3.1,3.72085
52.4,10.6,7.0,18.8,3.2,36.4,0.0,0.51,14.0,13.0,0.07,0.02,2.0,9.0,0.07,0.02,0.1,0.14,0.2,0.2,1.8,3.3,27.0,11.0,4.5,4.1,4.3,1.2,0.11,1.0,0.000209458
42.8,2.2,8.2,3.2,16.4,36.4,0.0,0.51,14.0,15.0,0.07,0.03,2.0,16.0,0.14,0.04,0.1,0.24,1.2,0.7,4.3,5.0,4.0,18.0,5.0,2.0,4.1,2.4,0.13,3.1,4.11463
29.6,11.8,11.8,24.8,23.6,29.2,0.0,0.51,14.0,14.0,0.175,0.05,2.0,26.0,0.14,0.05,0.1,0.31,1.4,1.4,4.3,3.9,27.0,27.0,0.5,3.7,1.3,3.4,0.44,3.6,0.000472672
44.0,9.4,8.2,18.8,21.2,34.0,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.14,0.05,0.1,0.38,1.7,3.2,5.0,4.5,23.0,8.0,2.1,1.9,3.2,4.2,1.63,1.5,0.000438902
44.0,13.0,8.2,18.8,11.6,29.2,0.0,0.51,14.0,17.0,0.175,0.05,2.0,23.0,0.105,0.04,0.1,0.38,0.7,1.3,4.2,4.5,2.0,12.0,2.1,2.4,0.2,0.4,0.35,3.8,0.000280199
32.0,2.2,10.6,16.4,9.2,38.8,0.0,0.5,14.0,21.0,0.14,0.04,2.0,24.0,0.105,0.01,0.1,0.12,0.5,1.2,3.4,2.9,28.0,29.0,4.4,1.4,1.6,1.4,0.44,1.2,2.5858
29.6,8.2,11.8,5.6,10.4,34.0,0.0,0.51,14.0,20.0,0.105,0.05,2.0,27.0,0.07,0.06,0.1,0.19,0.6,1.0,3.9,3.8,30.0,2.0,0.1,0.8,1.4,0.3,0.57,3.7,2.15953
42.8,10.6,8.2,10.4,15.2,41.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,25.0,0.14,0.03,0.1,0.5,1.8,1.9,3.0,4.1,15.0,24.0,4.7,3.5,0.1,2.5,1.78,2.9,0.000630768
47.6,5.8,8.2,26.0,20.0,16.0,0.0,0.5,14.0,6.0,0.07,0.02,2.0,27.0,0.07,0.01,0.1,0.35,1.3,0.6,3.9,4.6,27.0,26.0,1.8,4.5,3.4,2.1,0.54,2.7,0.000351051
48.8,1.0,7.0,4.4,6.8,18.4,0.0,0.5,14.0,12.0,0.175,0.1,2.0,20.0,0.035,0.01,0.1,0.12,0.8,1.4,4.1,2.3,13.0,18.0,3.6,3.4,4.0,2.9,0.1,1.6,2.5775
36.8,2.2,5.8,24.8,8.0,4.0,0.0,0.51,14.0,21.0,0.175,0.1,2.0,19.0,0.105,0.05,0.1,0.23,0.7,1.6,3.5,4.9,21.0,6.0,4.0,2.0,4.6,3.2,0.14,1.0,0.000116163
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,0.000462416
42.8,7.0,8.2,23.6,11.6,42.4,0.0,0.51,14.0,32.0,0.175,0.05,2.0,22.0,0.14,0.08,0.1,0.43,1.2,4.3,4.5,4.3,19.0,30.0,4.7,0.3,3.5,3.3,0.55,3.0,0.000462416
27.2,5.8,13.0,24.8,12.8,35.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,33.0,0.105,0.01,0.1,0.13,0.5,4.1,4.6,4.2,3.0,3.0,2.1,3.2,0.3,4.3,0.4,3.1,0.00089918
36.8,2.2,9.4,12.8,18.8,43.6,0.0,0.51,14.0,16.0,0.175,0.08,2.0,32.0,0.07,0.03,0.1,0.12,1.0,2.1,4.4,4.9,6.0,21.0,4.5,0.5,3.2,0.4,0.67,1.8,2.31753
29.6,4.6,11.8,16.4,18.8,50.8,0.0,0.5,14.0,10.0,0.175,0.02,2.0,13.0,0.035,0.03,0.1,0.45,1.7,1.1,3.7,3.3,0.0,16.0,1.4,1.4,3.8,0.6,0.18,2.8,1.55518
27.2,1.0,13.0,18.8,6.8,18.4,0.0,0.51,14.0,32.0,0.175,0.04,2.0,24.0,0.14,0.01,0.1,0.49,0.3,2.0,3.2,4.5,7.0,16.0,4.0,2.7,0.7,3.6,0.15,1.5,4.65228
38.0,3.4,9.4,16.4,15.2,5.2,0.0,0.51,14.0,13.0,0.175,0.03,2.0,10.0,0.14,0.04,0.1,0.23,0.9,1.5,4.1,2.3,9.0,3.0,4.3,2.6,4.0,0.2,0.52,1.3,0.000349074
40.4,8.2,9.4,15.2,6.8,47.2,0.0,0.51,14.0,32.0,0.14,0.1,2.0,9.0,0.07,0.02,0.1,0.24,0.3,3.9,4.2,3.3,8.0,4.0,2.7,2.0,4.5,4.8,0.1,2.1,0.000544046
38.0,11.8,9.4,4.4,12.8,24.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,8.0,0.07,0.05,0.1,0.41,1.5,1.8,3.4,3.1,8.0,0.0,1.8,3.9,2.8,2.8,0.34,2.3,1.46446
38.0,11.8,9.4,17.6,4.4,41.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,30.0,0.14,0.08,0.1,0.25,0.5,2.9,2.1,1.9,17.0,3.0,0.1,3.9,4.0,4.5,0.15,1.5,0.000364071
38.0,3.4,9.4,3.2,5.6,8.8,0.0,0.51,14.0,35.0,0.14,0.09,2.0,25.0,0.07,0.02,0.1,0.18,0.7,1.8,2.5,4.5,27.0,4.0,1.7,2.3,3.3,3.6,0.28,1.4,1.21348
36.8,10.6,9.4,11.6,17.6,40.0,0.0,0.5,14.0,35.0,0.07,0.05,2.0,17.0,0.105,0.01,0.1,0.21,1.2,0.7,4.5,3.0,15.0,2.0,2.7,4.5,2.7,3.0,0.33,2.5,0.000718362
