w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx1_uH
17.6,1.0,11.8,3.2,11.6,16.0,0.0,0.51,14.0,21.0,0.07,0.04,2.0,34.0,0.105,0.07,0.1,0.38,0.7,1.6,2.9,4.8,19.0,4.0,4.3,1.8,3.7,4.8,0.1,2.7,3.49834832328154
26.0,7.0,8.2,18.8,11.6,12.4,0.0,0.5,14.0,12.0,0.14,0.08,2.0,17.0,0.07,0.01,0.1,0.36,1.2,1.2,2.2,3.0,28.0,12.0,1.7,1.2,4.1,2.4,0.45,1.5,24.1392452896935
30.8,7.0,7.0,18.8,12.8,5.2,0.0,0.5,14.0,15.0,0.105,0.03,2.0,18.0,0.175,0.03,0.1,0.33,1.5,1.8,3.7,4.5,13.0,24.0,3.2,3.3,3.9,3.6,0.5,2.8,28.4861352428229
46.4,3.4,4.6,6.8,6.8,24.4,0.0,0.51,14.0,18.0,0.105,0.01,2.0,8.0,0.105,0.04,0.1,0.21,0.4,0.8,4.8,2.0,30.0,16.0,3.0,2.5,4.2,3.7,0.15,1.5,18.4225534148633
28.4,1.0,7.0,12.8,10.4,49.6,0.0,0.51,14.0,11.0,0.14,0.01,2.0,31.0,0.105,0.02,0.1,0.4,1.0,0.9,2.4,3.1,20.0,22.0,3.4,1.4,0.4,2.4,0.5,2.3,7.86982636618399
38.0,5.8,5.8,20.0,3.2,53.2,0.0,0.5,14.0,24.0,0.14,0.07,2.0,9.0,0.07,0.07,0.1,0.11,0.2,1.4,1.5,4.8,12.0,21.0,3.6,2.3,2.8,3.8,0.11,1.1,29.313648190439
30.8,11.8,7.0,12.8,21.2,53.2,0.0,0.51,14.0,15.0,0.105,0.02,2.0,17.0,0.14,0.07,0.1,0.2,1.8,1.9,4.2,2.5,0.0,28.0,0.7,0.2,4.9,2.6,0.8,2.4,24.5349455821889
38.0,10.6,5.8,21.2,12.8,14.8,0.0,0.5,14.0,23.0,0.035,0.02,2.0,34.0,0.105,0.03,0.1,0.37,1.3,2.9,4.2,5.0,3.0,1.0,1.8,4.0,3.5,1.5,0.56,1.0,41.7482827064143
20.0,8.2,10.6,18.8,12.8,36.4,0.0,0.51,14.0,7.0,0.175,0.04,2.0,26.0,0.105,0.06,0.1,0.48,1.5,0.9,3.3,2.8,28.0,2.0,2.7,0.5,3.1,4.9,0.47,2.7,19.2246644501393
39.2,4.6,5.8,18.8,26.0,13.6,0.0,0.51,14.0,27.0,0.105,0.03,2.0,10.0,0.07,0.06,0.1,0.13,2.9,3.0,4.7,4.0,7.0,16.0,4.2,1.9,1.2,1.8,0.34,3.9,27.1776270108045
48.8,4.6,4.6,14.0,16.4,8.8,0.0,0.5,14.0,27.0,0.175,0.05,2.0,23.0,0.14,0.02,0.1,0.26,1.4,1.8,4.2,4.5,27.0,30.0,1.6,3.4,0.3,2.1,1.23,1.7,31.2981981757555
30.8,9.4,7.0,21.2,12.8,23.2,0.0,0.51,14.0,34.0,0.07,0.01,2.0,9.0,0.175,0.09,0.1,0.22,1.6,2.0,4.3,2.0,2.0,19.0,4.7,0.1,1.2,2.7,0.23,1.9,32.2255230978946
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.8287434268966
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.8287434268966
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.8287434268966
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,15.9364930378757
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,15.9364930378757
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,15.9364930378757
24.8,7.0,9.4,8.0,3.2,13.6,0.0,0.5,14.0,21.0,0.14,0.02,2.0,17.0,0.14,0.01,0.1,0.15,0.3,2.1,1.5,3.5,1.0,12.0,1.8,1.0,0.8,1.2,0.29,1.3,14.5608304731193
38.0,2.2,5.8,23.6,10.4,20.8,0.0,0.51,14.0,25.0,0.105,0.01,2.0,13.0,0.175,0.07,0.1,0.23,0.9,3.3,2.1,2.2,21.0,8.0,3.9,4.5,3.1,0.9,0.54,1.2,18.7609150040766
36.8,4.6,5.8,20.0,11.6,23.2,0.0,0.51,14.0,18.0,0.07,0.04,2.0,24.0,0.14,0.06,0.1,0.17,0.7,2.3,3.8,3.2,18.0,2.0,1.3,0.1,4.1,3.9,0.27,1.8,26.6543264138428
35.6,13.0,7.0,4.4,4.4,18.4,0.0,0.51,14.0,35.0,0.175,0.06,2.0,16.0,0.14,0.04,0.1,0.39,0.3,4.7,2.0,1.5,25.0,11.0,4.0,1.6,0.6,5.0,0.28,1.3,15.3386911155077
34.4,5.8,7.0,14.0,5.6,23.2,0.0,0.5,14.0,32.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.36,0.6,4.4,2.5,2.9,14.0,22.0,3.8,2.0,2.1,2.5,0.22,1.3,24.534969866661
50.0,4.6,4.6,5.6,6.8,46.0,0.0,0.5,14.0,30.0,0.105,0.07,2.0,10.0,0.105,0.05,0.1,0.45,0.7,3.2,2.5,4.6,4.0,2.0,3.8,1.6,3.0,3.5,0.35,2.3,18.6670777879806
17.6,9.4,13.0,21.2,6.8,31.6,0.0,0.5,14.0,32.0,0.07,0.07,2.0,22.0,0.14,0.06,0.1,0.28,0.8,0.8,2.8,4.5,13.0,8.0,2.6,3.6,1.0,2.8,0.62,2.7,19.3642238408011
24.8,13.0,9.4,21.2,4.4,42.4,0.0,0.5,14.0,27.0,0.035,0.02,2.0,10.0,0.105,0.1,0.1,0.38,0.5,0.5,2.4,1.5,22.0,13.0,4.4,3.5,1.4,3.3,0.34,1.0,28.9957502079403
27.2,10.6,8.2,15.2,11.6,26.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,18.0,0.14,0.04,0.1,0.24,0.8,2.1,3.3,2.1,16.0,19.0,2.7,2.4,1.0,2.7,0.64,1.1,26.0216951450222
23.6,10.6,9.4,16.4,23.6,36.4,0.0,0.5,14.0,33.0,0.035,0.03,2.0,15.0,0.175,0.08,0.1,0.34,2.2,1.1,4.1,4.2,25.0,7.0,4.2,3.3,3.1,2.8,0.69,3.0,22.2430729593788
21.2,7.0,11.8,4.4,3.2,36.4,0.0,0.51,14.0,35.0,0.07,0.03,2.0,8.0,0.175,0.08,0.1,0.24,0.3,0.2,1.5,2.4,14.0,19.0,0.8,4.5,4.4,2.1,0.16,1.3,7.84073365859463
17.6,11.8,13.0,22.4,3.2,13.6,0.0,0.5,14.0,25.0,0.14,0.08,2.0,31.0,0.035,0.02,0.1,0.04,0.2,2.1,1.8,4.0,29.0,1.0,4.4,4.9,0.5,1.8,0.17,1.3,22.6130185756264
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,31.510031684615
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,31.510031684615
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,31.510031684615
26.0,10.6,8.2,24.8,21.2,43.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,17.0,0.07,0.02,0.1,0.28,1.0,0.7,4.6,4.3,2.0,8.0,1.9,3.3,2.8,2.3,0.51,3.7,29.486070322303
21.2,10.6,10.6,22.4,4.4,44.8,0.0,0.5,14.0,15.0,0.105,0.02,2.0,27.0,0.14,0.08,0.1,0.29,0.5,0.6,3.2,3.5,19.0,6.0,1.6,4.5,2.5,4.8,0.23,1.0,23.7500438279655
23.6,11.8,9.4,26.0,11.6,13.6,0.0,0.5,14.0,16.0,0.14,0.1,2.0,33.0,0.14,0.01,0.1,0.16,1.0,1.3,4.3,3.3,1.0,0.0,0.7,3.9,4.4,1.1,0.24,2.3,32.1423816121712
27.2,3.4,8.2,8.0,21.2,32.8,0.0,0.5,14.0,23.0,0.105,0.03,2.0,25.0,0.105,0.06,0.1,0.15,2.2,0.6,4.6,4.5,24.0,18.0,3.5,1.3,3.3,4.0,0.21,2.6,11.6741485352952
23.6,8.2,10.6,15.2,4.4,34.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,17.0,0.14,0.03,0.1,0.34,0.5,2.9,1.4,4.9,12.0,18.0,4.1,4.8,1.7,3.0,0.13,1.0,20.506210484938
46.4,8.2,4.6,26.0,17.6,23.2,0.0,0.5,14.0,23.0,0.105,0.03,2.0,24.0,0.105,0.09,0.1,0.47,0.9,1.5,4.8,4.0,30.0,18.0,1.4,1.4,0.8,1.1,0.38,3.0,48.2627986081745
24.8,7.0,9.4,20.0,16.4,5.2,0.0,0.5,14.0,24.0,0.105,0.05,2.0,33.0,0.035,0.02,0.1,0.15,2.2,2.5,4.1,5.0,18.0,17.0,1.6,3.9,4.1,0.2,0.38,3.2,23.438723253373
21.2,13.0,10.6,10.4,10.4,16.0,0.0,0.51,14.0,33.0,0.07,0.03,2.0,12.0,0.14,0.06,0.1,0.21,0.9,4.1,4.6,5.0,0.0,4.0,2.2,2.2,3.1,4.4,0.19,1.8,17.5241230534924
32.0,4.6,7.0,26.0,12.8,53.2,0.0,0.51,14.0,26.0,0.105,0.01,2.0,28.0,0.105,0.1,0.1,0.47,1.1,3.5,4.1,1.8,24.0,23.0,0.5,1.1,0.8,1.5,0.11,1.6,23.360726828411
23.6,9.4,9.4,20.0,23.6,20.8,0.0,0.51,14.0,29.0,0.175,0.03,2.0,7.0,0.175,0.03,0.1,0.42,1.6,0.4,4.6,3.8,10.0,24.0,0.7,3.4,0.4,2.1,0.23,2.9,24.5034247423318
47.6,11.8,4.6,24.8,16.4,38.8,0.0,0.5,14.0,35.0,0.07,0.02,2.0,23.0,0.07,0.04,0.1,0.49,1.6,0.7,4.0,4.2,21.0,4.0,0.2,4.6,4.8,3.1,0.64,1.4,52.7981677063312
27.2,13.0,8.2,5.6,14.0,31.6,0.0,0.5,14.0,22.0,0.105,0.09,2.0,5.0,0.14,0.09,0.1,0.33,1.0,1.9,4.6,3.2,17.0,0.0,2.6,1.2,5.0,2.8,0.7,1.6,13.6429654985878
16.4,10.6,13.0,16.4,24.8,28.0,0.0,0.51,14.0,6.0,0.14,0.1,2.0,26.0,0.105,0.08,0.1,0.42,1.3,0.7,4.1,5.0,18.0,1.0,0.3,4.3,4.6,1.5,0.52,3.7,16.4939543337311
22.4,4.6,10.6,16.4,4.4,12.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,34.0,0.07,0.07,0.1,0.49,0.2,4.2,2.4,3.0,0.0,26.0,0.9,4.8,2.6,3.6,0.13,1.8,15.8619582521568
33.2,9.4,7.0,23.6,17.6,5.2,0.0,0.51,14.0,23.0,0.035,0.03,2.0,9.0,0.035,0.02,0.1,0.15,1.2,1.8,4.4,3.6,12.0,18.0,0.7,1.8,1.0,0.8,0.38,1.9,37.8565373926041
27.2,5.8,9.4,2.0,3.2,24.4,0.0,0.51,14.0,5.0,0.175,0.08,2.0,20.0,0.14,0.05,0.1,0.21,0.2,0.3,1.2,1.2,19.0,23.0,4.8,2.1,0.4,5.0,0.12,1.1,5.63475515336031
48.8,8.2,4.6,6.8,21.2,50.8,0.0,0.5,14.0,8.0,0.14,0.08,2.0,15.0,0.14,0.07,0.1,0.26,2.6,0.5,4.5,4.3,3.0,27.0,0.8,0.2,0.6,3.0,0.49,2.4,22.8347702531993
24.8,4.6,10.6,14.0,26.0,5.2,0.0,0.51,14.0,10.0,0.105,0.06,2.0,28.0,0.035,0.03,0.1,0.37,1.8,1.1,4.8,4.4,9.0,6.0,2.0,0.1,4.1,1.3,0.58,4.2,18.1928506780553
35.6,13.0,7.0,22.4,9.2,11.2,0.0,0.51,14.0,12.0,0.175,0.05,2.0,9.0,0.07,0.06,0.1,0.45,0.6,0.5,5.0,4.1,29.0,21.0,1.6,4.1,3.1,2.5,0.48,1.9,46.0789355313891
35.6,13.0,7.0,22.4,9.2,11.2,0.0,0.51,14.0,12.0,0.175,0.05,2.0,9.0,0.07,0.06,0.1,0.45,0.6,0.5,5.0,4.1,29.0,21.0,1.6,4.1,3.1,2.5,0.48,1.9,46.0789355313891
35.6,13.0,7.0,22.4,9.2,11.2,0.0,0.51,14.0,12.0,0.175,0.05,2.0,9.0,0.07,0.06,0.1,0.45,0.6,0.5,5.0,4.1,29.0,21.0,1.6,4.1,3.1,2.5,0.48,1.9,46.0789355313891
50.0,13.0,4.6,12.8,24.8,20.8,0.0,0.51,14.0,35.0,0.175,0.05,2.0,35.0,0.07,0.07,0.1,0.41,2.9,3.7,4.8,4.7,6.0,30.0,2.2,0.5,3.9,4.0,1.24,3.7,40.9976603029126
32.0,3.4,7.0,23.6,22.4,50.8,0.0,0.5,14.0,13.0,0.07,0.06,2.0,30.0,0.175,0.05,0.1,0.37,2.3,1.2,4.7,3.8,23.0,0.0,4.6,0.9,0.8,1.1,0.77,3.5,19.3553756653993
17.6,10.6,13.0,3.2,10.4,11.2,0.0,0.51,14.0,25.0,0.105,0.08,2.0,13.0,0.07,0.06,0.1,0.34,1.2,2.1,2.7,2.9,23.0,8.0,2.3,0.6,2.7,0.1,0.49,1.2,6.1189218871903
27.2,3.4,8.2,18.8,6.8,11.2,0.0,0.51,14.0,14.0,0.105,0.02,2.0,25.0,0.105,0.05,0.1,0.13,0.4,0.4,3.1,2.1,26.0,29.0,1.6,2.2,2.8,4.4,0.13,1.6,17.1844782124228
39.2,5.8,5.8,14.0,23.6,50.8,0.0,0.51,14.0,33.0,0.105,0.02,2.0,33.0,0.14,0.03,0.1,0.26,1.7,1.3,4.8,3.7,9.0,27.0,1.8,3.3,1.4,2.5,1.07,3.4,24.765536972391
33.2,9.4,7.0,20.0,20.0,14.8,0.0,0.51,14.0,34.0,0.07,0.03,2.0,9.0,0.105,0.09,0.1,0.29,2.2,4.0,4.8,2.6,24.0,15.0,3.2,1.5,3.5,1.5,0.5,2.1,33.9192221260747
39.2,8.2,5.8,10.4,10.4,7.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,21.0,0.14,0.09,0.1,0.45,0.4,0.8,2.2,2.8,28.0,29.0,4.5,0.5,1.8,3.9,0.36,1.3,28.5361337732334
17.6,9.4,13.0,22.4,17.6,30.4,0.0,0.5,14.0,26.0,0.105,0.1,2.0,31.0,0.105,0.07,0.1,0.21,1.6,1.8,4.1,4.2,8.0,18.0,2.9,2.9,1.5,4.4,1.5,2.9,19.6801277576087
39.2,1.0,5.8,10.4,11.6,25.6,0.0,0.51,14.0,33.0,0.07,0.01,2.0,11.0,0.175,0.07,0.1,0.5,1.2,4.4,4.6,4.7,17.0,6.0,1.3,1.2,2.1,1.7,0.11,3.6,10.0791424698004
21.2,9.4,10.6,12.8,11.6,46.0,0.0,0.51,14.0,34.0,0.14,0.03,2.0,17.0,0.07,0.05,0.1,0.5,1.4,1.3,3.1,2.7,5.0,11.0,2.8,3.4,0.1,1.3,1.24,1.4,16.8434141857193
47.6,8.2,4.6,8.0,9.2,47.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,21.0,0.14,0.02,0.1,0.46,0.7,1.0,2.6,4.3,19.0,26.0,2.9,3.1,2.2,4.6,0.21,2.4,26.1361577703722
38.0,1.0,5.8,10.4,16.4,25.6,0.0,0.51,14.0,12.0,0.14,0.04,2.0,7.0,0.105,0.01,0.1,0.36,2.1,1.5,4.4,3.0,11.0,11.0,5.0,3.2,4.3,1.5,0.44,2.9,10.2068042300753
39.2,2.2,5.8,5.6,26.0,36.4,0.0,0.5,14.0,31.0,0.105,0.1,2.0,18.0,0.175,0.09,0.1,0.47,2.8,3.7,4.7,4.5,11.0,29.0,1.5,2.6,0.1,4.5,1.61,4.3,11.7923118609644
20.0,2.2,10.6,9.2,23.6,5.2,0.0,0.5,14.0,27.0,0.175,0.04,2.0,30.0,0.175,0.04,0.1,0.37,2.5,3.3,4.2,3.8,20.0,7.0,0.1,1.0,4.3,3.7,1.13,3.6,11.1942408409654
40.4,9.4,5.8,3.2,6.8,8.8,0.0,0.51,14.0,26.0,0.105,0.06,2.0,21.0,0.105,0.03,0.1,0.2,0.3,0.7,4.1,3.2,21.0,22.0,3.6,0.1,4.0,1.6,0.17,1.1,13.3237146714863
48.8,9.4,4.6,4.4,16.4,49.6,0.0,0.5,14.0,35.0,0.14,0.06,2.0,32.0,0.175,0.1,0.1,0.25,1.2,2.8,4.1,4.3,7.0,5.0,2.1,3.6,0.5,2.7,0.44,3.6,17.641111175142
52.4,9.4,4.6,10.4,8.0,50.8,0.0,0.51,14.0,24.0,0.105,0.07,2.0,17.0,0.175,0.03,0.1,0.38,0.4,3.0,2.5,3.3,30.0,19.0,3.7,4.6,1.7,1.8,0.17,1.4,34.8628199470405
40.4,4.6,5.8,5.6,17.6,4.0,0.0,0.5,14.0,20.0,0.07,0.02,2.0,11.0,0.07,0.06,0.1,0.28,1.7,1.4,3.7,3.6,1.0,12.0,2.5,3.5,2.6,0.3,0.39,2.2,17.1691549184225
20.0,13.0,11.8,16.4,6.8,48.4,0.0,0.5,14.0,21.0,0.175,0.06,2.0,13.0,0.07,0.01,0.1,0.39,0.6,0.9,2.0,2.1,4.0,12.0,3.7,1.3,1.7,1.0,0.52,1.5,20.3635091526552
42.8,4.6,5.8,2.0,5.6,28.0,0.0,0.5,14.0,33.0,0.175,0.03,2.0,25.0,0.14,0.04,0.1,0.22,0.7,1.4,2.1,2.4,8.0,16.0,2.8,2.2,0.3,3.4,0.39,1.0,8.50889509226162
51.2,9.4,4.6,9.2,15.2,41.2,0.0,0.51,14.0,30.0,0.175,0.09,2.0,33.0,0.14,0.1,0.1,0.32,1.8,2.8,3.2,2.7,24.0,6.0,4.4,2.7,4.1,2.6,0.68,1.8,31.7253528771538
38.0,3.4,5.8,26.0,18.8,48.4,0.0,0.51,14.0,31.0,0.105,0.06,2.0,22.0,0.035,0.03,0.1,0.35,1.9,3.1,3.9,4.9,0.0,27.0,4.6,4.7,2.7,2.5,1.51,2.4,23.3207513350701
39.2,13.0,5.8,12.8,20.0,49.6,0.0,0.5,14.0,35.0,0.175,0.05,2.0,11.0,0.105,0.07,0.1,0.4,1.0,3.1,3.3,3.3,0.0,27.0,0.5,4.8,2.2,3.8,0.27,3.1,31.7052526260962
40.4,11.8,5.8,17.6,6.8,8.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,9.0,0.105,0.04,0.1,0.24,0.8,1.7,2.3,3.6,17.0,14.0,2.9,1.3,2.9,3.2,0.34,1.5,45.0479519990013
41.6,11.8,5.8,6.8,3.2,10.0,0.0,0.5,14.0,13.0,0.105,0.04,2.0,13.0,0.14,0.02,0.1,0.27,0.4,1.4,1.4,4.3,0.0,3.0,0.9,4.0,3.2,2.0,0.26,1.0,25.3659081515398
21.2,4.6,10.6,24.8,4.4,36.4,0.0,0.5,14.0,33.0,0.035,0.02,2.0,24.0,0.105,0.04,0.1,0.28,0.5,1.4,2.6,4.1,2.0,2.0,1.0,3.3,1.7,3.0,0.18,1.3,16.3662014771771
21.2,5.8,10.6,15.2,15.2,43.6,0.0,0.5,14.0,26.0,0.175,0.03,2.0,28.0,0.035,0.01,0.1,0.02,1.5,2.1,4.1,2.3,3.0,0.0,0.7,1.8,1.1,1.3,0.68,1.0,15.6564960225235
33.2,3.4,7.0,26.0,15.2,17.2,0.0,0.51,14.0,32.0,0.14,0.06,2.0,16.0,0.175,0.01,0.1,0.35,1.8,3.4,4.5,1.9,20.0,3.0,3.7,0.4,1.6,1.9,0.31,1.6,22.2505189960461
50.0,13.0,4.6,21.2,8.0,10.0,0.0,0.51,14.0,34.0,0.07,0.05,2.0,24.0,0.105,0.04,0.1,0.33,0.9,2.2,3.7,4.4,9.0,27.0,0.8,3.8,1.8,3.0,0.7,1.4,60.854884933479
21.2,13.0,10.6,11.6,9.2,25.6,0.0,0.51,14.0,23.0,0.105,0.06,2.0,13.0,0.14,0.02,0.1,0.3,0.9,2.4,2.1,2.9,6.0,19.0,1.5,1.2,0.7,1.8,0.61,1.5,18.4153442114993
33.2,8.2,7.0,4.4,11.6,38.8,0.0,0.51,14.0,10.0,0.175,0.06,2.0,34.0,0.14,0.06,0.1,0.19,1.1,1.3,4.5,3.3,15.0,17.0,0.7,2.3,2.0,2.9,0.21,1.3,12.509473260075
18.8,8.2,13.0,6.8,6.8,20.8,0.0,0.51,14.0,24.0,0.14,0.07,2.0,33.0,0.175,0.06,0.1,0.29,0.7,0.7,3.4,3.4,1.0,1.0,3.7,2.0,0.4,1.2,0.44,2.2,10.4069241024108
24.8,9.4,9.4,26.0,17.6,6.4,0.0,0.5,14.0,16.0,0.105,0.04,2.0,23.0,0.105,0.07,0.1,0.45,1.6,1.9,4.2,3.9,25.0,28.0,1.8,1.1,4.1,0.7,0.88,3.5,30.2441361305829
21.2,4.6,11.8,26.0,4.4,46.0,0.0,0.5,14.0,15.0,0.14,0.07,2.0,16.0,0.105,0.04,0.1,0.27,0.4,0.5,1.9,1.8,15.0,18.0,4.9,0.5,2.4,2.0,0.29,1.3,16.3926954912653
51.2,4.6,4.6,26.0,14.0,30.4,0.0,0.5,14.0,20.0,0.175,0.07,2.0,25.0,0.14,0.06,0.1,0.28,1.6,0.5,4.7,3.8,24.0,11.0,2.1,4.8,2.3,0.4,0.12,3.1,37.4524565251957
50.0,8.2,4.6,8.0,8.0,8.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,17.0,0.035,0.01,0.1,0.24,0.7,3.3,1.8,1.6,30.0,15.0,3.3,0.4,3.6,1.1,0.63,1.1,30.5001022927736
27.2,3.4,8.2,18.8,22.4,35.2,0.0,0.5,14.0,26.0,0.105,0.01,2.0,13.0,0.105,0.09,0.1,0.46,2.1,2.4,4.3,4.3,4.0,18.0,0.5,2.5,2.9,3.4,0.94,3.0,16.3039974100129
32.0,1.0,7.0,9.2,17.6,37.6,0.0,0.51,14.0,27.0,0.14,0.05,2.0,12.0,0.07,0.01,0.1,0.16,1.8,1.8,4.4,4.4,13.0,2.0,2.0,3.8,4.2,1.0,0.94,2.5,8.36724572232681
40.4,10.6,5.8,17.6,8.0,6.4,0.0,0.51,14.0,31.0,0.07,0.05,2.0,14.0,0.105,0.05,0.1,0.18,0.4,3.9,4.1,1.3,25.0,6.0,3.8,4.8,4.5,3.9,0.3,1.0,42.6771577969937
17.6,7.0,13.0,18.8,10.4,43.6,0.0,0.51,14.0,28.0,0.035,0.02,2.0,18.0,0.07,0.03,0.1,0.39,1.1,1.0,3.1,2.1,22.0,7.0,3.4,1.2,0.4,2.4,0.31,1.4,15.4141397737231
40.4,2.2,5.8,3.2,10.4,34.0,0.0,0.5,14.0,26.0,0.105,0.04,2.0,6.0,0.105,0.07,0.1,0.46,1.2,0.6,4.5,3.9,16.0,16.0,3.6,1.5,0.4,4.9,0.2,1.1,9.28353791599459
41.6,8.2,5.8,24.8,6.8,28.0,0.0,0.51,14.0,12.0,0.175,0.05,2.0,27.0,0.07,0.06,0.1,0.09,0.8,1.5,1.9,4.0,6.0,16.0,1.0,4.7,3.3,0.7,0.52,1.8,44.249534550724
17.6,2.2,13.0,5.6,26.0,49.6,0.0,0.51,14.0,34.0,0.035,0.01,2.0,19.0,0.14,0.01,0.1,0.37,1.5,4.1,4.3,4.9,22.0,3.0,0.2,1.3,4.7,0.6,0.35,4.0,5.51034408378025
48.8,2.2,4.6,23.6,10.4,52.0,0.0,0.5,14.0,34.0,0.105,0.1,2.0,30.0,0.105,0.01,0.1,0.44,1.2,2.3,1.7,3.7,23.0,4.0,1.2,1.0,2.4,3.1,0.12,1.5,22.2520111846541
33.2,7.0,7.0,10.4,4.4,7.6,0.0,0.51,14.0,25.0,0.105,0.02,2.0,29.0,0.035,0.01,0.1,0.39,0.5,2.9,2.6,1.5,6.0,5.0,3.5,3.8,1.6,2.3,0.2,1.0,23.2185764753568
40.4,10.6,5.8,17.6,8.0,37.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,23.0,0.07,0.01,0.1,0.3,0.8,3.4,3.0,4.0,10.0,1.0,4.1,2.1,2.8,4.6,0.3,2.5,39.7686919647401
21.2,7.0,11.8,5.6,3.2,16.0,0.0,0.51,14.0,34.0,0.105,0.06,2.0,19.0,0.07,0.06,0.1,0.4,0.4,3.5,2.0,4.7,24.0,26.0,1.2,4.9,3.1,2.4,0.11,1.0,10.0075676419224
40.4,5.8,5.8,26.0,3.2,47.2,0.0,0.51,14.0,12.0,0.14,0.01,2.0,29.0,0.035,0.02,0.1,0.14,0.4,1.4,1.2,4.7,18.0,10.0,2.6,0.7,0.6,1.6,0.17,1.1,33.6576593008039
50.0,11.8,4.6,8.0,9.2,23.2,0.0,0.5,14.0,27.0,0.105,0.04,2.0,16.0,0.07,0.04,0.1,0.1,0.6,1.3,4.6,2.9,17.0,10.0,1.7,0.7,0.9,4.8,0.5,1.1,31.9408795545316
18.8,13.0,11.8,12.8,18.8,41.2,0.0,0.5,14.0,22.0,0.07,0.01,2.0,32.0,0.07,0.04,0.1,0.3,1.2,2.2,4.8,3.3,7.0,8.0,5.0,0.9,1.0,4.1,0.84,2.6,16.7115161354824
35.6,9.4,7.0,23.6,8.0,7.6,0.0,0.5,14.0,28.0,0.14,0.1,2.0,14.0,0.175,0.08,0.1,0.49,0.5,2.8,2.9,3.9,9.0,20.0,5.0,4.2,4.9,0.2,0.46,1.1,42.6179476916402
20.0,7.0,11.8,6.8,26.0,43.6,0.0,0.51,14.0,34.0,0.175,0.07,2.0,23.0,0.07,0.05,0.1,0.44,1.1,2.7,4.7,4.4,3.0,29.0,1.1,4.0,0.8,3.0,0.18,4.2,9.82867501467954
33.2,3.4,7.0,9.2,5.6,5.2,0.0,0.5,14.0,4.0,0.175,0.06,2.0,26.0,0.14,0.08,0.1,0.24,0.3,0.2,3.2,5.0,27.0,27.0,3.0,1.3,1.7,1.3,0.16,1.6,16.4880473815751
