w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_center_T
35.6,3.4,13.0,15.2,26.0,52.0,0.0,0.5,14.0,26.0,0.175,0.1,2.0,31.0,0.175,0.04,0.1,0.38,1.7,1.3,4.7,4.1,9.0,2.0,1.5,0.6,1.9,0.7,0.66,3.3,0.039656174095708
18.8,5.8,3.4,23.6,26.0,16.0,0.0,0.51,14.0,33.0,0.14,0.04,2.0,21.0,0.175,0.08,0.1,0.35,1.8,0.8,5.0,4.0,5.0,5.0,0.2,0.3,1.7,3.2,0.34,3.2,0.048437035371828
48.8,13.0,10.6,24.8,24.8,43.6,0.0,0.5,14.0,8.0,0.105,0.01,2.0,25.0,0.14,0.1,0.1,0.41,2.0,0.7,4.9,4.8,18.0,2.0,2.5,0.1,4.2,1.9,0.5,3.2,0.0171913276794497
12.8,4.6,5.8,10.4,6.8,5.2,0.0,0.5,14.0,26.0,0.14,0.02,2.0,7.0,0.07,0.02,0.1,0.09,0.3,3.3,4.0,3.7,20.0,14.0,4.9,3.5,1.5,1.6,0.1,2.4,0.156772708351771
52.4,13.0,3.4,3.2,4.4,13.6,0.0,0.5,14.0,34.0,0.035,0.01,2.0,21.0,0.07,0.05,0.1,0.11,0.5,3.6,2.1,3.9,18.0,0.0,2.5,0.1,2.6,5.0,0.1,1.2,0.115030627059274
15.2,2.2,10.6,11.6,4.4,38.8,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.07,0.03,0.1,0.47,0.5,1.2,2.2,2.9,8.0,14.0,4.2,4.4,1.4,3.0,0.38,1.2,0.117029246686864
36.8,3.4,9.4,4.4,5.6,4.0,0.0,0.51,14.0,34.0,0.175,0.02,2.0,29.0,0.07,0.04,0.1,0.22,0.3,3.2,4.0,1.4,29.0,7.0,2.2,4.8,0.8,1.2,0.2,1.2,0.126335762770922
10.4,4.6,11.8,8.0,15.2,46.0,0.0,0.51,14.0,32.0,0.07,0.06,2.0,16.0,0.14,0.1,0.1,0.36,1.7,1.2,4.7,4.2,8.0,22.0,1.7,4.4,4.1,4.1,1.05,1.7,0.245545880180176
10.4,5.8,9.4,21.2,26.0,17.2,0.0,0.5,14.0,21.0,0.105,0.03,2.0,34.0,0.035,0.01,0.1,0.08,2.8,1.2,5.0,4.8,9.0,21.0,3.0,3.3,2.8,3.8,1.0,3.9,0.0954823935097493
45.2,7.0,11.8,18.8,4.4,40.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,13.0,0.07,0.05,0.1,0.26,0.5,3.8,2.3,4.4,24.0,20.0,1.0,4.9,4.8,0.8,0.26,1.5,0.0242008297280603
27.2,1.0,1.0,4.4,17.6,20.8,0.0,0.51,14.0,20.0,0.14,0.06,2.0,25.0,0.07,0.04,0.1,0.35,1.0,0.9,4.0,5.0,20.0,3.0,1.5,4.7,3.3,2.6,0.31,3.0,0.172575439101179
16.4,11.8,11.8,10.4,20.0,38.8,0.0,0.5,14.0,32.0,0.105,0.05,2.0,22.0,0.035,0.02,0.1,0.38,2.3,2.8,4.6,1.8,5.0,14.0,1.9,2.4,4.2,3.4,1.77,1.7,0.118007965224367
17.6,10.6,8.2,14.0,9.2,22.0,0.0,0.5,14.0,26.0,0.14,0.07,2.0,22.0,0.14,0.1,0.1,0.18,1.2,1.1,3.7,4.0,30.0,24.0,2.5,1.9,4.9,1.2,0.36,2.1,0.081952395929356
39.2,3.4,5.8,8.0,12.8,41.2,0.0,0.5,14.0,11.0,0.07,0.04,2.0,11.0,0.175,0.08,0.1,0.43,1.4,0.5,3.9,4.7,13.0,25.0,3.2,3.8,2.9,4.7,0.46,1.0,0.0668222398818716
9.2,4.6,11.8,18.8,11.6,18.4,0.0,0.51,14.0,12.0,0.105,0.05,2.0,24.0,0.105,0.02,0.1,0.26,1.4,1.1,3.6,3.7,1.0,25.0,3.6,4.2,3.2,3.3,0.99,2.4,0.115472725944182
32.0,8.2,13.0,5.6,9.2,37.6,0.0,0.51,14.0,20.0,0.175,0.07,2.0,31.0,0.07,0.04,0.1,0.19,1.0,1.8,2.8,2.8,7.0,0.0,1.2,1.3,3.2,2.1,0.67,2.6,0.109549854202069
29.6,7.0,3.4,24.8,9.2,34.0,0.0,0.51,14.0,31.0,0.07,0.01,2.0,12.0,0.07,0.05,0.1,0.22,0.6,2.5,3.1,2.2,14.0,19.0,4.6,3.8,0.9,2.8,0.27,1.6,0.0287914904587516
24.8,7.0,5.8,6.8,10.4,23.2,0.0,0.5,14.0,23.0,0.035,0.02,2.0,30.0,0.14,0.07,0.1,0.34,0.6,1.3,4.7,4.2,10.0,3.0,2.1,1.5,1.8,4.4,0.13,1.1,0.121344507453235
32.0,10.6,8.2,15.2,3.2,10.0,0.0,0.5,14.0,23.0,0.14,0.03,2.0,7.0,0.14,0.01,0.1,0.24,0.3,3.1,1.3,3.4,16.0,26.0,3.6,3.4,2.8,4.9,0.13,1.2,0.0412922433840076
29.6,1.0,9.4,15.2,15.2,41.2,0.0,0.51,14.0,33.0,0.105,0.09,2.0,25.0,0.14,0.1,0.1,0.45,1.6,3.9,5.0,2.5,8.0,29.0,1.6,3.2,2.1,1.6,0.25,1.2,0.0485417410073103
15.2,4.6,11.8,9.2,20.0,10.0,0.0,0.5,14.0,23.0,0.175,0.06,2.0,31.0,0.14,0.09,0.1,0.39,2.5,2.6,4.3,3.3,20.0,15.0,2.0,2.3,2.0,1.5,1.55,2.2,0.147411323048928
9.2,3.4,4.6,14.0,20.0,4.0,0.0,0.5,14.0,23.0,0.175,0.07,2.0,12.0,0.07,0.05,0.1,0.4,1.9,0.3,4.5,3.0,5.0,3.0,1.9,4.4,1.5,4.2,0.27,2.3,0.177455839184827
47.6,3.4,7.0,15.2,21.2,40.0,0.0,0.51,14.0,30.0,0.035,0.03,2.0,28.0,0.07,0.07,0.1,0.39,2.6,2.4,4.0,4.1,12.0,0.0,0.8,3.9,2.2,2.5,2.11,3.9,0.0280951076823601
47.6,4.6,10.6,9.2,14.0,23.2,0.0,0.5,14.0,21.0,0.175,0.01,2.0,34.0,0.105,0.05,0.1,0.31,0.8,2.6,4.8,3.6,13.0,29.0,4.5,2.7,2.1,2.8,0.42,3.0,0.0464703649665113
20.0,4.6,4.6,20.0,18.8,20.8,0.0,0.51,14.0,23.0,0.14,0.03,2.0,29.0,0.105,0.08,0.1,0.16,2.1,2.4,3.9,5.0,27.0,23.0,0.6,3.9,4.0,2.1,2.06,2.4,0.0529560459815918
27.2,10.6,13.0,6.8,5.6,37.6,0.0,0.51,14.0,32.0,0.105,0.09,2.0,35.0,0.14,0.03,0.1,0.27,0.4,0.6,2.8,2.5,12.0,9.0,4.7,5.0,4.5,2.8,0.31,1.8,0.109667035424404
44.0,10.6,4.6,12.8,5.6,22.0,0.0,0.51,14.0,18.0,0.035,0.01,2.0,29.0,0.07,0.04,0.1,0.26,0.3,1.9,3.1,4.7,21.0,8.0,0.2,0.2,3.3,0.2,0.18,2.2,0.0363074955653145
30.8,11.8,8.2,16.4,4.4,18.4,0.0,0.5,14.0,21.0,0.175,0.08,2.0,31.0,0.175,0.02,0.1,0.21,0.2,2.2,2.2,2.6,19.0,28.0,1.5,0.7,4.9,0.3,0.15,1.6,0.0405653245744488
29.6,4.6,4.6,6.8,16.4,38.8,0.0,0.51,14.0,29.0,0.175,0.06,2.0,6.0,0.07,0.07,0.1,0.36,1.9,1.9,4.6,3.8,20.0,23.0,0.7,0.6,4.0,3.0,1.06,1.4,0.100071619915016
8.0,7.0,10.6,10.4,10.4,44.8,0.0,0.5,14.0,24.0,0.14,0.05,2.0,13.0,0.07,0.06,0.1,0.35,0.9,1.7,3.8,4.3,8.0,14.0,4.3,5.0,2.5,4.3,0.82,1.9,0.240596043145311
45.2,8.2,4.6,17.6,23.6,8.8,0.0,0.5,14.0,26.0,0.175,0.08,2.0,18.0,0.14,0.09,0.1,0.49,2.1,3.3,4.4,3.0,21.0,4.0,2.9,0.2,3.4,1.2,0.83,2.8,0.0256598091858417
10.4,13.0,10.6,9.2,16.4,4.0,0.0,0.51,14.0,11.0,0.175,0.06,2.0,25.0,0.035,0.03,0.1,0.17,1.6,1.0,4.0,4.6,6.0,10.0,3.6,0.8,2.7,0.7,0.39,3.8,0.208850359904323
27.2,3.4,7.0,15.2,12.8,42.4,0.0,0.5,14.0,19.0,0.105,0.1,2.0,33.0,0.07,0.04,0.1,0.42,1.0,1.6,3.7,5.0,6.0,25.0,4.3,4.2,2.5,5.0,0.86,3.3,0.0479955996350089
12.8,4.6,4.6,10.4,4.4,22.0,0.0,0.5,14.0,18.0,0.14,0.1,2.0,28.0,0.175,0.01,0.1,0.35,0.2,0.7,1.3,2.0,17.0,24.0,1.3,0.3,0.1,1.4,0.11,1.2,0.155439524252305
45.2,9.4,9.4,8.0,24.8,49.6,0.0,0.51,14.0,29.0,0.14,0.08,2.0,11.0,0.07,0.05,0.1,0.44,2.3,2.6,5.0,2.6,19.0,21.0,3.8,4.0,4.5,4.7,1.3,2.5,0.0558760539102183
16.4,11.8,13.0,24.8,5.6,26.8,0.0,0.51,14.0,26.0,0.07,0.04,2.0,16.0,0.14,0.04,0.1,0.32,0.7,2.3,1.3,5.0,2.0,10.0,0.5,1.5,2.7,3.7,0.26,1.1,0.0496083818172972
45.2,4.6,2.2,4.4,23.6,22.0,0.0,0.5,14.0,35.0,0.14,0.03,2.0,8.0,0.07,0.02,0.1,0.1,1.4,2.8,4.7,4.4,16.0,15.0,2.7,2.6,4.2,2.7,0.26,2.7,0.101263700455057
28.4,8.2,5.8,10.4,17.6,48.4,0.0,0.5,14.0,20.0,0.07,0.07,2.0,8.0,0.07,0.01,0.1,0.45,1.3,2.6,4.4,4.1,0.0,3.0,2.3,3.8,3.1,2.6,0.89,2.3,0.0707455172825288
10.4,11.8,11.8,10.4,17.6,36.4,0.0,0.51,14.0,22.0,0.07,0.06,2.0,33.0,0.035,0.01,0.1,0.15,1.0,2.7,4.6,4.1,1.0,20.0,4.5,1.7,1.9,3.7,0.26,1.9,0.185523110621155
11.6,8.2,7.0,21.2,21.2,18.4,0.0,0.5,14.0,27.0,0.14,0.02,2.0,27.0,0.105,0.09,0.1,0.23,2.5,2.8,3.7,3.4,6.0,18.0,3.4,0.2,1.0,0.3,0.34,2.8,0.0859636258225244
36.8,8.2,11.8,14.0,20.0,32.8,0.0,0.51,14.0,27.0,0.105,0.08,2.0,22.0,0.105,0.03,0.1,0.43,2.2,1.4,4.7,3.0,18.0,6.0,3.5,0.4,2.1,3.1,0.71,2.0,0.0395007639421579
36.8,13.0,8.2,4.4,4.4,16.0,0.0,0.51,14.0,13.0,0.07,0.04,2.0,10.0,0.175,0.05,0.1,0.3,0.5,1.1,2.4,3.4,27.0,19.0,1.1,4.7,3.2,1.5,0.22,1.7,0.123183568522945
45.2,13.0,5.8,6.8,22.4,6.4,0.0,0.5,14.0,29.0,0.175,0.01,2.0,33.0,0.105,0.04,0.1,0.28,2.2,0.9,4.2,3.7,8.0,4.0,0.7,3.5,0.5,2.1,0.77,3.4,0.0650656435573448
33.2,2.2,3.4,10.4,4.4,28.0,0.0,0.5,14.0,34.0,0.175,0.01,2.0,24.0,0.07,0.07,0.1,0.44,0.4,4.3,1.4,2.0,12.0,15.0,2.8,2.7,3.2,3.2,0.23,1.2,0.0614081612216959
29.6,2.2,8.2,22.4,20.0,47.2,0.0,0.5,14.0,21.0,0.105,0.09,2.0,10.0,0.175,0.08,0.1,0.23,1.5,2.4,4.9,4.0,24.0,27.0,0.8,0.9,1.5,4.1,0.45,2.3,0.0322655626874185
32.0,8.2,9.4,4.4,4.4,12.4,0.0,0.51,14.0,35.0,0.07,0.05,2.0,11.0,0.105,0.1,0.1,0.35,0.5,3.2,1.7,3.6,27.0,9.0,0.5,1.0,2.2,2.9,0.22,1.2,0.140950157764559
28.4,2.2,8.2,21.2,12.8,36.4,0.0,0.5,14.0,34.0,0.14,0.07,2.0,14.0,0.105,0.03,0.1,0.19,0.6,2.4,3.1,4.2,1.0,23.0,0.6,2.4,3.3,2.7,0.26,1.6,0.0360811784860085
50.0,1.0,7.0,6.8,9.2,53.2,0.0,0.5,14.0,22.0,0.175,0.08,2.0,11.0,0.175,0.01,0.1,0.33,0.6,1.7,3.9,3.1,0.0,25.0,4.8,0.7,2.4,4.9,0.22,2.2,0.0603801748151337
38.0,11.8,3.4,14.0,14.0,18.4,0.0,0.51,14.0,23.0,0.14,0.08,2.0,27.0,0.105,0.01,0.1,0.3,0.8,2.9,4.9,1.8,26.0,30.0,4.1,4.1,3.2,1.4,0.15,1.4,0.0385884066570544
47.6,2.2,10.6,17.6,8.0,4.0,0.0,0.5,14.0,21.0,0.175,0.07,2.0,15.0,0.035,0.02,0.1,0.31,0.7,1.2,4.0,2.7,17.0,13.0,0.9,0.1,3.1,4.6,0.16,1.8,0.0247133583154936
20.0,2.2,5.8,23.6,22.4,38.8,0.0,0.51,14.0,32.0,0.175,0.1,2.0,18.0,0.105,0.03,0.1,0.31,2.8,3.1,4.7,4.5,4.0,8.0,1.2,4.8,3.7,1.4,1.86,4.1,0.0444118521924776
44.0,10.6,2.2,5.6,12.8,41.2,0.0,0.5,14.0,12.0,0.14,0.04,2.0,35.0,0.175,0.08,0.1,0.33,1.4,0.7,4.1,2.1,29.0,17.0,5.0,3.7,0.8,0.1,0.17,1.4,0.0804919656200691
18.8,4.6,4.6,6.8,11.6,37.6,0.0,0.51,14.0,28.0,0.175,0.1,2.0,20.0,0.14,0.09,0.1,0.21,1.2,0.8,3.1,2.9,27.0,24.0,4.5,2.1,0.2,0.7,0.28,2.1,0.160979635086622
32.0,11.8,10.6,23.6,21.2,34.0,0.0,0.5,14.0,23.0,0.175,0.08,2.0,24.0,0.105,0.1,0.1,0.44,2.0,3.1,4.9,4.0,22.0,15.0,2.0,3.0,2.7,2.7,0.48,3.8,0.0277139359556365
34.4,8.2,5.8,10.4,20.0,23.2,0.0,0.5,14.0,26.0,0.07,0.05,2.0,30.0,0.105,0.05,0.1,0.18,2.0,2.2,3.7,4.7,28.0,2.0,2.4,4.4,0.2,1.8,1.25,3.1,0.0567401479488789
18.8,10.6,10.6,12.8,17.6,43.6,0.0,0.51,14.0,29.0,0.175,0.1,2.0,13.0,0.07,0.05,0.1,0.38,1.8,1.0,3.7,2.4,28.0,0.0,5.0,4.8,5.0,0.4,0.93,2.0,0.0821358533348961
29.6,9.4,5.8,4.4,12.8,12.4,0.0,0.51,14.0,26.0,0.175,0.03,2.0,34.0,0.175,0.08,0.1,0.29,1.2,1.2,4.4,3.6,8.0,21.0,5.0,3.5,4.1,0.2,0.58,3.2,0.150023673407044
21.2,2.2,7.0,12.8,17.6,41.2,0.0,0.5,14.0,27.0,0.07,0.02,2.0,9.0,0.14,0.09,0.1,0.32,1.6,3.4,4.3,3.0,2.0,7.0,4.7,3.2,0.5,4.4,1.58,1.4,0.0801929254951418
22.4,3.4,2.2,21.2,26.0,12.4,0.0,0.5,14.0,31.0,0.105,0.08,2.0,30.0,0.14,0.03,0.1,0.42,3.0,3.0,4.9,4.8,24.0,15.0,3.7,4.1,1.0,3.9,0.58,3.6,0.0434148562040614
36.8,3.4,8.2,14.0,10.4,28.0,0.0,0.5,14.0,31.0,0.07,0.07,2.0,10.0,0.105,0.08,0.1,0.21,0.7,2.1,4.3,2.7,5.0,3.0,1.7,1.5,1.6,1.1,0.38,2.5,0.0401694315164125
21.2,13.0,4.6,6.8,8.0,19.6,0.0,0.51,14.0,31.0,0.035,0.03,2.0,31.0,0.175,0.02,0.1,0.25,0.6,1.5,1.4,3.5,2.0,25.0,0.8,2.2,0.2,1.9,0.47,1.1,0.133253067890454
28.4,11.8,7.0,9.2,5.6,29.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,22.0,0.105,0.05,0.1,0.35,0.7,4.3,3.4,3.1,14.0,30.0,3.1,2.7,3.1,3.6,0.47,1.3,0.0772299618520412
20.0,9.4,3.4,12.8,22.4,7.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,17.0,0.105,0.06,0.1,0.49,2.8,2.4,3.8,4.5,19.0,13.0,2.9,4.8,4.8,4.4,1.77,3.7,0.0789722593502145
34.4,4.6,10.6,26.0,16.4,24.4,0.0,0.5,14.0,29.0,0.07,0.04,2.0,20.0,0.07,0.02,0.1,0.26,2.2,3.9,5.0,3.6,5.0,21.0,2.7,2.2,3.1,0.5,0.43,3.4,0.0231356277396363
16.4,2.2,3.4,12.8,11.6,18.4,0.0,0.5,14.0,34.0,0.14,0.04,2.0,33.0,0.175,0.1,0.1,0.29,0.7,3.4,2.8,2.2,22.0,27.0,5.0,2.1,2.5,4.8,0.53,1.1,0.100555936834704
38.0,13.0,8.2,17.6,12.8,48.4,0.0,0.5,14.0,24.0,0.07,0.01,2.0,26.0,0.14,0.03,0.1,0.35,1.4,1.0,2.9,2.9,18.0,14.0,3.0,4.5,3.9,1.6,0.53,1.1,0.0305113322815106
34.4,1.0,8.2,26.0,9.2,46.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,5.0,0.07,0.01,0.1,0.39,1.0,3.2,2.3,2.5,21.0,0.0,2.4,1.9,2.6,2.8,0.67,2.1,0.0238911250925858
41.6,2.2,8.2,18.8,21.2,46.0,0.0,0.51,14.0,27.0,0.105,0.02,2.0,21.0,0.175,0.09,0.1,0.38,1.2,2.0,4.5,4.7,3.0,8.0,0.5,4.7,2.2,2.0,0.83,4.0,0.0268445238758745
16.4,3.4,4.6,16.4,22.4,12.4,0.0,0.5,14.0,33.0,0.07,0.02,2.0,15.0,0.105,0.09,0.1,0.3,2.8,1.7,4.8,4.7,18.0,28.0,2.9,3.8,3.9,0.8,0.8,3.2,0.0792712864289267
11.6,2.2,3.4,24.8,11.6,31.6,0.0,0.5,14.0,32.0,0.105,0.01,2.0,34.0,0.07,0.05,0.1,0.16,1.5,0.3,3.9,3.2,4.0,6.0,2.0,2.5,3.2,3.5,0.16,2.5,0.0761168016148507
20.0,2.2,5.8,26.0,15.2,42.4,0.0,0.51,14.0,30.0,0.14,0.07,2.0,31.0,0.14,0.07,0.1,0.21,1.7,3.7,5.0,3.7,25.0,22.0,2.9,0.7,2.2,4.1,0.32,3.3,0.0404291094410469
27.2,5.8,4.6,15.2,12.8,30.4,0.0,0.5,14.0,23.0,0.105,0.05,2.0,9.0,0.175,0.08,0.1,0.39,1.6,2.9,4.8,4.3,12.0,4.0,4.0,1.4,1.8,4.3,0.57,1.0,0.0488248957674934
50.0,13.0,7.0,21.2,18.8,30.4,0.0,0.51,14.0,33.0,0.105,0.1,2.0,31.0,0.105,0.1,0.1,0.39,1.6,2.6,4.5,2.7,1.0,14.0,3.2,4.1,0.4,0.4,1.48,2.4,0.0190247904754889
47.6,11.8,2.2,6.8,17.6,42.4,0.0,0.5,14.0,33.0,0.07,0.02,2.0,18.0,0.14,0.07,0.1,0.47,1.1,3.0,4.0,4.2,29.0,9.0,1.1,0.2,4.2,1.2,0.3,3.0,0.0620863857992814
10.4,7.0,3.4,18.8,20.0,43.6,0.0,0.5,14.0,22.0,0.035,0.03,2.0,13.0,0.07,0.03,0.1,0.16,2.7,0.2,5.0,4.5,3.0,3.0,4.9,2.5,3.6,4.4,0.1,2.1,0.108732478775188
10.4,9.4,5.8,21.2,11.6,40.0,0.0,0.5,14.0,22.0,0.175,0.05,2.0,24.0,0.07,0.04,0.1,0.1,1.4,1.9,2.0,2.9,25.0,1.0,1.7,1.1,4.4,4.7,0.81,1.6,0.093100788259413
48.8,1.0,10.6,22.4,8.0,20.8,0.0,0.51,14.0,18.0,0.105,0.08,2.0,11.0,0.105,0.08,0.1,0.31,0.6,0.3,4.2,4.9,8.0,14.0,1.8,4.4,1.7,5.0,0.25,3.1,0.0200335837980878
21.2,13.0,2.2,5.6,5.6,47.2,0.0,0.5,14.0,26.0,0.14,0.02,2.0,31.0,0.07,0.02,0.1,0.48,0.7,1.7,1.5,3.9,22.0,11.0,4.0,1.2,2.0,2.6,0.53,1.2,0.16716269051527
38.0,11.8,11.8,21.2,18.8,49.6,0.0,0.51,14.0,28.0,0.14,0.1,2.0,31.0,0.175,0.02,0.1,0.28,0.8,1.0,4.5,4.7,17.0,2.0,1.5,4.1,1.8,2.2,0.15,2.8,0.0253638436147968
9.2,7.0,9.4,24.8,3.2,23.2,0.0,0.5,14.0,14.0,0.105,0.01,2.0,27.0,0.105,0.04,0.1,0.43,0.4,0.5,1.7,3.5,30.0,26.0,2.7,2.5,3.5,4.6,0.27,1.4,0.0904415817274813
44.0,13.0,7.0,20.0,26.0,42.4,0.0,0.51,14.0,20.0,0.175,0.02,2.0,30.0,0.14,0.04,0.1,0.48,1.2,1.8,4.4,4.8,11.0,19.0,4.2,1.6,2.2,2.5,0.93,4.1,0.0232064664388749
40.4,3.4,8.2,8.0,10.4,35.2,0.0,0.5,14.0,30.0,0.14,0.06,2.0,21.0,0.14,0.02,0.1,0.28,0.9,1.1,4.8,4.2,18.0,13.0,0.8,3.4,2.5,2.2,0.89,3.6,0.0640770244991913
26.0,11.8,7.0,9.2,26.0,5.2,0.0,0.5,14.0,26.0,0.14,0.1,2.0,14.0,0.105,0.03,0.1,0.22,2.7,2.5,5.0,4.9,29.0,5.0,1.5,2.8,2.2,4.8,1.56,3.4,0.0830137182465512
17.6,5.8,3.4,22.4,9.2,24.4,0.0,0.51,14.0,23.0,0.105,0.1,2.0,30.0,0.07,0.02,0.1,0.14,1.1,2.0,2.8,2.3,19.0,2.0,1.4,0.6,4.7,3.6,0.54,1.1,0.052588413681062
44.0,3.4,2.2,18.8,11.6,25.6,0.0,0.51,14.0,34.0,0.035,0.02,2.0,11.0,0.105,0.05,0.1,0.22,0.5,3.9,2.5,4.1,6.0,29.0,4.4,0.5,1.5,4.6,0.36,2.4,0.024710942296068
11.6,10.6,11.8,15.2,12.8,37.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,28.0,0.105,0.01,0.1,0.49,0.9,1.2,3.3,3.8,28.0,24.0,1.2,2.2,2.9,1.2,0.18,1.9,0.112083513041814
26.0,9.4,13.0,14.0,8.0,36.4,0.0,0.5,14.0,32.0,0.105,0.09,2.0,21.0,0.175,0.04,0.1,0.21,0.4,3.9,3.0,4.7,14.0,4.0,5.0,1.6,1.8,4.2,0.29,2.3,0.0561583149541362
38.0,4.6,13.0,8.0,21.2,31.6,0.0,0.51,14.0,33.0,0.175,0.01,2.0,13.0,0.105,0.02,0.1,0.36,1.9,3.4,4.9,3.0,9.0,23.0,3.6,0.2,1.5,5.0,0.61,2.7,0.0670706742553532
42.8,13.0,5.8,5.6,8.0,16.0,0.0,0.51,14.0,31.0,0.14,0.02,2.0,7.0,0.07,0.07,0.1,0.22,0.8,1.3,3.1,4.8,3.0,9.0,2.3,3.6,4.9,2.9,0.17,1.5,0.0824311648273178
26.0,7.0,2.2,5.6,22.4,31.6,0.0,0.51,14.0,20.0,0.105,0.03,2.0,15.0,0.14,0.07,0.1,0.24,1.6,1.8,4.3,4.6,19.0,5.0,0.8,1.7,4.7,1.0,0.82,3.6,0.136984370603013
22.4,7.0,8.2,12.8,21.2,32.8,0.0,0.5,14.0,34.0,0.14,0.09,2.0,12.0,0.105,0.06,0.1,0.44,2.4,1.3,4.9,4.0,17.0,12.0,4.9,0.8,1.8,0.6,1.14,2.2,0.0707275470192175
26.0,4.6,7.0,14.0,3.2,10.0,0.0,0.51,14.0,19.0,0.14,0.09,2.0,13.0,0.175,0.09,0.1,0.26,0.2,1.0,1.8,4.8,14.0,25.0,2.5,2.7,4.3,1.9,0.19,1.2,0.0567956860550057
34.4,8.2,11.8,17.6,24.8,24.4,0.0,0.5,14.0,9.0,0.14,0.04,2.0,8.0,0.14,0.01,0.1,0.4,3.3,0.3,4.5,4.0,17.0,0.0,1.7,2.6,0.5,3.3,0.25,3.1,0.0345630807463268
41.6,8.2,8.2,11.6,4.4,19.6,0.0,0.5,14.0,30.0,0.14,0.06,2.0,21.0,0.105,0.03,0.1,0.35,0.4,0.9,1.6,4.1,30.0,7.0,2.2,2.0,4.7,1.0,0.19,1.2,0.0423067554334138
9.2,9.4,13.0,12.8,5.6,12.4,0.0,0.5,14.0,33.0,0.105,0.04,2.0,9.0,0.14,0.04,0.1,0.19,0.7,2.2,1.3,3.7,25.0,5.0,1.9,2.2,3.1,2.3,0.44,1.2,0.171840689148615
20.0,11.8,7.0,10.4,4.4,37.6,0.0,0.5,14.0,20.0,0.07,0.07,2.0,14.0,0.14,0.05,0.1,0.3,0.4,0.8,2.0,2.7,28.0,16.0,3.2,3.9,3.5,1.4,0.39,1.3,0.0975279782000813
52.4,8.2,11.8,4.4,6.8,43.6,0.0,0.51,14.0,27.0,0.07,0.03,2.0,14.0,0.175,0.02,0.1,0.22,0.9,0.3,2.8,3.0,14.0,30.0,0.3,2.6,2.9,3.8,0.15,1.9,0.087364719100866
9.2,11.8,13.0,26.0,8.0,20.8,0.0,0.5,14.0,29.0,0.14,0.06,2.0,27.0,0.14,0.1,0.1,0.26,0.8,3.4,4.4,3.7,13.0,29.0,1.9,1.2,3.8,4.6,0.11,1.9,0.0854649495643602
51.2,5.8,10.6,18.8,11.6,20.8,0.0,0.5,14.0,34.0,0.175,0.03,2.0,15.0,0.07,0.07,0.1,0.3,1.4,2.8,2.6,1.6,22.0,28.0,3.6,2.7,1.6,0.6,1.36,1.3,0.0215002804305232
8.0,11.8,7.0,12.8,14.0,36.4,0.0,0.5,14.0,28.0,0.14,0.07,2.0,21.0,0.175,0.03,0.1,0.33,0.7,0.8,3.9,3.8,18.0,23.0,3.0,1.8,2.5,2.0,0.53,1.8,0.194517130197387
24.8,9.4,5.8,16.4,12.8,20.8,0.0,0.5,14.0,30.0,0.035,0.02,2.0,34.0,0.175,0.06,0.1,0.22,0.6,3.6,3.6,4.4,3.0,11.0,2.8,1.9,3.6,1.0,0.27,2.5,0.0504160447830304
18.8,7.0,9.4,16.4,22.4,10.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,8.0,0.07,0.02,0.1,0.41,1.2,1.8,4.5,4.3,14.0,13.0,4.5,0.4,2.0,2.3,0.15,2.6,0.0656938602685035
26.0,3.4,11.8,8.0,6.8,19.6,0.0,0.51,14.0,34.0,0.035,0.01,2.0,16.0,0.14,0.02,0.1,0.5,0.5,0.6,3.1,4.0,8.0,24.0,1.9,4.5,2.1,4.9,0.36,2.8,0.0972988564214362
41.6,1.0,1.0,5.6,15.2,16.0,0.0,0.51,14.0,33.0,0.07,0.05,2.0,7.0,0.14,0.08,0.1,0.38,1.9,2.9,4.0,4.5,30.0,8.0,3.9,0.7,0.4,0.3,1.26,1.7,0.0903247101980945
20.0,1.0,1.0,4.4,5.6,18.4,0.0,0.51,14.0,19.0,0.105,0.01,2.0,28.0,0.035,0.01,0.1,0.15,0.6,1.3,3.5,2.9,15.0,19.0,4.0,0.2,3.4,4.4,0.5,1.9,0.236046455808426
45.2,7.0,10.6,26.0,8.0,19.6,0.0,0.5,14.0,32.0,0.175,0.01,2.0,22.0,0.105,0.02,0.1,0.12,0.5,3.6,3.2,4.8,11.0,12.0,0.3,0.6,3.3,4.3,0.22,3.1,0.0177251779124358
51.2,8.2,8.2,3.2,6.8,10.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,6.0,0.105,0.04,0.1,0.35,0.5,0.8,2.4,3.7,25.0,3.0,1.9,3.6,1.9,3.8,0.1,1.7,0.119374629270683
