w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_leg_center
9.2,9.4,13.0,9.2,6.8,7.6,0.0,0.51,14.0,24.0,0.14,0.04,2.0,32.0,0.14,0.01,0.1,0.5,0.6,0.8,3.2,2.7,25.0,13.0,1.4,1.1,1.9,3.2,0.46,1.1,0.238575615048641
11.6,9.4,10.6,14.0,21.2,34.0,0.0,0.5,14.0,19.0,0.105,0.09,2.0,23.0,0.105,0.03,0.1,0.13,2.7,2.0,4.8,3.9,22.0,17.0,2.8,4.5,1.4,4.1,1.04,2.9,0.125151581187249
21.2,13.0,5.8,8.0,22.4,53.2,0.0,0.51,14.0,30.0,0.14,0.09,2.0,17.0,0.035,0.01,0.1,0.34,1.6,2.2,4.7,4.9,23.0,20.0,2.9,4.8,4.8,2.9,0.99,2.2,0.116966665163946
21.2,13.0,5.8,12.8,26.0,47.2,0.0,0.5,14.0,28.0,0.14,0.01,2.0,15.0,0.07,0.01,0.1,0.11,1.2,1.1,4.6,4.6,28.0,20.0,1.1,2.8,2.7,0.4,0.59,4.1,0.0754951277611762
27.2,11.8,4.6,24.8,15.2,40.0,0.0,0.5,14.0,32.0,0.14,0.06,2.0,16.0,0.14,0.07,0.1,0.5,1.9,2.0,3.5,3.3,27.0,26.0,4.6,0.2,4.8,2.6,1.03,2.4,0.0306801915829729
21.2,9.4,5.8,10.4,12.8,20.8,0.0,0.5,14.0,19.0,0.175,0.02,2.0,22.0,0.14,0.08,0.1,0.22,1.7,1.4,2.1,1.9,23.0,0.0,1.6,3.8,3.2,3.9,0.46,1.8,0.0923424131508541
11.6,3.4,10.6,9.2,17.6,35.2,0.0,0.5,14.0,34.0,0.14,0.02,2.0,19.0,0.105,0.08,0.1,0.33,1.2,2.2,4.1,1.9,4.0,20.0,0.5,4.8,3.9,3.6,0.25,1.8,0.194014891941757
21.2,9.4,4.6,6.8,16.4,28.0,0.0,0.5,14.0,24.0,0.105,0.09,2.0,23.0,0.035,0.03,0.1,0.45,1.9,2.7,3.6,3.8,30.0,30.0,1.4,2.4,2.9,1.3,0.18,2.9,0.0247136859214067
11.6,7.0,10.6,23.6,22.4,34.0,0.0,0.51,14.0,15.0,0.175,0.06,2.0,24.0,0.105,0.09,0.1,0.44,2.4,0.8,4.6,4.0,6.0,7.0,1.9,3.7,4.7,1.8,0.59,2.3,0.0759543475620701
11.6,2.2,10.6,24.8,6.8,29.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,8.0,0.07,0.02,0.1,0.41,0.9,1.2,3.5,4.7,20.0,21.0,1.7,4.6,0.8,2.1,0.27,1.8,0.0754604314080866
21.2,11.8,5.8,12.8,18.8,41.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,21.0,0.07,0.01,0.1,0.3,2.2,3.1,4.4,4.7,16.0,21.0,4.8,1.6,3.5,1.2,0.36,3.7,0.0743718108549487
21.2,13.0,5.8,20.0,16.4,4.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,8.0,0.07,0.07,0.1,0.44,1.8,3.2,4.6,3.2,13.0,28.0,2.8,4.3,2.4,4.0,0.3,2.1,0.0476976349918548
17.6,7.0,7.0,20.0,9.2,48.4,0.0,0.51,14.0,18.0,0.07,0.01,2.0,12.0,0.14,0.02,0.1,0.35,0.5,1.7,4.2,2.3,17.0,26.0,1.3,4.5,3.3,4.4,0.27,1.5,0.0590075846392231
17.6,2.2,7.0,9.2,5.6,16.0,0.0,0.5,14.0,33.0,0.105,0.02,2.0,9.0,0.105,0.08,0.1,0.33,0.7,1.4,2.5,3.6,19.0,27.0,1.4,2.9,3.6,0.2,0.22,1.7,0.129156252440596
28.4,10.6,4.6,5.6,3.2,26.8,0.0,0.51,14.0,15.0,0.14,0.01,2.0,11.0,0.105,0.1,0.1,0.15,0.4,0.6,1.1,3.7,29.0,5.0,2.7,0.9,2.2,0.3,0.26,1.0,0.126129803128712
21.2,8.2,5.8,20.0,12.8,13.6,0.0,0.51,14.0,21.0,0.175,0.02,2.0,23.0,0.105,0.01,0.1,0.05,1.5,0.7,4.2,3.6,2.0,5.0,2.4,1.8,4.7,4.5,0.39,1.3,0.049118938509764
38.0,8.2,3.4,4.4,12.8,18.4,0.0,0.51,14.0,22.0,0.175,0.06,2.0,24.0,0.07,0.06,0.1,0.31,1.3,0.3,3.0,3.8,1.0,8.0,5.0,0.2,4.6,2.3,0.26,1.8,0.118135087820336
11.6,2.2,10.6,12.8,6.8,19.6,0.0,0.51,14.0,25.0,0.14,0.07,2.0,21.0,0.105,0.1,0.1,0.41,0.3,3.0,2.4,3.3,4.0,28.0,1.7,3.3,2.1,3.1,0.23,2.3,0.141428347883115
14.0,2.2,8.2,24.8,18.8,31.6,0.0,0.51,14.0,14.0,0.07,0.07,2.0,33.0,0.175,0.07,0.1,0.26,0.9,1.6,4.6,4.2,0.0,14.0,2.4,3.6,2.4,3.8,0.27,3.7,0.060608438602873
17.6,3.4,7.0,10.4,8.0,22.0,0.0,0.51,14.0,20.0,0.14,0.01,2.0,10.0,0.035,0.03,0.1,0.12,1.0,1.4,4.5,4.4,9.0,11.0,2.8,2.1,1.3,0.1,0.53,1.6,0.11163227682913
38.0,3.4,3.4,4.4,24.8,47.2,0.0,0.5,14.0,35.0,0.07,0.03,2.0,27.0,0.175,0.02,0.1,0.29,2.1,1.4,5.0,3.8,29.0,28.0,0.2,1.9,3.1,4.3,0.43,2.8,0.12581086439145
10.4,4.6,11.8,23.6,16.4,7.6,0.0,0.51,14.0,30.0,0.07,0.01,2.0,28.0,0.175,0.06,0.1,0.45,2.0,0.8,2.9,4.9,14.0,22.0,4.1,1.9,3.8,2.9,0.4,2.4,0.0855419470768749
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.0553728374253384
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.0553728374253384
21.2,3.4,5.8,17.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,9.0,0.105,0.08,0.1,0.18,2.2,3.6,4.2,3.7,25.0,0.0,3.9,1.8,4.2,4.2,1.29,3.5,0.0553728374253384
21.2,11.8,5.8,10.4,8.0,46.0,0.0,0.5,14.0,13.0,0.035,0.01,2.0,20.0,0.07,0.03,0.1,0.41,0.8,1.3,3.8,3.8,2.0,3.0,3.5,0.1,0.3,4.2,0.44,3.0,0.0908848598080881
39.2,8.2,3.4,9.2,9.2,28.0,0.0,0.5,14.0,18.0,0.105,0.08,2.0,5.0,0.07,0.03,0.1,0.48,0.9,1.3,1.9,2.9,9.0,22.0,2.7,4.6,1.9,0.9,0.6,1.0,0.0566174407992229
21.2,13.0,5.8,22.4,15.2,18.4,0.0,0.51,14.0,16.0,0.105,0.01,2.0,31.0,0.14,0.08,0.1,0.34,1.3,0.7,4.4,3.8,27.0,2.0,2.7,2.0,1.4,0.2,0.42,3.1,0.0432601533667114
28.4,7.0,4.6,16.4,20.0,24.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,35.0,0.105,0.1,0.1,0.48,1.4,1.6,4.9,4.2,9.0,2.0,4.1,3.4,1.7,1.3,1.01,2.4,0.0453631995334939
11.6,9.4,10.6,8.0,20.0,12.4,0.0,0.5,14.0,22.0,0.105,0.02,2.0,29.0,0.035,0.03,0.1,0.18,1.7,0.7,4.5,2.9,0.0,17.0,1.6,2.1,4.2,4.1,0.61,2.8,0.213877522256775
14.0,4.6,9.4,14.0,22.4,26.8,0.0,0.5,14.0,12.0,0.14,0.08,2.0,23.0,0.14,0.05,0.1,0.39,2.6,1.4,4.7,4.5,15.0,17.0,4.1,3.0,2.5,3.1,0.11,2.5,0.107882202769893
17.6,2.2,7.0,14.0,21.2,34.0,0.0,0.51,14.0,32.0,0.175,0.01,2.0,32.0,0.14,0.06,0.1,0.27,2.3,2.4,4.7,5.0,29.0,2.0,0.9,2.9,1.3,4.2,0.19,2.8,0.0872970846492251
27.2,4.6,4.6,17.6,26.0,8.8,0.0,0.5,14.0,17.0,0.105,0.06,2.0,12.0,0.035,0.02,0.1,0.25,2.7,1.1,4.3,4.6,24.0,28.0,0.8,3.0,1.9,2.8,0.33,3.6,0.0436923373973112
35.6,11.8,5.8,12.8,9.2,25.6,0.0,0.5,14.0,12.0,0.105,0.08,2.0,21.0,0.14,0.07,0.1,0.31,0.5,0.6,2.5,4.4,9.0,29.0,1.6,4.5,1.0,4.8,0.3,2.0,0.028237014272041
17.6,8.2,7.0,17.6,12.8,37.6,0.0,0.5,14.0,24.0,0.14,0.03,2.0,22.0,0.175,0.02,0.1,0.35,1.3,2.4,4.9,3.7,12.0,27.0,3.0,1.4,2.2,4.5,1.01,2.7,0.0655886705156955
16.4,11.8,8.2,26.0,3.2,18.4,0.0,0.51,14.0,29.0,0.175,0.04,2.0,16.0,0.14,0.06,0.1,0.49,0.4,3.7,1.7,2.2,27.0,7.0,2.0,3.9,2.2,4.5,0.16,1.2,0.0475640687971792
11.6,8.2,10.6,20.0,20.0,36.4,0.0,0.5,14.0,34.0,0.035,0.03,2.0,20.0,0.035,0.01,0.1,0.09,0.9,1.0,4.3,3.3,23.0,11.0,0.7,0.7,1.0,4.9,0.32,1.9,0.0881922083266181
23.6,10.6,5.8,22.4,9.2,18.4,0.0,0.51,14.0,27.0,0.14,0.09,2.0,35.0,0.14,0.02,0.1,0.37,0.8,1.8,3.4,4.8,8.0,20.0,4.4,2.8,0.5,0.9,0.4,2.3,0.0391644477890383
10.4,10.6,11.8,17.6,21.2,12.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,17.0,0.175,0.02,0.1,0.44,2.1,0.9,4.0,3.2,24.0,3.0,1.4,1.4,5.0,4.1,0.24,2.9,0.109685605180526
15.2,11.8,8.2,17.6,16.4,44.8,0.0,0.5,14.0,18.0,0.07,0.04,2.0,9.0,0.07,0.03,0.1,0.11,0.9,1.4,3.2,3.6,9.0,28.0,3.5,0.5,1.6,0.5,0.77,3.0,0.0770972899931937
11.6,7.0,10.6,24.8,23.6,41.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,23.0,0.105,0.07,0.1,0.36,2.3,3.1,4.5,4.2,28.0,15.0,0.5,0.3,0.2,3.4,0.84,2.9,0.0951822149864231
10.4,8.2,11.8,24.8,21.2,49.6,0.0,0.51,14.0,19.0,0.14,0.05,2.0,32.0,0.175,0.04,0.1,0.44,2.4,1.7,3.7,3.6,30.0,12.0,1.0,2.5,0.8,3.9,0.41,3.3,0.0786268753098157
9.2,1.0,13.0,12.8,14.0,50.8,0.0,0.51,14.0,35.0,0.14,0.07,2.0,35.0,0.105,0.02,0.1,0.29,1.8,2.5,4.5,2.2,18.0,22.0,3.7,0.7,2.6,4.0,0.49,1.8,0.185502705885895
10.4,2.2,11.8,18.8,11.6,6.4,0.0,0.51,14.0,26.0,0.105,0.02,2.0,17.0,0.175,0.04,0.1,0.5,0.5,1.9,4.8,3.5,12.0,11.0,2.1,4.1,2.4,1.5,0.4,1.9,0.108842985023172
38.0,7.0,3.4,8.0,21.2,11.2,0.0,0.5,14.0,34.0,0.105,0.01,2.0,17.0,0.035,0.01,0.1,0.09,2.7,4.4,3.8,3.9,17.0,2.0,2.1,1.8,3.7,3.1,0.29,3.3,0.0669714044850328
38.0,13.0,3.4,16.4,24.8,35.2,0.0,0.51,14.0,18.0,0.14,0.05,2.0,10.0,0.14,0.09,0.1,0.29,3.2,1.6,4.9,5.0,0.0,16.0,1.9,0.6,1.4,4.1,0.14,4.6,0.033220227622099
27.2,13.0,4.6,6.8,21.2,24.4,0.0,0.51,14.0,31.0,0.175,0.09,2.0,9.0,0.07,0.05,0.1,0.21,1.4,2.9,4.8,4.0,2.0,28.0,0.3,3.5,4.6,3.3,0.7,3.8,0.107871363591958
28.4,11.8,4.6,17.6,18.8,26.8,0.0,0.5,14.0,17.0,0.14,0.1,2.0,26.0,0.07,0.01,0.1,0.3,1.6,2.3,4.5,3.1,25.0,28.0,3.3,3.1,3.4,4.8,0.14,2.8,0.0413438987243226
28.4,10.6,4.6,16.4,5.6,35.2,0.0,0.5,14.0,29.0,0.175,0.04,2.0,29.0,0.105,0.03,0.1,0.25,0.6,3.1,3.2,4.6,3.0,1.0,1.4,3.8,3.0,0.1,0.13,2.0,0.0436654165461304
17.6,1.0,7.0,14.0,6.8,12.4,0.0,0.5,14.0,20.0,0.035,0.01,2.0,35.0,0.175,0.02,0.1,0.46,0.3,0.5,2.4,4.6,26.0,23.0,3.4,1.6,1.6,0.7,0.16,1.1,0.0894198228248891
38.0,7.0,3.4,9.2,21.2,11.2,0.0,0.5,14.0,13.0,0.105,0.09,2.0,26.0,0.14,0.1,0.1,0.22,1.9,1.3,4.9,4.8,19.0,27.0,3.1,1.2,0.2,3.7,0.3,3.0,0.0585342886527733
38.0,10.6,3.4,5.6,26.0,30.4,0.0,0.5,14.0,33.0,0.175,0.04,2.0,9.0,0.14,0.01,0.1,0.1,2.4,3.5,4.9,3.4,11.0,10.0,1.1,0.5,2.2,4.9,0.69,3.1,0.0943540191103767
38.0,7.0,3.4,6.8,21.2,37.6,0.0,0.51,14.0,23.0,0.07,0.03,2.0,25.0,0.105,0.06,0.1,0.39,1.3,3.0,3.4,4.0,11.0,23.0,1.1,1.8,2.2,4.0,0.16,3.3,0.0795853907023858
29.6,11.8,4.6,14.0,5.6,28.0,0.0,0.51,14.0,21.0,0.14,0.09,2.0,14.0,0.07,0.01,0.1,0.39,0.6,1.2,2.6,3.7,28.0,9.0,2.8,1.3,1.3,4.8,0.22,2.0,0.0496006614556479
17.6,13.0,7.0,14.0,16.4,36.4,0.0,0.5,14.0,31.0,0.14,0.03,2.0,13.0,0.105,0.04,0.1,0.37,1.3,0.9,3.4,3.5,25.0,23.0,4.5,3.2,3.4,3.0,0.32,2.7,0.081816388338347
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.0607392354862483
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.0607392354862483
36.8,2.2,3.4,9.2,15.2,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,8.0,0.14,0.07,0.1,0.22,1.3,1.0,4.4,4.4,25.0,30.0,1.8,4.5,0.8,0.4,0.5,1.3,0.0607392354862483
22.4,9.4,5.8,4.4,16.4,47.2,0.0,0.5,14.0,25.0,0.14,0.03,2.0,19.0,0.14,0.07,0.1,0.43,1.8,2.7,4.1,4.7,11.0,7.0,1.5,2.1,2.1,1.5,0.58,3.8,0.199293175277173
28.4,8.2,4.6,15.2,6.8,11.2,0.0,0.5,14.0,33.0,0.14,0.08,2.0,31.0,0.035,0.01,0.1,0.36,0.9,3.9,3.6,1.7,13.0,14.0,0.7,2.7,0.6,0.5,0.1,1.6,0.0479787860004121
11.6,4.6,10.6,17.6,24.8,47.2,0.0,0.5,14.0,27.0,0.105,0.09,2.0,11.0,0.14,0.06,0.1,0.29,2.9,3.0,4.3,3.9,5.0,20.0,4.3,0.6,1.1,0.7,1.0,3.2,0.099224687799031
27.2,8.2,4.6,9.2,22.4,11.2,0.0,0.51,14.0,13.0,0.14,0.03,2.0,23.0,0.105,0.04,0.1,0.16,1.9,1.4,4.5,4.4,21.0,18.0,0.9,3.6,0.2,2.0,0.56,3.3,0.080588440472491
28.4,10.6,4.6,21.2,15.2,29.2,0.0,0.51,14.0,24.0,0.105,0.09,2.0,28.0,0.175,0.01,0.1,0.42,1.3,2.5,3.9,1.7,3.0,9.0,0.7,0.4,2.7,0.8,0.23,1.6,0.0341404105150759
17.6,2.2,7.0,23.6,15.2,34.0,0.0,0.51,14.0,29.0,0.035,0.02,2.0,25.0,0.105,0.07,0.1,0.4,1.1,2.7,2.9,4.1,23.0,16.0,3.1,1.0,2.1,3.6,1.05,2.6,0.0506191895430404
22.4,8.2,5.8,20.0,20.0,24.4,0.0,0.5,14.0,24.0,0.14,0.08,2.0,19.0,0.105,0.02,0.1,0.47,2.4,2.5,4.6,2.9,20.0,30.0,4.2,1.9,2.6,4.3,0.93,2.8,0.045150284669845
39.2,7.0,3.4,4.4,17.6,35.2,0.0,0.51,14.0,34.0,0.175,0.01,2.0,8.0,0.175,0.08,0.1,0.36,0.9,2.0,3.9,4.1,22.0,12.0,2.9,2.2,3.1,4.6,0.81,3.5,0.115615036570638
14.0,8.2,9.4,24.8,17.6,44.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,17.0,0.175,0.03,0.1,0.24,1.7,2.4,4.2,3.3,20.0,25.0,2.1,0.5,3.6,0.9,0.75,2.8,0.06041870841867
28.4,9.4,4.6,12.8,16.4,22.0,0.0,0.5,14.0,35.0,0.175,0.03,2.0,16.0,0.14,0.08,0.1,0.4,0.7,3.2,3.7,2.5,23.0,1.0,0.7,1.5,0.4,2.1,0.19,2.3,0.0561785157075375
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.100653370873886
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.100653370873886
18.8,13.0,7.0,10.4,14.0,4.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,11.0,0.14,0.03,0.1,0.39,1.5,2.3,3.9,3.6,5.0,17.0,4.7,4.4,2.6,4.6,0.89,1.1,0.100653370873886
28.4,7.0,4.6,5.6,23.6,32.8,0.0,0.5,14.0,31.0,0.175,0.07,2.0,21.0,0.105,0.01,0.1,0.29,1.2,1.0,4.0,4.1,7.0,11.0,4.0,1.7,3.5,1.1,0.69,3.7,0.124132303176024
27.2,3.4,3.4,10.4,22.4,34.0,0.0,0.5,14.0,35.0,0.14,0.07,2.0,14.0,0.07,0.04,0.1,0.22,2.7,1.7,5.0,4.6,8.0,28.0,4.5,4.6,1.0,3.6,1.25,2.3,0.0519796004354765
15.2,3.4,9.4,16.4,4.4,23.2,0.0,0.51,14.0,31.0,0.07,0.02,2.0,18.0,0.07,0.02,0.1,0.34,0.5,3.7,2.7,1.9,8.0,9.0,1.9,4.1,3.9,3.2,0.44,1.1,0.0855913551143644
28.4,7.0,4.6,22.4,15.2,40.0,0.0,0.5,14.0,32.0,0.14,0.01,2.0,13.0,0.14,0.02,0.1,0.2,1.8,2.2,3.3,1.7,5.0,5.0,3.0,3.9,0.8,0.6,1.54,1.4,0.0326146604768889
16.4,3.4,8.2,5.6,5.6,23.2,0.0,0.51,14.0,24.0,0.07,0.05,2.0,30.0,0.105,0.1,0.1,0.22,0.6,1.4,2.4,4.2,0.0,20.0,0.5,0.9,2.9,3.2,0.28,1.0,0.221670110285395
11.6,7.0,11.8,12.8,3.2,28.0,0.0,0.51,14.0,9.0,0.105,0.03,2.0,23.0,0.14,0.02,0.1,0.23,0.4,0.9,1.4,5.0,25.0,6.0,2.9,1.4,1.6,1.4,0.26,1.3,0.137233496521865
28.4,5.8,4.6,6.8,26.0,40.0,0.0,0.51,14.0,33.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.29,1.3,4.2,4.5,4.1,7.0,6.0,3.9,2.7,3.2,1.3,0.8,3.8,0.104575473141543
29.6,13.0,4.6,9.2,3.2,37.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,32.0,0.14,0.08,0.1,0.23,0.3,0.4,2.0,3.9,0.0,28.0,1.2,4.9,2.5,0.4,0.19,1.0,0.075454372035905
20.0,5.8,7.0,18.8,18.8,12.4,0.0,0.5,14.0,26.0,0.07,0.05,2.0,28.0,0.07,0.01,0.1,0.14,1.8,2.2,4.1,4.2,14.0,7.0,0.3,3.7,4.7,4.3,0.16,1.8,0.0574893819241936
39.2,13.0,3.4,22.4,12.8,36.4,0.0,0.51,14.0,30.0,0.07,0.01,2.0,34.0,0.175,0.04,0.1,0.28,0.6,1.7,2.6,1.6,25.0,9.0,0.7,4.9,4.9,1.4,0.37,1.4,0.0236457328124287
27.2,2.2,4.6,24.8,8.0,47.2,0.0,0.51,14.0,5.0,0.14,0.07,2.0,11.0,0.175,0.04,0.1,0.37,0.9,0.6,3.7,4.8,17.0,22.0,1.2,3.8,4.0,1.8,0.54,3.1,0.0313859527355613
12.8,7.0,10.6,9.2,21.2,44.8,0.0,0.51,14.0,16.0,0.175,0.1,2.0,23.0,0.175,0.03,0.1,0.42,1.6,1.9,3.5,3.8,4.0,20.0,1.0,0.6,0.7,2.6,0.19,3.4,0.173624186370935
10.4,1.0,11.8,26.0,9.2,16.0,0.0,0.5,14.0,32.0,0.105,0.02,2.0,22.0,0.07,0.07,0.1,0.5,0.9,2.2,2.2,4.3,1.0,30.0,4.8,2.8,3.0,0.6,0.24,1.5,0.0795227180539947
23.6,1.0,5.8,4.4,16.4,18.4,0.0,0.51,14.0,29.0,0.175,0.01,2.0,17.0,0.07,0.01,0.1,0.24,1.8,1.1,4.2,3.1,29.0,16.0,0.5,3.5,1.7,4.6,0.74,2.0,0.203278202011935
39.2,8.2,3.4,5.6,16.4,6.4,0.0,0.5,14.0,22.0,0.105,0.01,2.0,27.0,0.175,0.02,0.1,0.32,1.9,2.9,2.8,2.7,13.0,15.0,1.2,3.5,4.3,1.2,0.83,2.3,0.09132213127736
39.2,13.0,3.4,8.0,12.8,13.6,0.0,0.51,14.0,18.0,0.14,0.03,2.0,35.0,0.105,0.03,0.1,0.46,1.3,1.8,3.1,4.4,15.0,15.0,0.7,1.7,2.9,0.1,0.39,1.5,0.0637048536888139
23.6,4.6,5.8,22.4,16.4,50.8,0.0,0.51,14.0,16.0,0.07,0.05,2.0,17.0,0.14,0.08,0.1,0.25,1.7,1.9,4.7,4.2,7.0,12.0,2.0,1.9,3.4,1.7,0.73,4.0,0.0404631265257676
11.6,3.4,11.8,17.6,17.6,4.0,0.0,0.5,14.0,29.0,0.175,0.01,2.0,14.0,0.14,0.06,0.1,0.21,2.0,3.4,5.0,4.1,11.0,30.0,1.2,4.4,0.8,0.8,0.83,3.7,0.104064039157287
39.2,7.0,3.4,18.8,21.2,18.4,0.0,0.5,14.0,35.0,0.105,0.1,2.0,28.0,0.07,0.03,0.1,0.34,1.7,2.2,4.3,3.0,8.0,25.0,2.8,3.9,4.6,0.5,0.21,2.2,0.0282929130717451
28.4,11.8,4.6,18.8,10.4,17.2,0.0,0.5,14.0,11.0,0.07,0.01,2.0,20.0,0.175,0.03,0.1,0.26,0.9,0.3,4.0,2.2,27.0,18.0,2.0,1.7,0.5,0.4,0.28,1.4,0.0384255817145247
40.4,5.8,3.4,3.2,3.2,46.0,0.0,0.51,14.0,20.0,0.14,0.1,2.0,14.0,0.07,0.05,0.1,0.14,0.4,0.8,1.5,2.6,10.0,14.0,1.7,4.5,2.8,0.9,0.21,1.0,0.149979702474515
40.4,7.0,3.4,23.6,5.6,47.2,0.0,0.5,14.0,20.0,0.14,0.05,2.0,31.0,0.175,0.04,0.1,0.36,0.7,2.0,2.3,1.7,1.0,22.0,1.1,1.6,1.9,2.6,0.44,1.6,0.0221079432179305
11.6,4.6,11.8,20.0,10.4,46.0,0.0,0.5,14.0,22.0,0.07,0.04,2.0,17.0,0.175,0.09,0.1,0.5,1.2,1.4,3.3,1.3,19.0,14.0,3.5,3.9,0.3,3.5,0.18,1.2,0.0908629488655376
18.8,4.6,7.0,8.0,21.2,41.2,0.0,0.51,14.0,33.0,0.105,0.1,2.0,27.0,0.105,0.03,0.1,0.18,1.9,1.5,4.9,3.6,21.0,3.0,4.3,0.5,3.1,4.7,0.93,3.1,0.133830895782015
11.6,3.4,11.8,18.8,10.4,11.2,0.0,0.51,14.0,31.0,0.14,0.04,2.0,29.0,0.14,0.02,0.1,0.26,0.7,3.1,4.7,2.8,6.0,2.0,0.7,4.4,2.4,4.4,0.19,1.1,0.09617478301132
39.2,11.8,3.4,6.8,26.0,26.8,0.0,0.5,14.0,30.0,0.035,0.02,2.0,21.0,0.14,0.1,0.1,0.44,2.6,1.0,4.7,4.0,24.0,2.0,2.5,1.8,0.2,1.4,0.32,3.1,0.0746510763331072
15.2,3.4,8.2,23.6,5.6,43.6,0.0,0.5,14.0,19.0,0.105,0.08,2.0,19.0,0.035,0.03,0.1,0.15,0.6,0.6,3.6,4.2,4.0,6.0,3.9,2.3,5.0,3.9,0.39,1.8,0.0582788284305583
14.0,4.6,9.4,15.2,10.4,28.0,0.0,0.51,14.0,27.0,0.14,0.08,2.0,23.0,0.105,0.07,0.1,0.19,0.8,2.0,4.6,4.3,3.0,3.0,2.4,4.1,3.2,0.1,0.76,3.6,0.0960526265418395
40.4,11.8,3.4,18.8,4.4,50.8,0.0,0.5,14.0,31.0,0.175,0.06,2.0,12.0,0.07,0.02,0.1,0.15,0.5,1.8,1.7,4.6,3.0,6.0,4.8,0.8,3.3,2.3,0.46,1.1,0.0270985889566709
11.6,2.2,11.8,14.0,10.4,14.8,0.0,0.5,14.0,35.0,0.14,0.08,2.0,22.0,0.035,0.01,0.1,0.23,1.2,0.2,3.0,3.3,16.0,20.0,1.6,4.1,2.6,4.6,0.13,1.3,0.13681336964992
29.6,11.8,4.6,14.0,16.4,7.6,0.0,0.51,14.0,28.0,0.175,0.05,2.0,17.0,0.175,0.05,0.1,0.34,2.1,1.2,4.5,3.9,5.0,9.0,2.8,1.8,1.9,0.6,1.04,2.0,0.0487184198926555
22.4,8.2,5.8,10.4,20.0,12.4,0.0,0.5,14.0,32.0,0.175,0.02,2.0,33.0,0.105,0.03,0.1,0.4,1.6,1.7,4.1,3.7,0.0,3.0,0.7,0.2,1.1,3.7,0.88,2.6,0.0848206997689237
39.2,1.0,3.4,4.4,9.2,34.0,0.0,0.51,14.0,17.0,0.105,0.06,2.0,10.0,0.105,0.03,0.1,0.33,1.1,2.2,3.8,3.1,23.0,13.0,2.3,2.4,4.9,2.9,0.71,1.5,0.117833497474441
39.2,3.4,3.4,9.2,8.0,10.0,0.0,0.5,14.0,22.0,0.14,0.04,2.0,20.0,0.175,0.06,0.1,0.28,0.7,2.3,3.8,3.8,28.0,4.0,4.3,4.3,0.5,4.8,0.41,2.5,0.0567785934116342
39.2,3.4,3.4,9.2,8.0,10.0,0.0,0.5,14.0,22.0,0.14,0.04,2.0,20.0,0.175,0.06,0.1,0.28,0.7,2.3,3.8,3.8,28.0,4.0,4.3,4.3,0.5,4.8,0.41,2.5,0.0567785934116342
39.2,3.4,3.4,9.2,8.0,10.0,0.0,0.5,14.0,22.0,0.14,0.04,2.0,20.0,0.175,0.06,0.1,0.28,0.7,2.3,3.8,3.8,28.0,4.0,4.3,4.3,0.5,4.8,0.41,2.5,0.0567785934116342
